Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
409,7.05,Medium,F,Yes,29,No,No,No,No,No,No,No
410,8.57,Short,F,Yes,44,Yes,Yes,No,Yes,No,Yes,No
411,7.91,Long,M,No,53,Yes,Yes,Yes,No,No,No,No
412,7.85,Short,F,Yes,29,Yes,No,No,No,Yes,No,No
413,3.87,Medium,M,No,21,No,No,No,No,No,No,No
414,9.67,Medium,F,No,42,Yes,No,No,No,Yes,No,Yes
415,8.67,Long,F,No,56,No,No,No,No,Yes,No,No
416,3.69,Short,F,No,45,No,No,No,No,Yes,No,No
417,5.27,Medium,M,No,44,No,No,No,No,No,No,No
418,3.71,Long,F,Yes,42,Yes,Yes,No,No,No,Yes,No
419,9.47,Long,M,No,27,Yes,No,No,No,No,No,Yes
420,2.38,Short,F,No,20,No,No,No,No,No,No,No
421,7.38,Medium,F,Yes,47,No,No,No,Yes,No,No,Yes
422,5.71,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
423,6.57,Long,M,Yes,37,Yes,No,Yes,No,No,Yes,No
424,3.5,Long,M,No,37,No,No,No,No,Yes,No,Yes
425,9.27,Long,F,Yes,39,Yes,No,No,No,No,No,No
426,3.82,Medium,M,Yes,33,Yes,No,No,No,Yes,Yes,No
427,4.83,Medium,F,No,40,Yes,No,No,No,Yes,Yes,No
428,2.89,Medium,M,Yes,28,No,No,No,No,No,Yes,No
429,4.78,Medium,F,Yes,50,Yes,Yes,No,No,No,Yes,No
430,7.23,Short,F,Yes,25,No,No,No,No,No,No,No
431,9.76,Long,M,Yes,32,No,No,No,No,Yes,No,No
432,4.51,Medium,M,Yes,24,Yes,No,Yes,No,No,Yes,No
433,5.94,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
434,6.26,Short,F,No,40,Yes,No,No,No,Yes,No,Yes
435,4.82,Short,M,No,47,Yes,Yes,No,No,No,Yes,No
436,8.74,Short,M,No,50,Yes,No,Yes,No,No,Yes,No
437,6.44,Long,F,Yes,52,No,No,No,No,No,Yes,No
438,5.23,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
439,6.51,Long,F,Yes,41,No,No,No,No,No,No,Yes
440,4.43,Short,M,No,46,No,No,No,No,No,Yes,No
441,4.31,Short,F,Yes,42,No,No,No,No,No,No,No
442,9.35,Long,M,No,34,Yes,No,Yes,Yes,No,No,Yes
443,2.56,Medium,M,Yes,34,Yes,Yes,No,No,Yes,Yes,No
444,2.43,Short,M,No,45,No,No,No,No,No,Yes,No
445,7.18,Long,F,Yes,46,No,Yes,No,No,No,Yes,No
446,7.66,Long,F,No,17,No,No,No,No,No,Yes,No
447,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
448,3.74,Long,F,Yes,39,Yes,No,No,No,No,No,No
449,6.66,Medium,F,No,41,No,No,No,No,No,Yes,No
450,7.94,Long,F,Yes,38,No,No,No,No,Yes,No,No
451,7.68,Long,M,No,19,Yes,Yes,Yes,No,No,Yes,Yes
452,5.4,Long,M,Yes,36,Yes,Yes,No,No,No,No,No
453,4.86,Short,F,No,29,No,Yes,No,No,No,Yes,No
454,6.27,Long,M,Yes,52,No,No,No,No,Yes,No,No
455,4.29,Long,M,Yes,50,Yes,No,Yes,No,No,Yes,No
456,3.73,Medium,M,No,53,No,No,No,No,No,Yes,No
457,3.93,Long,M,Yes,44,Yes,Yes,No,No,No,Yes,Yes
458,2.24,Medium,F,No,18,Yes,No,No,No,No,No,No
459,2.2,Short,M,Yes,25,Yes,Yes,No,No,No,Yes,No
460,8.25,Short,F,Yes,27,No,Yes,Yes,No,No,Yes,No
461,8.34,Long,F,No,40,No,No,No,No,Yes,No,No
462,6.84,Medium,F,Yes,48,Yes,No,No,No,No,No,Yes
463,4.52,Long,M,No,22,Yes,No,No,No,No,No,Yes
464,4.34,Medium,M,Yes,26,No,No,No,No,No,Yes,No
465,5.81,Long,F,No,42,Yes,Yes,Yes,No,No,Yes,No
466,2.2,Medium,F,No,29,Yes,No,Yes,No,Yes,Yes,No
467,8.61,Long,M,Yes,44,No,No,No,No,No,No,No
468,4.79,Short,F,No,50,Yes,Yes,No,No,Yes,Yes,No
469,3.64,Long,M,No,50,No,No,No,Yes,Yes,No,No
470,8.19,Long,F,Yes,21,No,No,No,No,No,No,No
471,9.26,Long,M,Yes,44,No,No,No,No,Yes,No,No
472,9.1,Long,F,Yes,51,No,No,No,No,No,No,No
473,5.92,Short,F,No,38,Yes,No,Yes,No,No,No,No
474,8.62,Long,M,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
475,3.24,Long,M,Yes,55,No,No,No,No,No,Yes,No
476,3.91,Long,M,Yes,48,No,No,No,Yes,No,No,Yes
477,2.74,Short,F,No,46,Yes,No,No,No,Yes,No,No
478,2.6,Long,M,Yes,36,Yes,Yes,Yes,No,No,No,No
479,7.89,Long,F,No,32,No,Yes,No,No,No,Yes,No
480,9.43,Medium,F,No,46,No,No,Yes,No,No,Yes,Yes
481,3.08,Long,F,Yes,26,Yes,No,No,Yes,No,No,No
482,4.65,Short,F,Yes,24,Yes,No,No,No,Yes,Yes,No
483,2.29,Medium,F,No,51,No,No,No,Yes,No,No,Yes
484,5.57,Short,F,Yes,49,No,No,No,No,No,No,No
485,2.83,Short,F,No,31,Yes,No,No,No,Yes,No,No
486,3.01,Long,M,Yes,56,Yes,No,No,No,No,No,No
487,3.87,Medium,F,No,41,No,No,No,No,No,No,No
488,3.54,Long,F,No,44,No,No,No,No,No,No,Yes
489,3.49,Medium,M,No,48,No,No,No,No,Yes,No,Yes
490,6.31,Short,F,Yes,48,No,No,No,No,Yes,No,No
491,3.18,Short,M,No,36,No,No,No,No,No,No,No
492,7.79,Medium,F,Yes,53,No,No,No,No,No,Yes,No
493,4.19,Long,M,Yes,22,No,No,No,No,No,Yes,No
494,2.48,Medium,F,No,52,Yes,No,No,No,Yes,No,No
495,9.93,Medium,F,No,19,Yes,Yes,Yes,No,No,No,No
496,7.72,Short,F,No,26,Yes,No,No,No,No,No,No
497,8.63,Long,M,Yes,38,Yes,No,No,No,Yes,Yes,No
498,8.61,Long,M,Yes,25,No,No,No,No,Yes,No,No
499,3.61,Long,M,Yes,46,No,No,No,No,No,No,No
500,4.36,Long,M,Yes,24,Yes,Yes,No,No,No,Yes,No
501,3.29,Long,M,Yes,51,No,No,No,No,No,No,No
502,10.02,Long,F,No,23,Yes,Yes,Yes,No,No,Yes,No
503,8.53,Long,M,No,48,Yes,Yes,No,No,No,No,Yes
504,3.87,Short,M,Yes,42,Yes,Yes,No,No,No,No,No
505,6.4,Short,F,No,32,No,No,No,No,Yes,No,No
506,2.99,Medium,M,Yes,24,No,No,No,No,No,No,No
507,9.51,Short,M,Yes,48,Yes,No,No,No,Yes,No,No
508,5.08,Medium,F,No,26,Yes,No,Yes,No,Yes,Yes,Yes
509,7.24,Long,F,No,47,No,No,No,No,No,No,No
510,7.84,Long,F,No,32,Yes,Yes,No,No,No,Yes,No
511,9.86,Long,F,No,36,No,No,No,Yes,No,No,No
512,7.49,Medium,F,Yes,19,No,No,No,No,No,No,No
513,7.13,Short,M,No,37,No,Yes,No,Yes,No,No,No
514,8.68,Short,M,Yes,39,Yes,No,Yes,No,Yes,Yes,No
515,3.74,Medium,M,No,32,No,No,No,Yes,No,No,No
516,3.33,Medium,F,No,27,No,No,No,No,Yes,No,No
517,7.59,Short,F,No,50,No,No,No,No,No,Yes,No
518,4.64,Short,M,Yes,47,No,No,No,No,Yes,No,No
519,6.95,Long,M,No,46,No,No,No,No,No,No,No
520,9.56,Long,M,No,27,No,No,No,Yes,No,No,Yes
521,2.67,Long,M,No,51,Yes,Yes,No,No,No,Yes,No
522,4.09,Long,M,Yes,23,No,No,No,No,No,No,No
523,2.57,Short,M,No,34,No,Yes,No,No,No,Yes,No
524,9.73,Short,M,No,46,No,No,No,No,No,Yes,No
525,5.46,Short,F,Yes,29,No,No,No,No,No,No,No
526,5.19,Short,M,Yes,27,Yes,No,Yes,No,No,No,No
527,3.29,Medium,M,Yes,20,Yes,No,No,No,No,Yes,No
528,4.2,Short,F,Yes,38,Yes,No,No,Yes,Yes,No,No
529,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
530,5.42,Medium,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
531,6.31,Long,F,Yes,27,Yes,No,No,No,No,No,No
532,3.48,Short,M,No,28,Yes,No,No,No,No,No,No
533,8.79,Medium,F,No,36,No,No,No,No,Yes,No,No
534,2.93,Medium,F,Yes,31,No,No,No,No,Yes,No,No
535,2.54,Short,M,No,35,No,No,No,No,No,Yes,No
536,5.09,Long,M,Yes,26,No,No,No,No,Yes,No,No
537,6.53,Short,M,Yes,35,Yes,No,No,No,No,No,No
538,10.07,Medium,F,No,52,Yes,Yes,Yes,No,No,Yes,No
539,6.26,Long,M,No,22,No,No,No,No,Yes,Yes,No
540,10.02,Long,M,Yes,22,No,Yes,Yes,No,No,Yes,Yes
541,4.87,Short,M,No,51,Yes,No,No,No,Yes,Yes,No
542,7.62,Long,F,No,20,Yes,Yes,Yes,Yes,No,Yes,No
543,6.16,Medium,M,No,52,Yes,No,No,No,No,No,No
544,7.04,Medium,F,Yes,46,Yes,Yes,Yes,No,No,Yes,No
545,7.7,Long,F,No,49,No,No,No,No,Yes,No,No
546,7.33,Short,F,Yes,27,No,No,No,No,Yes,No,No
547,4.16,Medium,M,Yes,23,Yes,Yes,Yes,No,No,Yes,No
548,8.97,Short,F,Yes,45,No,No,No,No,No,No,No
549,5.78,Long,M,No,30,No,No,No,No,No,No,No
550,2.64,Short,F,No,49,Yes,No,Yes,No,No,Yes,No
551,8.69,Medium,F,Yes,34,No,Yes,Yes,No,No,No,No
552,4.76,Long,F,Yes,23,No,No,No,No,No,No,Yes
553,2.4,Long,F,Yes,27,Yes,No,No,No,No,No,No
554,4.74,Short,M,Yes,52,Yes,Yes,No,Yes,Yes,Yes,No
555,2.73,Short,F,No,47,Yes,No,No,Yes,Yes,No,Yes
556,3.16,Long,M,No,30,No,Yes,No,No,No,Yes,No
557,9.51,Short,M,No,37,No,No,No,No,No,No,No
558,5.99,Long,F,No,50,No,No,No,No,No,Yes,No
559,9.44,Short,M,Yes,27,Yes,Yes,Yes,No,No,Yes,No
560,9.57,Long,M,Yes,34,Yes,No,No,No,No,Yes,Yes
561,6.15,Medium,F,No,48,No,No,No,No,No,No,No
562,8.32,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
563,2.05,Long,F,No,38,No,No,No,No,No,No,No
564,9.45,Short,F,Yes,38,No,No,No,No,No,No,No
565,8.3,Long,F,Yes,25,No,No,No,No,No,Yes,No
566,7.31,Medium,F,Yes,29,Yes,Yes,Yes,No,Yes,Yes,No
567,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
568,5.68,Long,F,No,30,No,No,No,No,No,Yes,No
569,3.95,Long,M,Yes,29,No,No,No,Yes,Yes,No,Yes
570,3.78,Medium,M,Yes,47,Yes,No,Yes,No,No,Yes,No
571,3.93,Long,F,No,34,No,No,No,No,No,No,No
572,7.32,Long,M,Yes,48,Yes,No,No,No,No,No,No
573,5.88,Long,M,Yes,25,No,No,No,No,No,No,No
574,6.33,Long,M,Yes,22,No,No,No,No,No,No,No
575,6.2,Long,M,Yes,52,No,No,No,No,Yes,No,No
576,2.8,Medium,M,Yes,42,Yes,No,Yes,No,Yes,No,No
577,5.5,Long,M,No,53,Yes,Yes,Yes,No,Yes,Yes,No
578,4.43,Medium,F,No,49,No,No,Yes,No,Yes,No,Yes
579,2.18,Medium,F,No,24,No,Yes,Yes,No,No,Yes,Yes
580,2.26,Medium,M,No,53,Yes,Yes,No,No,Yes,No,No
581,5.75,Medium,M,Yes,51,No,No,No,No,Yes,No,No
582,6.94,Short,F,Yes,54,No,No,Yes,No,No,No,No
583,4.38,Long,F,No,53,Yes,No,No,No,No,No,No
584,5.79,Medium,F,No,26,Yes,No,No,No,No,No,No
585,9.02,Medium,F,No,45,No,No,Yes,No,No,No,No
586,2.84,Medium,F,Yes,52,No,No,No,No,No,No,Yes
587,3.61,Short,F,No,47,No,Yes,No,No,No,Yes,No
588,5.69,Long,M,Yes,32,Yes,Yes,Yes,No,Yes,Yes,No
589,6.43,Long,F,Yes,21,No,No,No,No,No,No,No
590,3.47,Medium,F,Yes,42,No,No,No,No,Yes,Yes,No
591,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
592,3.14,Short,M,Yes,36,Yes,No,No,No,Yes,Yes,No
593,8.74,Medium,M,Yes,26,Yes,No,No,No,Yes,No,No
594,8.27,Medium,M,No,18,Yes,No,No,No,No,No,No
595,8.69,Medium,F,Yes,36,No,No,Yes,No,No,No,No
596,5.98,Medium,F,No,25,Yes,No,No,No,No,No,No
597,3.09,Long,M,Yes,27,No,No,No,No,Yes,No,No
598,2.55,Long,M,No,49,Yes,Yes,No,No,No,Yes,No
599,4.76,Medium,F,Yes,52,Yes,No,Yes,No,Yes,No,No
600,9.24,Short,M,No,34,No,No,No,No,No,No,No
601,6.59,Long,F,Yes,35,No,No,No,No,No,No,No
602,2.64,Long,F,Yes,53,No,No,Yes,No,No,Yes,No
603,3.72,Medium,F,No,35,No,No,No,No,No,No,No
604,7.51,Long,F,Yes,48,Yes,No,No,No,No,No,No
605,7.18,Short,F,Yes,32,No,Yes,No,No,No,No,No
606,8.37,Long,M,Yes,56,Yes,No,Yes,No,No,No,No
607,9.99,Short,F,No,29,No,No,No,No,No,Yes,No
608,9.34,Long,F,No,37,Yes,No,No,No,Yes,Yes,No
609,2.32,Long,M,Yes,28,No,No,No,No,Yes,No,No
610,2.81,Medium,F,Yes,37,Yes,No,No,No,No,No,No
611,8.71,Long,F,Yes,44,Yes,Yes,Yes,No,Yes,Yes,No
612,4.66,Long,M,No,19,Yes,Yes,No,No,No,Yes,No
613,2.13,Medium,M,No,39,Yes,Yes,No,No,Yes,Yes,No
614,5.08,Short,F,No,46,Yes,No,No,No,No,No,No
615,4.2,Long,M,Yes,44,No,Yes,No,Yes,Yes,Yes,Yes
616,3.36,Short,M,No,17,Yes,No,No,No,No,No,No
617,9.57,Long,M,No,26,Yes,Yes,No,No,No,Yes,No
618,4.03,Medium,M,No,52,No,No,No,No,No,Yes,No
619,9.71,Long,M,Yes,29,Yes,Yes,Yes,No,Yes,Yes,No
620,3.81,Medium,F,Yes,22,No,No,No,No,No,Yes,Yes
621,6.62,Long,M,Yes,38,Yes,Yes,Yes,No,No,Yes,No
622,5.98,Long,M,Yes,34,No,No,No,No,Yes,No,No
623,7.09,Long,M,No,42,Yes,Yes,No,No,No,Yes,Yes
624,5.67,Long,F,No,32,No,No,No,No,Yes,No,No
625,3.48,Medium,M,No,47,Yes,No,Yes,No,Yes,Yes,No
626,5.5,Long,M,No,53,Yes,No,Yes,No,No,Yes,No
627,5.83,Medium,F,No,27,No,No,No,No,No,No,No
628,7.99,Long,M,No,37,No,Yes,No,No,No,No,No
629,8.35,Long,F,No,37,No,No,No,No,No,No,No
630,3.37,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
631,2.53,Long,F,No,41,Yes,Yes,Yes,No,No,Yes,No
632,5.39,Medium,M,No,45,No,No,No,No,No,No,No
633,5.8,Long,F,Yes,52,Yes,No,Yes,No,No,Yes,No
634,6.95,Long,F,Yes,36,No,No,No,No,No,No,No
635,8.67,Long,F,Yes,24,Yes,No,No,Yes,Yes,No,Yes
636,3.44,Long,F,No,48,Yes,No,No,Yes,No,Yes,Yes
637,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
638,9.62,Long,M,No,50,No,No,No,No,Yes,No,No
639,9.94,Long,F,No,21,No,Yes,No,No,No,Yes,No
640,3.08,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
641,5.93,Long,M,Yes,38,Yes,No,No,No,No,No,No
642,7.62,Medium,F,No,52,No,No,No,Yes,Yes,Yes,No
643,5.23,Short,F,No,30,No,Yes,No,No,No,No,No
644,2.84,Long,F,Yes,54,No,No,Yes,No,No,Yes,No
645,8.59,Long,F,Yes,47,No,Yes,No,No,No,Yes,No
646,6.16,Medium,M,No,28,Yes,No,No,No,No,Yes,No
647,4.62,Short,F,Yes,25,No,Yes,No,No,Yes,No,Yes
648,9.86,Long,M,Yes,25,Yes,Yes,No,No,No,Yes,Yes
649,2.84,Medium,F,Yes,49,Yes,Yes,No,No,No,Yes,No
650,9.37,Medium,M,Yes,51,No,Yes,No,No,No,Yes,Yes
651,5.24,Medium,F,No,44,No,No,No,No,Yes,No,No
652,7.13,Medium,F,No,41,Yes,No,No,No,No,No,No
653,2.54,Medium,F,No,43,Yes,Yes,Yes,No,No,Yes,No
654,5.45,Medium,M,Yes,28,No,No,No,No,No,No,Yes
655,2.24,Short,F,Yes,48,No,No,No,No,No,No,Yes
656,4.46,Medium,F,No,29,Yes,No,No,No,Yes,No,No
657,4.28,Short,M,No,50,No,Yes,No,No,No,Yes,No
658,8.44,Long,M,Yes,54,Yes,No,Yes,No,Yes,No,Yes
659,2.37,Short,M,Yes,41,Yes,Yes,Yes,No,No,Yes,No
660,7.67,Long,F,Yes,32,No,No,No,No,No,No,No
661,2.5,Long,F,Yes,49,Yes,Yes,No,No,Yes,Yes,No
662,3.47,Long,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
663,5.57,Short,M,No,22,No,No,No,No,Yes,No,No
664,9.39,Long,F,No,42,Yes,No,No,No,Yes,No,No
665,8.34,Medium,M,Yes,39,No,No,No,No,No,Yes,No
666,6.86,Medium,M,No,38,No,No,No,No,No,No,Yes
667,5.51,Medium,F,Yes,50,No,No,No,Yes,Yes,Yes,No
668,3.11,Short,F,No,33,No,No,No,No,No,No,No
669,4.78,Long,F,No,32,No,Yes,No,No,No,No,No
670,8.69,Long,M,Yes,23,No,No,No,No,No,No,No
671,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
672,4.33,Medium,M,Yes,25,No,Yes,Yes,No,Yes,Yes,No
673,9.18,Medium,F,No,33,No,No,No,No,Yes,No,No
674,8.02,Short,M,Yes,33,Yes,No,Yes,No,Yes,No,No
675,7.48,Long,M,Yes,28,Yes,No,No,No,No,No,No
676,9.22,Medium,M,No,38,No,No,No,Yes,No,No,No
677,9.97,Long,M,Yes,23,No,No,No,No,Yes,No,No
678,6.95,Long,F,No,50,No,Yes,Yes,No,Yes,Yes,No
679,5.38,Medium,F,Yes,31,Yes,No,No,No,Yes,No,No
680,6.32,Short,M,No,34,No,No,No,No,No,Yes,No
681,6.45,Short,F,Yes,52,Yes,Yes,No,No,No,Yes,Yes
682,8.15,Short,F,Yes,48,No,Yes,Yes,No,Yes,Yes,No
683,8.5,Long,M,No,25,Yes,No,No,No,Yes,No,Yes
684,4.3,Short,M,Yes,34,No,No,No,No,Yes,No,Yes
685,2.75,Long,M,No,49,No,No,No,No,No,No,No
686,4.13,Short,F,Yes,40,Yes,Yes,No,No,No,Yes,Yes
687,9.59,Short,M,Yes,46,No,No,No,No,No,No,No
688,7.29,Long,M,No,21,No,No,No,No,Yes,No,No
689,2.3,Short,F,No,21,No,No,No,No,No,No,No
690,5.37,Short,F,No,17,No,No,No,No,No,No,No
691,6.98,Short,M,Yes,37,Yes,Yes,Yes,No,Yes,Yes,No
692,9.07,Medium,M,No,35,Yes,No,Yes,Yes,No,Yes,No
693,2.63,Long,F,Yes,51,No,No,No,No,Yes,No,No
694,6.38,Long,M,No,17,No,No,No,No,Yes,No,No
695,2.43,Long,F,Yes,36,No,No,No,No,No,No,No
696,7.27,Long,M,Yes,54,Yes,No,No,No,No,Yes,No
697,5.49,Long,F,Yes,22,No,No,No,No,No,No,No
698,3.8,Long,F,Yes,43,Yes,Yes,Yes,No,No,Yes,No
699,3.45,Long,F,Yes,35,No,No,No,No,No,No,No
700,5.22,Long,M,Yes,29,Yes,Yes,No,No,Yes,Yes,No
701,2.56,Long,F,Yes,43,No,No,No,Yes,No,No,Yes
702,6.45,Long,M,Yes,28,Yes,No,No,No,Yes,No,No
703,4.13,Long,M,Yes,19,No,No,No,No,No,Yes,No
704,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
705,8.39,Long,F,Yes,24,No,No,No,No,No,Yes,No
706,10.01,Medium,F,Yes,50,No,No,Yes,No,Yes,Yes,Yes
707,6.97,Short,M,Yes,36,No,No,No,No,Yes,No,Yes
708,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
709,5.97,Long,F,No,36,Yes,No,No,No,No,Yes,No
710,8.1,Medium,M,No,24,Yes,Yes,Yes,No,No,Yes,Yes
711,9.64,Medium,F,No,51,Yes,Yes,No,No,No,Yes,No
712,6.61,Long,F,Yes,49,Yes,No,No,No,Yes,No,No
713,5.85,Long,F,Yes,55,No,Yes,Yes,Yes,Yes,Yes,Yes
714,2.2,Medium,F,Yes,32,No,No,No,No,No,Yes,No
715,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
716,2.85,Short,F,No,31,Yes,Yes,Yes,No,No,Yes,No
717,2.39,Medium,M,No,21,No,No,No,No,No,No,No
718,4.7,Medium,F,Yes,49,No,No,Yes,No,Yes,Yes,No
719,6.63,Long,M,No,47,Yes,Yes,Yes,No,Yes,No,No
720,7.17,Short,M,No,55,No,No,No,No,Yes,No,No
721,5.64,Long,F,Yes,24,No,No,No,No,Yes,No,Yes
722,8.85,Long,F,No,32,Yes,No,No,No,No,Yes,No
723,9.19,Long,F,No,30,No,No,No,No,No,No,No
724,8.93,Medium,M,Yes,30,Yes,No,No,No,No,No,No
725,7.69,Long,F,No,47,Yes,No,Yes,No,Yes,Yes,Yes
726,9.42,Long,M,Yes,42,Yes,No,No,No,No,Yes,No
727,7.89,Short,M,No,28,Yes,Yes,Yes,No,Yes,Yes,No
728,6.65,Medium,F,Yes,45,Yes,Yes,No,No,No,Yes,No
729,8.19,Long,F,Yes,24,No,No,No,No,No,No,No
730,5.89,Short,F,Yes,33,Yes,Yes,Yes,No,No,Yes,No
731,4.24,Short,M,No,49,Yes,Yes,Yes,No,No,Yes,No
732,4.54,Long,M,Yes,21,No,No,No,No,Yes,No,Yes
733,4.64,Short,F,No,50,Yes,No,No,No,Yes,No,No
734,6.71,Short,M,No,52,Yes,No,No,No,No,Yes,No
735,5.98,Short,M,Yes,55,No,No,No,No,No,No,No
736,6.14,Medium,F,Yes,26,Yes,No,Yes,Yes,Yes,Yes,No
737,3.71,Medium,M,No,42,No,No,No,No,No,No,No
738,5.24,Medium,F,No,31,No,No,No,No,No,Yes,Yes
739,8.14,Long,F,Yes,40,No,No,Yes,No,Yes,No,Yes
740,8.65,Medium,M,No,33,Yes,No,No,No,No,No,No
741,2.22,Medium,M,Yes,43,No,No,No,No,No,Yes,No
742,4.58,Short,M,Yes,25,Yes,No,No,No,No,No,No
743,2.82,Medium,M,Yes,44,Yes,No,No,No,No,No,No
744,4.22,Medium,F,No,46,Yes,Yes,Yes,No,No,No,Yes
745,3.72,Medium,F,No,30,Yes,Yes,No,No,No,Yes,No
746,3.92,Medium,M,Yes,29,No,No,No,No,No,No,No
747,5.28,Short,F,Yes,46,No,Yes,Yes,No,No,Yes,Yes
748,3.1,Long,F,No,28,No,Yes,No,No,Yes,Yes,No
749,8.68,Medium,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
750,4,Medium,M,No,34,Yes,No,No,No,No,No,Yes
751,3.74,Medium,F,Yes,36,Yes,No,No,Yes,No,No,Yes
752,6.14,Long,M,No,35,Yes,No,Yes,No,No,Yes,No
753,5.96,Long,F,No,48,No,No,No,No,Yes,No,No
754,3.95,Medium,F,No,47,No,No,No,No,No,No,No
755,3.92,Medium,M,No,24,No,No,No,No,Yes,Yes,Yes
756,5.51,Long,M,Yes,23,Yes,Yes,No,No,No,Yes,No
757,2.74,Short,F,Yes,51,No,No,No,No,No,No,Yes
758,7.25,Medium,F,Yes,47,No,Yes,Yes,No,No,Yes,No
759,5.23,Medium,F,No,31,Yes,No,No,No,No,No,No
760,3.54,Medium,F,No,40,No,No,No,No,No,Yes,No
761,6.49,Long,M,No,23,Yes,Yes,No,Yes,Yes,Yes,No
762,3.77,Medium,F,Yes,34,No,No,No,No,No,No,No
763,2.23,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,No,No
764,5.13,Long,F,Yes,23,No,Yes,No,No,Yes,No,No
765,8.8,Long,M,Yes,52,No,No,No,No,No,No,No
766,3.1,Long,F,Yes,24,Yes,Yes,Yes,No,Yes,Yes,Yes
767,2.59,Long,F,No,34,Yes,No,No,No,No,Yes,No
768,3.6,Medium,M,No,55,No,No,No,No,Yes,No,No
769,7.02,Short,F,No,34,Yes,No,No,No,No,No,No
770,6.69,Short,F,Yes,24,Yes,Yes,No,No,Yes,Yes,No
771,9.16,Long,F,Yes,40,Yes,No,No,No,No,No,No
772,8.83,Long,M,No,40,No,No,Yes,No,Yes,Yes,No
773,3.23,Long,F,Yes,27,No,No,No,No,No,No,No
774,9.04,Short,F,No,52,No,No,No,No,No,No,No
775,6.67,Medium,F,Yes,43,No,No,No,No,Yes,No,No
776,9.89,Medium,F,Yes,28,Yes,Yes,No,No,No,Yes,No
777,9.07,Long,F,No,50,No,No,No,No,No,No,No
778,7.08,Medium,F,Yes,31,No,No,No,No,Yes,No,No
779,3.19,Short,F,No,57,No,No,No,No,No,Yes,No
780,2.48,Long,F,No,45,Yes,Yes,No,No,No,Yes,No
781,7.92,Long,F,Yes,37,Yes,Yes,Yes,Yes,No,Yes,Yes
782,3.41,Medium,M,No,47,Yes,No,No,No,No,Yes,Yes
783,5.41,Long,F,No,38,Yes,Yes,Yes,No,Yes,Yes,Yes
784,2.5,Medium,F,Yes,35,Yes,No,No,No,Yes,Yes,No
785,2.14,Short,F,Yes,50,No,No,No,No,No,No,No
786,6.05,Long,M,Yes,38,No,No,No,No,No,Yes,No
787,7.72,Short,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
788,7.57,Short,M,Yes,42,Yes,No,No,No,No,No,No
789,2.77,Medium,F,Yes,51,No,Yes,No,No,No,Yes,No
790,2.26,Medium,F,No,21,Yes,No,No,No,No,Yes,No
791,6.23,Medium,F,Yes,19,No,No,No,No,No,Yes,Yes
792,2.69,Short,M,Yes,24,No,No,No,No,No,Yes,No
793,6.11,Short,M,Yes,54,No,No,No,No,No,No,No
794,9.09,Short,F,No,50,No,No,No,No,No,Yes,No
795,8.51,Long,M,No,37,No,No,No,No,No,Yes,No
796,3,Long,M,Yes,43,No,No,No,No,No,No,No
797,4.04,Medium,M,No,24,No,No,No,No,No,Yes,No
798,3.19,Long,F,Yes,29,No,No,No,No,Yes,No,No
799,6.33,Medium,M,Yes,44,No,No,No,No,Yes,No,Yes
800,4.39,Long,M,Yes,25,No,No,No,No,Yes,No,Yes
801,9.9,Short,F,No,53,Yes,Yes,Yes,No,No,Yes,No
802,8.9,Medium,M,Yes,29,No,No,No,No,Yes,No,No
803,8.67,Medium,M,No,21,No,No,No,No,Yes,No,No
804,3.28,Long,M,No,41,No,Yes,No,No,No,Yes,No
805,4.09,Short,M,No,39,No,No,No,No,No,No,No
806,5.09,Long,F,No,50,No,No,No,No,No,Yes,No
807,2.86,Short,M,No,46,Yes,No,No,No,No,Yes,No
808,8.37,Long,F,Yes,23,No,No,No,No,Yes,No,Yes
809,8.61,Medium,M,No,50,No,No,No,No,No,No,No
810,9.32,Medium,M,No,44,Yes,No,No,No,No,No,No
811,2.7,Medium,F,Yes,42,Yes,No,No,No,Yes,No,No
812,2.27,Medium,F,No,53,Yes,No,No,No,Yes,No,No
813,8.23,Medium,M,No,42,No,Yes,No,No,Yes,Yes,Yes
