Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
408,4.65,Medium,F,No,43,Yes,Yes,Yes,No,Yes,Yes,Yes
409,6.11,Long,F,No,40,No,No,No,No,Yes,No,No
410,8.66,Long,M,No,53,Yes,Yes,Yes,No,No,Yes,No
411,5.73,Medium,F,No,34,No,No,No,No,No,No,Yes
412,9.81,Short,F,No,51,No,Yes,No,Yes,No,Yes,No
413,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
414,9.44,Short,M,Yes,27,Yes,Yes,Yes,No,No,Yes,No
415,7.3,Short,F,Yes,25,Yes,No,No,No,No,No,No
416,4.95,Short,F,No,30,Yes,Yes,No,No,No,Yes,No
417,8.58,Long,M,Yes,34,Yes,No,No,No,Yes,No,No
418,5.21,Short,F,Yes,31,No,No,No,No,Yes,No,No
419,8.7,Medium,F,No,46,No,No,No,Yes,No,No,Yes
420,2.25,Medium,F,Yes,38,No,No,No,No,No,No,No
421,3.06,Short,F,No,54,Yes,No,No,No,No,No,No
422,2.67,Long,M,No,51,Yes,Yes,No,No,No,Yes,No
423,8.79,Medium,F,No,36,No,No,No,No,Yes,No,No
424,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
425,8.9,Medium,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
426,9.46,Long,F,Yes,49,No,No,No,No,Yes,No,No
427,8.65,Medium,M,No,51,No,No,No,No,No,No,No
428,4.39,Long,M,No,32,Yes,Yes,No,No,No,Yes,No
429,3.82,Medium,F,Yes,35,Yes,Yes,No,No,No,Yes,No
430,8.21,Long,F,No,17,Yes,Yes,No,No,No,Yes,No
431,4.63,Long,M,Yes,43,Yes,No,No,No,No,Yes,Yes
432,3.48,Short,M,No,28,Yes,No,No,No,No,No,No
433,2.16,Long,F,No,37,No,No,No,No,No,No,No
434,6.99,Medium,F,No,49,Yes,No,Yes,No,Yes,Yes,No
435,7.84,Long,F,Yes,27,No,No,No,No,No,No,No
436,7.83,Long,M,No,23,Yes,No,No,No,No,Yes,No
437,2.26,Medium,M,No,53,Yes,Yes,No,No,Yes,No,No
438,5.6,Long,M,Yes,24,No,Yes,No,No,No,Yes,No
439,8.67,Medium,M,No,21,No,No,No,No,Yes,No,No
440,9.33,Medium,M,No,46,No,Yes,No,No,No,Yes,No
441,4.76,Long,F,No,31,No,Yes,No,No,Yes,No,No
442,6.29,Medium,M,No,29,No,No,No,No,No,No,No
443,6.85,Medium,F,Yes,27,No,No,No,No,No,No,No
444,9.67,Medium,F,No,42,Yes,No,No,No,Yes,No,Yes
445,3.36,Long,F,Yes,36,No,No,No,No,No,Yes,No
446,8.13,Short,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
447,5.54,Long,M,No,29,No,No,No,No,No,Yes,No
448,2.82,Medium,M,Yes,44,Yes,No,No,No,No,No,No
449,7.85,Long,M,No,37,Yes,Yes,No,No,No,Yes,Yes
450,8.19,Medium,M,No,50,No,No,No,No,Yes,No,No
451,5.24,Medium,M,Yes,47,No,No,No,No,No,No,No
452,9.92,Short,F,No,28,No,No,No,No,No,No,No
453,5.41,Medium,M,Yes,32,No,Yes,Yes,No,No,Yes,No
454,2.36,Medium,M,No,31,Yes,Yes,No,No,Yes,No,No
455,6.37,Long,F,Yes,27,No,No,No,No,No,No,No
456,5.18,Medium,F,Yes,24,No,No,No,No,Yes,No,No
457,6.52,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,No
458,9.84,Short,F,No,30,Yes,No,No,No,Yes,Yes,No
459,8.45,Long,F,No,41,No,No,Yes,No,No,No,No
460,6.26,Short,F,No,40,Yes,No,No,No,Yes,No,Yes
461,5.23,Short,F,No,30,No,Yes,No,No,No,No,No
462,2.2,Medium,F,No,29,Yes,No,Yes,No,Yes,Yes,No
463,7.14,Short,M,No,35,No,No,No,Yes,No,No,No
464,6.43,Medium,M,No,26,No,Yes,No,No,No,Yes,Yes
465,8.29,Long,M,Yes,47,No,No,No,No,Yes,No,No
466,8.42,Short,M,Yes,42,Yes,No,No,No,No,Yes,No
467,2.88,Long,M,No,53,Yes,Yes,Yes,Yes,Yes,Yes,No
468,7.78,Medium,M,Yes,35,Yes,No,No,No,Yes,No,No
469,7.2,Long,M,Yes,52,Yes,No,No,No,Yes,No,No
470,2.83,Short,F,No,31,Yes,No,No,No,Yes,No,No
471,6.53,Long,F,Yes,23,No,No,No,No,No,No,No
472,3.62,Long,M,Yes,25,No,No,No,No,Yes,Yes,No
473,7.83,Long,M,No,27,No,No,No,No,No,No,No
474,7.33,Medium,F,No,21,No,No,No,No,Yes,No,No
475,7.69,Short,M,Yes,38,Yes,Yes,No,No,No,No,No
476,8.87,Long,M,Yes,34,No,No,No,No,No,No,Yes
477,3.16,Long,M,Yes,42,No,No,No,No,No,Yes,No
478,7.13,Medium,M,Yes,46,No,No,No,No,No,No,No
479,3.44,Long,M,Yes,24,Yes,Yes,Yes,No,Yes,No,No
480,8.25,Long,F,Yes,45,Yes,No,No,No,No,Yes,No
481,5.89,Medium,F,Yes,54,No,No,No,No,No,No,Yes
482,9.48,Long,M,Yes,47,Yes,Yes,No,No,No,Yes,No
483,8.9,Medium,F,Yes,29,No,Yes,No,No,No,Yes,No
484,7.48,Long,F,Yes,52,No,No,No,No,No,No,No
485,6.12,Medium,M,Yes,39,No,No,No,No,Yes,Yes,No
486,7.82,Long,M,No,41,No,No,No,No,No,No,No
487,8.68,Medium,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
488,8.84,Medium,F,Yes,38,No,No,No,Yes,No,No,No
489,6.16,Medium,F,Yes,36,No,No,No,No,Yes,No,No
490,4.93,Short,M,Yes,20,No,Yes,No,No,Yes,Yes,No
491,2.29,Medium,M,Yes,33,No,No,No,No,No,No,No
492,7.31,Long,M,No,25,No,No,No,No,No,No,No
493,2.9,Medium,M,No,51,No,No,No,No,Yes,No,No
494,3.08,Long,M,Yes,39,No,No,No,No,No,Yes,No
495,7.32,Long,M,No,21,No,No,No,No,Yes,No,No
496,6.37,Medium,M,No,24,Yes,No,Yes,No,Yes,Yes,No
497,9.01,Long,F,Yes,42,No,No,No,No,No,No,No
498,3.41,Long,F,Yes,36,No,No,Yes,No,Yes,Yes,No
499,7.44,Long,F,No,26,Yes,No,No,No,No,Yes,No
500,7.89,Short,M,Yes,35,Yes,Yes,Yes,No,No,Yes,No
501,5.19,Medium,F,No,47,Yes,Yes,No,No,No,No,No
502,3.95,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
503,7.16,Medium,M,Yes,46,No,No,No,No,No,No,No
504,8.02,Long,M,No,57,No,No,No,No,Yes,No,No
505,3.84,Long,F,Yes,41,No,No,No,No,No,No,No
506,6.42,Short,F,Yes,49,No,Yes,No,No,No,Yes,No
507,3.14,Long,F,Yes,24,Yes,Yes,No,No,No,Yes,No
508,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
509,4.7,Medium,F,No,46,No,No,No,No,Yes,No,No
510,9.8,Medium,F,No,50,No,No,No,No,Yes,No,No
511,3.89,Long,F,Yes,35,No,No,No,No,No,Yes,No
512,3.23,Long,M,Yes,29,No,No,No,No,No,No,No
513,3.19,Medium,M,No,33,No,No,No,No,Yes,No,No
514,2.56,Long,M,No,49,No,No,No,No,Yes,No,No
515,3.01,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
516,2.85,Medium,F,Yes,34,Yes,Yes,Yes,No,No,Yes,No
517,3.65,Short,F,No,38,No,No,No,No,No,No,Yes
518,2.56,Short,M,Yes,26,No,No,No,No,Yes,No,No
519,3.14,Medium,F,No,53,No,No,Yes,No,Yes,No,No
520,3.51,Long,M,No,27,No,No,No,No,No,No,No
521,2.54,Medium,F,No,43,Yes,Yes,Yes,No,No,Yes,No
522,4.02,Long,M,Yes,23,No,No,Yes,No,No,Yes,Yes
523,7.64,Long,M,No,39,No,No,No,No,No,Yes,No
524,9.24,Short,M,No,34,No,No,No,No,No,No,No
525,3.49,Medium,M,No,48,No,No,No,No,Yes,No,Yes
526,4.28,Medium,M,Yes,52,No,No,No,No,No,No,No
527,3.17,Medium,F,No,23,No,No,No,No,No,Yes,No
528,7.6,Short,F,Yes,44,No,Yes,Yes,Yes,Yes,Yes,No
529,7.83,Long,F,Yes,31,Yes,No,Yes,No,Yes,Yes,No
530,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
531,7.83,Short,F,Yes,29,No,No,No,No,No,No,No
532,10.06,Medium,M,Yes,30,Yes,No,No,No,Yes,Yes,No
533,3.9,Medium,F,No,48,Yes,No,No,No,No,Yes,No
534,7.01,Medium,F,No,37,Yes,Yes,Yes,No,No,Yes,No
535,6.05,Medium,M,Yes,34,No,No,No,No,No,No,No
536,8.75,Long,F,Yes,29,Yes,No,No,No,No,No,No
537,2.7,Medium,F,Yes,42,Yes,No,No,No,Yes,No,No
538,7.42,Long,M,No,30,Yes,No,No,Yes,No,Yes,No
539,2.5,Long,M,No,27,Yes,No,Yes,No,No,No,No
540,6.01,Medium,F,Yes,25,No,No,No,No,No,No,No
541,2.93,Medium,F,Yes,31,No,No,No,No,Yes,No,No
542,3.67,Long,M,Yes,47,Yes,Yes,Yes,No,No,Yes,No
543,9.18,Long,F,Yes,47,No,No,No,No,No,Yes,No
544,3.6,Medium,M,No,55,No,No,No,No,Yes,No,No
545,4.92,Medium,M,No,55,No,No,No,No,No,Yes,No
546,4.39,Long,M,Yes,25,No,No,No,No,Yes,No,Yes
547,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
548,8.12,Medium,M,No,41,Yes,No,No,No,Yes,No,No
549,3.73,Long,M,Yes,50,No,No,No,No,No,Yes,No
550,8.22,Long,F,Yes,23,Yes,No,No,No,No,No,No
551,5.97,Short,M,Yes,32,No,No,No,No,No,No,No
552,6.78,Medium,F,Yes,23,No,No,No,No,No,No,No
553,2.04,Medium,M,No,40,No,Yes,No,No,No,No,No
554,7.8,Medium,M,No,21,Yes,No,No,No,No,No,No
555,4.87,Medium,M,No,45,Yes,Yes,No,No,No,No,Yes
556,2.99,Short,M,No,31,Yes,Yes,Yes,No,No,Yes,No
557,7.59,Medium,M,No,32,No,Yes,Yes,No,No,Yes,No
558,6.98,Long,F,No,44,No,No,No,No,No,No,No
559,7,Long,M,Yes,30,No,No,No,No,No,No,No
560,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
561,6.29,Medium,M,Yes,41,Yes,Yes,Yes,No,No,Yes,No
562,7.86,Long,F,Yes,38,No,No,No,No,Yes,No,Yes
563,8.67,Long,F,Yes,24,Yes,No,No,Yes,Yes,No,Yes
564,9.98,Medium,M,Yes,50,No,No,No,No,Yes,No,Yes
565,4.79,Medium,M,No,29,No,No,No,No,No,Yes,No
566,3.37,Medium,F,Yes,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes
567,7.85,Short,F,Yes,29,Yes,No,No,No,Yes,No,No
568,7.57,Medium,M,No,26,Yes,No,No,No,Yes,Yes,No
569,4.13,Short,F,Yes,40,Yes,Yes,No,No,No,Yes,Yes
570,5.97,Long,F,No,40,Yes,No,Yes,No,Yes,No,No
571,5.07,Long,M,No,54,No,No,No,No,No,No,No
572,5.76,Long,F,Yes,51,No,No,No,No,No,No,No
573,3.24,Long,M,Yes,56,No,Yes,No,No,No,Yes,Yes
574,6.34,Long,M,No,34,Yes,No,No,No,Yes,No,No
575,7.24,Medium,F,Yes,31,Yes,Yes,No,No,No,Yes,No
576,4.17,Medium,F,No,45,Yes,No,No,No,Yes,Yes,No
577,5.78,Medium,F,No,41,No,Yes,No,No,No,Yes,No
578,5.09,Long,M,Yes,30,Yes,No,No,Yes,No,Yes,No
579,5.52,Short,F,Yes,44,No,No,No,No,No,No,No
580,3.89,Medium,M,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
581,3.58,Long,F,No,21,No,No,No,No,No,Yes,No
582,8.25,Short,F,Yes,27,No,Yes,Yes,No,No,Yes,No
583,2.24,Short,F,Yes,48,No,No,No,No,No,No,Yes
584,3.08,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
585,3.24,Long,M,Yes,26,No,Yes,Yes,No,Yes,Yes,No
586,7.73,Short,F,No,47,Yes,Yes,Yes,No,No,Yes,No
587,4.98,Medium,F,No,41,No,No,No,No,No,Yes,No
588,2.69,Short,F,Yes,36,No,No,No,No,No,No,No
589,3.53,Medium,M,Yes,35,No,No,No,No,Yes,No,No
590,8.17,Short,F,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
591,5.18,Medium,M,Yes,44,No,No,No,No,Yes,No,No
592,3.47,Long,F,Yes,55,No,No,No,No,Yes,No,Yes
593,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
594,5.3,Medium,F,No,36,Yes,Yes,No,No,No,No,No
595,3.43,Medium,F,Yes,43,No,No,No,Yes,No,No,No
596,5.58,Medium,F,Yes,43,No,Yes,No,Yes,No,No,No
597,9.36,Long,M,Yes,43,Yes,Yes,No,No,Yes,No,No
598,2.43,Short,M,No,43,No,No,No,No,No,No,No
599,3.74,Medium,F,Yes,36,Yes,No,No,Yes,No,No,Yes
600,9.51,Long,M,No,25,No,No,No,No,Yes,No,No
601,3.95,Medium,M,Yes,51,No,No,No,No,No,No,No
602,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
603,3.31,Short,M,No,17,No,No,No,No,No,No,Yes
604,8.82,Long,F,Yes,34,No,No,No,No,Yes,No,No
605,4.75,Medium,M,No,18,Yes,Yes,No,No,Yes,Yes,Yes
606,4.04,Medium,M,No,24,No,No,No,No,No,Yes,No
607,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
608,10.13,Medium,F,No,29,No,No,No,No,Yes,Yes,No
609,7.32,Short,F,Yes,28,No,Yes,No,No,No,Yes,No
610,8.47,Long,M,No,26,Yes,No,No,No,No,No,No
611,4.1,Short,M,No,24,Yes,No,No,No,No,Yes,No
612,7.47,Medium,M,No,20,No,No,No,No,No,No,No
613,3.69,Short,F,No,45,No,No,No,No,Yes,No,No
614,6.7,Medium,M,No,22,Yes,No,No,No,No,No,No
615,6.91,Long,F,Yes,43,No,No,No,No,No,No,No
616,6.85,Short,F,No,44,No,No,No,No,No,Yes,No
617,8.28,Long,M,Yes,43,Yes,No,No,No,No,No,Yes
618,7.92,Medium,M,Yes,38,No,No,Yes,No,Yes,No,Yes
619,8.07,Medium,M,No,45,Yes,Yes,Yes,No,No,Yes,No
620,5.41,Long,F,No,49,No,No,No,No,No,Yes,No
621,3.19,Medium,F,No,31,No,No,No,No,No,No,No
622,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
623,6.39,Medium,M,No,49,No,No,No,No,No,Yes,No
624,7.25,Long,M,No,23,Yes,No,Yes,No,No,Yes,Yes
625,6.5,Medium,M,No,25,Yes,Yes,No,No,No,Yes,Yes
626,5.08,Long,M,Yes,38,No,No,No,No,No,No,No
627,8.42,Long,M,No,52,Yes,No,No,No,Yes,Yes,No
628,5.13,Medium,M,Yes,46,No,No,No,No,No,No,No
629,6.38,Long,F,Yes,21,No,Yes,No,No,No,No,No
630,6.27,Long,M,Yes,55,Yes,No,No,No,Yes,No,No
631,8.31,Medium,M,Yes,40,Yes,No,No,No,Yes,Yes,No
632,4.26,Long,M,No,37,No,No,No,No,No,No,No
633,4.81,Long,F,No,30,No,No,No,No,No,No,No
634,2.45,Long,F,Yes,37,No,No,No,No,No,No,No
635,9.51,Long,M,No,49,Yes,Yes,Yes,No,No,Yes,No
636,8.35,Medium,F,Yes,54,Yes,No,No,No,Yes,No,No
637,7.42,Short,M,No,46,No,No,No,No,Yes,Yes,No
638,9.35,Long,F,No,40,No,No,No,No,Yes,No,No
639,8.37,Long,F,No,22,No,Yes,No,No,No,Yes,No
640,8.82,Long,F,No,24,No,No,No,Yes,No,No,Yes
641,6.34,Medium,M,No,56,No,No,No,No,No,Yes,No
642,4.21,Medium,M,No,38,No,No,No,No,No,No,No
643,3.04,Medium,M,No,39,No,No,No,Yes,No,No,Yes
644,7.88,Medium,F,Yes,53,No,Yes,Yes,No,Yes,No,Yes
645,6.46,Short,F,No,35,Yes,No,No,No,Yes,No,No
646,4.34,Long,M,No,53,No,No,No,Yes,No,No,No
647,7.83,Medium,F,Yes,33,Yes,Yes,Yes,No,No,No,No
648,9.02,Long,F,Yes,35,No,No,No,No,No,No,No
649,7.06,Long,F,Yes,49,No,Yes,No,Yes,Yes,No,No
650,5.47,Medium,F,No,48,No,Yes,No,No,No,Yes,No
651,6.66,Short,F,Yes,22,No,Yes,No,No,No,Yes,No
652,4.03,Medium,M,No,52,Yes,No,No,No,No,No,No
653,4.21,Medium,M,Yes,23,No,Yes,No,No,Yes,Yes,No
654,2.7,Medium,F,Yes,32,No,No,No,No,No,No,No
655,9.02,Medium,F,No,23,Yes,No,No,No,No,No,No
656,4.42,Long,F,No,50,Yes,No,No,No,Yes,Yes,Yes
657,4.12,Medium,M,Yes,20,Yes,Yes,No,No,No,Yes,No
658,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
659,7.79,Medium,F,Yes,53,No,No,Yes,No,No,Yes,No
660,3.14,Medium,F,No,25,Yes,Yes,No,No,Yes,No,No
661,3.59,Medium,M,No,38,No,No,No,No,No,No,No
662,2.68,Short,M,Yes,28,No,No,No,No,No,No,No
663,2.19,Long,M,No,26,No,No,No,No,No,Yes,No
664,6.26,Medium,F,Yes,40,Yes,No,No,No,Yes,Yes,No
665,8.79,Medium,F,Yes,36,No,No,No,No,Yes,No,No
666,9.85,Short,M,No,51,Yes,No,No,No,No,No,No
667,9.31,Medium,M,No,48,Yes,Yes,Yes,No,Yes,Yes,Yes
668,10,Short,M,No,52,Yes,No,No,No,Yes,No,No
669,6.94,Long,F,Yes,47,Yes,No,No,No,Yes,No,No
670,9.18,Long,F,Yes,27,No,No,No,Yes,Yes,No,No
671,4.42,Long,M,No,34,No,No,No,No,No,No,No
672,6.69,Long,M,Yes,24,No,No,No,No,No,No,No
673,4.69,Short,F,No,50,No,No,No,No,No,No,No
674,4.53,Medium,M,No,45,No,No,No,No,Yes,No,No
675,6.86,Medium,F,Yes,25,No,Yes,No,No,No,No,No
676,5.63,Long,M,Yes,24,No,Yes,No,No,No,No,No
677,7.15,Medium,F,Yes,30,No,No,No,No,No,Yes,No
678,7.41,Medium,F,Yes,26,No,No,No,No,No,No,No
679,8.61,Long,M,Yes,25,No,No,No,No,Yes,No,No
680,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
681,4.26,Long,F,Yes,22,Yes,No,No,No,No,No,No
682,2.72,Long,F,No,32,Yes,No,No,Yes,Yes,No,Yes
683,4.17,Medium,M,No,45,No,No,No,No,Yes,No,No
684,7.95,Medium,M,Yes,34,No,No,No,Yes,Yes,No,No
685,2.85,Long,F,Yes,26,No,No,No,No,No,No,No
686,4.51,Long,F,No,51,Yes,Yes,No,No,No,Yes,No
687,8.66,Long,M,No,49,No,No,No,No,No,No,No
688,9.07,Medium,F,No,32,No,Yes,No,No,No,Yes,No
689,5.33,Long,F,No,54,Yes,Yes,Yes,No,Yes,Yes,No
690,3.14,Long,F,Yes,21,No,No,No,No,No,No,No
691,4.8,Medium,F,Yes,38,No,No,Yes,No,No,No,No
692,7.25,Long,M,No,49,Yes,No,No,No,No,No,No
693,5.13,Long,F,Yes,25,No,No,No,No,No,No,No
694,9.34,Long,M,No,37,Yes,No,No,No,Yes,No,No
695,8.02,Long,F,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes
696,7.39,Short,M,No,41,No,No,Yes,No,No,No,Yes
697,4.33,Medium,M,Yes,51,No,No,No,No,Yes,Yes,No
698,9.24,Medium,M,No,54,Yes,Yes,No,No,No,Yes,No
699,6.93,Short,M,No,29,No,No,No,No,Yes,No,No
700,8.74,Long,M,Yes,30,No,Yes,Yes,No,Yes,Yes,No
701,3.33,Long,F,No,24,No,Yes,Yes,Yes,No,Yes,Yes
702,3.1,Long,M,Yes,43,No,No,No,No,No,No,No
703,5.28,Short,F,No,29,No,No,No,No,No,No,No
704,5.68,Long,F,No,49,Yes,Yes,No,No,No,Yes,No
705,7.63,Medium,F,No,37,No,No,No,No,Yes,No,Yes
706,9.12,Long,M,Yes,51,No,No,No,No,No,No,No
707,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
708,9.39,Long,M,Yes,47,No,No,No,No,No,No,No
709,2.81,Medium,F,Yes,47,No,Yes,Yes,No,No,Yes,No
710,5.03,Medium,F,No,31,Yes,No,No,No,No,Yes,No
711,9.43,Medium,F,Yes,32,No,No,No,No,No,Yes,No
712,3.2,Short,F,No,35,Yes,No,No,No,No,Yes,No
713,6.25,Medium,M,Yes,44,Yes,No,No,No,No,No,No
714,8.74,Medium,M,No,38,Yes,Yes,No,No,Yes,Yes,No
715,6.28,Long,M,No,35,No,No,No,No,No,No,No
716,2.42,Medium,M,Yes,35,Yes,Yes,No,No,No,No,No
717,7.66,Short,F,Yes,43,No,No,No,No,No,No,No
718,2.47,Short,M,No,21,No,No,No,No,No,No,No
719,3.29,Medium,F,No,27,Yes,No,No,No,No,No,No
720,2.4,Medium,F,No,53,No,No,Yes,No,No,Yes,No
721,9.46,Short,F,Yes,34,No,Yes,No,Yes,No,Yes,Yes
722,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
723,7.92,Long,M,Yes,25,No,No,No,No,No,No,No
724,2.91,Long,F,No,42,Yes,Yes,No,No,Yes,Yes,No
725,6.33,Short,F,Yes,20,Yes,Yes,Yes,No,No,Yes,Yes
726,8.59,Medium,F,Yes,49,No,No,No,No,No,No,No
727,10.07,Long,M,Yes,21,Yes,Yes,Yes,Yes,No,Yes,No
728,3.89,Long,M,Yes,43,No,No,No,No,No,No,Yes
729,6.58,Medium,M,No,55,Yes,No,No,No,No,No,No
730,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
731,5.2,Long,F,No,54,No,Yes,No,No,No,Yes,No
732,5.46,Medium,M,Yes,29,Yes,Yes,No,No,No,Yes,Yes
733,4.41,Medium,M,Yes,29,No,No,No,No,Yes,No,No
734,2.31,Long,F,Yes,24,Yes,No,No,No,Yes,No,No
735,6.05,Medium,F,Yes,22,No,No,No,No,No,No,Yes
736,7.7,Medium,F,No,44,No,No,No,No,No,No,No
737,6.53,Long,M,No,45,No,Yes,No,No,No,Yes,No
738,3.72,Medium,M,Yes,34,Yes,No,No,No,Yes,No,No
739,6.42,Short,F,Yes,51,No,No,No,No,No,Yes,No
740,4.71,Long,M,Yes,22,Yes,Yes,No,No,No,Yes,No
741,3.8,Long,M,Yes,55,No,Yes,No,No,Yes,No,No
742,9.34,Long,F,No,37,Yes,No,No,No,Yes,Yes,No
743,9.5,Long,F,Yes,32,No,No,No,No,No,No,No
744,8.55,Long,M,Yes,36,No,No,No,No,Yes,No,No
745,7.97,Short,M,No,24,Yes,No,No,No,Yes,No,Yes
746,7.01,Medium,F,No,51,No,No,No,No,No,No,No
747,5.44,Medium,M,Yes,42,No,Yes,No,Yes,No,Yes,No
748,3.39,Long,F,Yes,35,Yes,No,No,No,No,No,No
749,7.65,Long,M,No,37,No,Yes,Yes,No,No,Yes,No
750,8.49,Long,M,No,36,No,No,No,No,Yes,No,No
751,3.69,Short,F,Yes,23,No,No,No,No,No,Yes,No
752,6.94,Short,F,Yes,54,No,No,Yes,No,No,No,No
753,2.67,Short,M,Yes,20,No,No,No,No,No,No,No
754,2.09,Long,F,No,27,No,Yes,Yes,No,No,Yes,Yes
755,4.07,Medium,M,No,48,No,No,No,No,Yes,No,No
756,4.52,Long,M,No,22,Yes,No,No,No,No,No,Yes
757,6.63,Short,F,No,36,No,Yes,No,No,No,No,No
758,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
759,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
760,7.82,Short,F,Yes,29,No,No,No,No,No,No,Yes
761,2.9,Short,F,No,26,Yes,Yes,Yes,No,Yes,Yes,No
762,4.45,Medium,M,Yes,19,Yes,Yes,No,No,No,Yes,No
763,5.79,Medium,F,No,37,Yes,No,No,No,Yes,Yes,No
764,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
765,8.61,Medium,M,No,50,No,No,No,No,No,No,No
766,6.05,Medium,F,Yes,23,Yes,No,No,No,No,Yes,No
767,2.55,Long,F,No,33,No,No,No,No,No,No,No
768,7.29,Long,F,No,50,Yes,No,No,No,No,No,No
769,2.44,Medium,M,Yes,35,Yes,Yes,Yes,No,No,Yes,Yes
770,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
771,3.95,Long,M,Yes,41,Yes,No,No,No,No,No,No
772,6.29,Short,F,Yes,22,Yes,No,Yes,No,No,Yes,No
773,5.27,Medium,F,No,31,Yes,No,No,No,Yes,Yes,No
774,8.53,Long,M,No,35,No,No,No,Yes,Yes,No,No
775,7.29,Long,M,No,34,No,Yes,No,No,Yes,No,No
776,7.57,Short,F,No,56,No,No,No,No,No,No,No
777,2.95,Long,F,Yes,53,No,No,No,No,No,Yes,No
778,8.55,Long,M,No,43,Yes,Yes,No,Yes,Yes,No,Yes
779,5.54,Long,M,Yes,27,No,No,No,No,No,No,No
780,2.45,Long,F,No,33,No,No,No,No,No,No,No
781,6.68,Medium,M,Yes,32,Yes,No,No,No,No,Yes,No
782,6,Short,M,Yes,34,No,No,No,No,No,No,No
783,6.94,Medium,M,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes
784,8.78,Medium,M,Yes,23,Yes,No,No,No,Yes,No,No
785,6.62,Short,M,Yes,37,No,Yes,No,No,No,Yes,No
786,5.22,Long,M,Yes,27,No,No,No,No,No,No,No
787,2.2,Medium,M,Yes,45,No,No,No,No,No,No,No
788,7.79,Long,F,No,22,No,Yes,No,Yes,No,No,No
789,3.87,Medium,M,Yes,34,Yes,Yes,Yes,No,Yes,Yes,No
790,8.83,Long,M,No,40,No,No,Yes,No,Yes,Yes,No
791,2.37,Medium,F,No,22,No,No,No,No,No,No,No
792,7.89,Long,F,No,32,No,Yes,No,No,No,Yes,No
793,5.99,Long,F,No,50,No,No,No,No,No,Yes,No
794,9.97,Long,M,Yes,46,Yes,Yes,No,No,No,Yes,No
795,7.59,Long,F,No,50,No,No,No,No,No,No,No
796,9.67,Long,M,No,52,Yes,Yes,Yes,No,No,Yes,No
797,5.98,Medium,M,No,38,No,No,No,No,No,Yes,No
798,5.23,Medium,F,No,35,Yes,Yes,Yes,Yes,No,Yes,Yes
799,4,Medium,M,No,34,Yes,No,No,No,No,No,Yes
800,2.63,Long,F,Yes,51,No,No,No,No,Yes,No,No
801,5.29,Medium,M,No,27,Yes,Yes,No,No,Yes,Yes,No
802,5.83,Medium,F,No,27,No,No,No,No,No,No,No
803,6.1,Medium,M,No,52,No,No,No,No,No,No,No
804,5.78,Long,M,Yes,28,No,No,No,No,No,No,No
805,8.13,Long,F,Yes,41,Yes,No,No,No,No,No,No
806,9,Medium,M,No,35,Yes,No,No,No,No,No,No
807,5.98,Long,M,Yes,34,No,No,No,No,Yes,No,No
808,7.28,Long,M,Yes,22,Yes,No,No,No,No,Yes,No
809,3.92,Medium,M,No,24,No,No,No,No,Yes,Yes,Yes
810,6.38,Medium,M,No,48,No,No,No,No,No,No,No
811,9.12,Medium,M,No,37,No,No,No,No,No,No,No
812,7.79,Medium,F,Yes,37,Yes,Yes,No,No,No,Yes,Yes
813,2.2,Short,F,Yes,28,No,Yes,Yes,No,No,Yes,No
814,7.83,Long,F,Yes,42,No,Yes,No,No,Yes,No,No
815,4.44,Medium,M,Yes,51,Yes,No,No,No,No,No,No
