Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
410,6.77,Medium,M,Yes,31,Yes,Yes,Yes,No,No,Yes,No
411,9.41,Long,F,Yes,49,No,No,No,No,No,No,No
412,2.82,Long,M,Yes,52,No,No,No,No,No,No,No
413,9.46,Medium,F,Yes,27,Yes,Yes,No,No,Yes,Yes,No
414,2.31,Long,F,Yes,24,Yes,No,No,No,Yes,No,No
415,5.6,Medium,M,Yes,21,No,No,No,No,No,No,No
416,5.86,Long,F,Yes,56,No,No,No,No,No,No,No
417,9.32,Long,F,Yes,50,No,No,No,No,No,Yes,No
418,9.45,Medium,M,No,47,No,Yes,No,No,Yes,Yes,Yes
419,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
420,6.27,Long,F,Yes,45,Yes,No,No,No,No,No,No
421,6.37,Short,M,Yes,34,No,No,No,No,No,No,No
422,8.02,Long,F,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes
423,3.37,Long,F,Yes,40,No,No,No,No,No,No,Yes
424,5.49,Long,F,No,45,Yes,No,No,No,No,No,Yes
425,2.89,Medium,F,No,24,No,No,No,No,No,No,No
426,5.47,Medium,F,No,48,No,Yes,No,No,No,Yes,No
427,7.97,Short,F,Yes,36,No,No,No,No,No,No,No
428,9.37,Medium,F,Yes,18,No,Yes,Yes,No,No,Yes,No
429,10.07,Medium,M,Yes,47,No,No,No,No,No,No,No
430,3.93,Long,M,Yes,44,No,No,No,No,No,No,No
431,7.39,Short,M,No,41,No,No,Yes,No,No,No,Yes
432,7.68,Short,F,No,56,No,No,No,No,No,No,No
433,8.61,Long,M,Yes,34,No,Yes,No,No,Yes,Yes,Yes
434,5.19,Medium,M,No,24,No,No,No,No,Yes,No,Yes
435,6.11,Long,F,No,48,No,No,No,No,No,No,No
436,5.21,Medium,F,Yes,31,No,No,No,No,Yes,Yes,No
437,7.83,Long,M,Yes,29,Yes,No,No,No,No,No,No
438,9.68,Long,F,Yes,44,Yes,Yes,No,Yes,No,No,Yes
439,7.54,Long,F,No,41,Yes,No,No,No,No,No,No
440,7.52,Long,F,No,56,No,No,No,No,No,No,No
441,7.25,Medium,F,No,37,Yes,No,No,No,Yes,No,No
442,8.95,Medium,M,Yes,29,No,No,No,No,Yes,No,No
443,9.96,Medium,F,No,32,No,No,No,No,No,No,Yes
444,9.54,Long,M,Yes,44,No,No,No,No,No,No,No
445,7.07,Medium,M,Yes,25,No,No,No,No,No,No,No
446,3.3,Medium,F,No,52,No,No,No,No,Yes,No,Yes
447,9.13,Medium,F,Yes,23,No,No,No,Yes,No,Yes,Yes
448,4.02,Long,F,Yes,36,No,No,No,Yes,Yes,No,No
449,8.63,Medium,F,No,44,No,No,No,No,No,No,No
450,2.64,Long,M,Yes,51,Yes,Yes,Yes,Yes,Yes,Yes,No
451,4.27,Long,F,Yes,18,Yes,No,Yes,No,No,Yes,No
452,7.28,Long,M,Yes,22,Yes,No,No,No,No,Yes,No
453,2.75,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
454,3.1,Long,M,Yes,43,No,No,No,No,No,No,No
455,6.53,Short,M,Yes,35,Yes,No,No,No,No,No,No
456,8.63,Medium,M,No,43,Yes,No,Yes,Yes,No,Yes,No
457,4.62,Short,F,Yes,25,No,Yes,No,No,Yes,No,Yes
458,2.85,Long,F,Yes,26,No,No,No,No,No,No,No
459,2.18,Long,F,Yes,25,Yes,No,Yes,No,No,Yes,No
460,2.4,Medium,M,No,20,No,No,No,No,No,No,No
461,5,Long,F,Yes,28,Yes,No,No,Yes,Yes,No,Yes
462,7.29,Long,M,No,41,No,No,No,No,No,No,No
463,7.79,Medium,F,Yes,35,No,No,No,No,Yes,No,No
464,4.55,Long,M,No,30,No,No,No,No,No,Yes,No
465,4.62,Medium,F,No,28,Yes,No,No,No,No,No,No
466,7.57,Medium,M,No,26,Yes,No,No,No,Yes,Yes,No
467,5.66,Long,F,No,30,No,No,No,No,No,No,No
468,2.84,Long,F,Yes,54,No,No,Yes,No,No,Yes,No
469,3.5,Long,F,Yes,38,No,No,No,No,No,No,No
470,8.63,Long,F,No,53,No,No,Yes,Yes,Yes,Yes,No
471,6.59,Long,F,No,24,No,No,No,No,No,Yes,No
472,3.79,Long,M,Yes,31,No,No,No,No,Yes,No,No
473,5.14,Long,M,Yes,47,No,Yes,No,No,Yes,No,No
474,6,Short,F,No,37,No,No,No,No,No,No,No
475,5.8,Long,F,Yes,52,Yes,No,Yes,No,No,Yes,No
476,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
477,9.73,Short,M,No,46,No,No,No,No,No,Yes,No
478,8.02,Long,F,No,34,Yes,No,No,No,Yes,No,No
479,7.27,Medium,M,No,38,No,No,No,No,No,Yes,No
480,4.55,Short,F,Yes,26,Yes,No,Yes,No,No,No,No
481,3.37,Medium,F,Yes,30,No,No,No,No,No,No,No
482,8.49,Long,M,Yes,22,No,No,No,No,No,No,No
483,9,Short,F,Yes,28,No,No,No,No,No,No,No
484,6.69,Short,F,Yes,24,Yes,Yes,No,No,Yes,Yes,No
485,9.81,Short,F,No,51,No,Yes,No,Yes,No,Yes,No
486,6.54,Long,M,No,26,No,Yes,No,No,No,Yes,No
487,9.48,Medium,F,Yes,21,No,No,No,No,No,Yes,No
488,5.22,Long,M,Yes,27,No,No,No,No,No,No,No
489,4.7,Medium,F,Yes,49,No,No,Yes,No,Yes,Yes,No
490,10.02,Long,M,Yes,22,No,Yes,Yes,No,No,Yes,Yes
491,2.36,Medium,M,No,31,No,Yes,No,No,No,No,No
492,9.86,Medium,M,No,28,No,Yes,Yes,No,Yes,Yes,Yes
493,6.56,Medium,F,No,41,No,No,No,No,No,Yes,No
494,2.67,Long,F,Yes,32,No,No,No,No,No,No,No
495,6.05,Long,F,No,38,No,Yes,Yes,No,Yes,Yes,No
496,4.75,Long,M,Yes,53,No,Yes,No,No,No,No,No
497,8.32,Long,F,No,55,Yes,Yes,No,No,No,Yes,Yes
498,3.07,Medium,F,Yes,25,No,No,No,No,No,No,No
499,5.07,Long,M,Yes,30,Yes,No,No,No,No,No,No
500,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
501,7.41,Long,M,No,40,No,No,No,No,No,No,No
502,8.95,Medium,M,No,35,Yes,No,No,No,Yes,No,No
503,9.46,Long,F,Yes,49,No,No,No,No,Yes,No,No
504,9.37,Medium,M,Yes,51,No,Yes,No,No,No,Yes,Yes
505,2.47,Short,M,No,21,No,No,No,No,No,No,No
506,5.44,Long,F,Yes,52,Yes,No,No,Yes,No,No,Yes
507,2.28,Medium,F,Yes,44,No,Yes,No,No,Yes,No,No
508,3.07,Long,F,Yes,28,No,No,No,No,No,No,No
509,4.56,Long,M,Yes,46,Yes,Yes,No,No,Yes,Yes,No
510,9.22,Long,M,No,50,No,Yes,No,Yes,No,Yes,Yes
511,3.5,Long,F,No,46,No,Yes,Yes,Yes,Yes,Yes,Yes
512,3.59,Medium,M,No,38,No,No,No,No,No,No,No
513,5.07,Long,M,Yes,37,Yes,Yes,Yes,No,Yes,Yes,No
514,9.48,Long,F,Yes,49,No,No,No,No,No,No,No
515,4.55,Short,M,No,34,Yes,Yes,No,No,No,Yes,No
516,5.7,Long,M,Yes,25,No,No,No,No,Yes,No,No
517,6.18,Medium,F,No,22,Yes,No,Yes,No,Yes,No,No
518,5.21,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
519,2.17,Medium,F,No,24,Yes,Yes,No,No,No,Yes,Yes
520,4.33,Medium,M,Yes,39,Yes,Yes,Yes,No,No,Yes,Yes
521,5.21,Short,F,Yes,31,No,No,No,No,Yes,No,No
522,2.95,Long,F,No,26,No,No,No,No,No,No,No
523,7.14,Long,F,Yes,26,No,No,No,Yes,Yes,No,No
524,3.86,Long,M,Yes,28,No,No,No,No,No,No,No
525,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
526,7.79,Long,F,Yes,29,No,No,Yes,No,No,Yes,No
527,7.18,Long,M,Yes,55,No,Yes,No,Yes,Yes,Yes,No
528,3.01,Short,F,No,54,Yes,No,No,No,No,No,No
529,2.74,Medium,F,Yes,49,No,Yes,No,No,No,Yes,No
530,5.92,Short,M,Yes,21,Yes,No,No,No,Yes,No,No
531,6.77,Short,M,No,50,Yes,Yes,Yes,Yes,No,No,Yes
532,8.82,Long,F,Yes,34,No,No,No,No,Yes,No,No
533,3.11,Long,M,Yes,27,Yes,No,Yes,No,No,Yes,No
534,6.33,Short,F,Yes,43,No,Yes,No,No,Yes,Yes,No
535,2.72,Medium,M,Yes,52,No,No,No,No,No,No,No
536,6.13,Long,F,No,40,Yes,No,No,No,No,No,No
537,3.08,Short,F,No,37,Yes,No,No,No,Yes,No,No
538,6.86,Medium,M,No,38,No,No,No,No,No,No,Yes
539,5.99,Medium,F,No,29,No,No,No,No,No,No,No
540,6.99,Medium,F,No,49,Yes,No,Yes,No,Yes,Yes,No
541,6.92,Long,M,No,23,No,No,No,No,No,No,No
542,7.11,Medium,F,Yes,30,Yes,Yes,Yes,No,No,Yes,No
543,5.23,Long,M,Yes,25,Yes,Yes,No,No,Yes,Yes,No
544,5.33,Short,M,Yes,45,No,Yes,Yes,No,Yes,Yes,Yes
545,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
546,8.71,Medium,M,No,42,No,No,No,No,No,No,No
547,6.33,Long,F,Yes,45,Yes,No,Yes,Yes,Yes,No,No
548,7.44,Long,F,No,54,No,No,No,No,No,No,No
549,6.41,Long,M,Yes,50,No,No,No,No,No,No,No
550,8.76,Long,F,No,20,No,No,No,No,No,No,No
551,2.19,Long,F,Yes,33,No,No,No,No,No,No,No
552,6.15,Medium,M,Yes,37,No,No,No,No,Yes,No,No
553,8.7,Medium,F,No,46,No,No,No,Yes,No,No,Yes
554,3.69,Long,M,Yes,55,No,No,No,No,No,Yes,Yes
555,2.41,Short,M,No,44,No,No,No,No,No,No,No
556,7.1,Long,F,Yes,49,Yes,No,No,No,No,No,No
557,2.44,Long,F,Yes,43,No,No,No,No,No,No,No
558,4.57,Medium,M,Yes,29,Yes,No,No,No,Yes,No,No
559,8.52,Medium,F,No,21,No,No,No,No,No,No,No
560,7.72,Long,M,No,53,Yes,Yes,No,No,No,Yes,Yes
561,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
562,7.81,Long,F,No,20,No,No,No,No,No,No,No
563,6.91,Long,M,No,55,Yes,No,No,No,Yes,No,No
564,7.72,Short,M,No,26,Yes,No,No,No,No,No,No
565,3.19,Long,M,No,41,Yes,Yes,Yes,No,Yes,Yes,Yes
566,6.36,Short,F,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,No
567,6.6,Medium,F,No,23,Yes,No,No,Yes,Yes,No,No
568,9.64,Medium,F,No,51,Yes,Yes,No,No,No,Yes,No
569,9.13,Long,F,Yes,31,No,Yes,No,No,Yes,Yes,No
570,6.89,Medium,M,Yes,28,No,Yes,No,No,No,Yes,Yes
571,5.13,Long,M,Yes,44,No,No,No,No,No,Yes,No
572,7.8,Medium,M,No,21,Yes,No,No,No,No,No,No
573,2.08,Short,M,Yes,27,No,No,No,No,Yes,No,No
574,9.69,Medium,M,Yes,44,No,No,No,No,Yes,No,No
575,7.19,Short,F,Yes,27,Yes,No,No,No,No,No,No
576,6.89,Medium,F,No,31,No,No,No,No,No,No,No
577,3,Medium,F,Yes,23,No,No,No,No,Yes,No,No
578,5.65,Long,F,No,32,Yes,No,No,No,Yes,No,No
579,5.13,Short,F,Yes,28,Yes,Yes,No,No,No,Yes,No
580,2.51,Long,F,No,54,No,Yes,No,No,Yes,Yes,No
581,4.52,Medium,F,No,50,Yes,Yes,No,No,No,No,No
582,4.95,Short,F,No,30,Yes,Yes,No,No,No,Yes,No
583,2.98,Short,F,No,33,Yes,No,No,No,Yes,Yes,Yes
584,3.41,Medium,M,No,47,Yes,No,No,No,No,Yes,Yes
585,2.46,Long,M,Yes,21,No,No,No,No,Yes,No,No
586,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
587,5.43,Long,F,No,36,No,No,Yes,No,No,Yes,No
588,5.58,Short,F,No,42,Yes,No,No,No,No,No,Yes
589,5.17,Long,M,Yes,47,No,No,No,No,No,No,No
590,5.09,Long,F,No,50,No,No,No,No,No,Yes,No
591,7.52,Short,F,Yes,44,Yes,No,Yes,No,Yes,No,Yes
592,4.19,Long,F,Yes,45,Yes,Yes,Yes,No,Yes,No,No
593,7.23,Short,F,No,20,Yes,No,No,No,No,No,No
594,8.95,Short,F,No,33,Yes,No,No,No,No,No,No
595,6.66,Medium,M,Yes,29,No,No,No,No,Yes,No,No
596,4.66,Long,M,No,19,Yes,Yes,No,No,No,Yes,No
597,9.22,Short,F,No,55,No,No,No,No,No,Yes,No
598,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
599,3.73,Long,M,Yes,50,No,No,No,No,No,Yes,No
600,2.88,Short,F,No,45,No,No,No,No,No,No,No
601,6.38,Medium,M,No,24,No,Yes,No,No,No,Yes,No
602,5.04,Long,M,Yes,34,No,No,No,No,No,No,No
603,5.83,Short,M,Yes,23,Yes,No,Yes,Yes,No,Yes,No
604,7.15,Short,M,No,29,Yes,Yes,Yes,No,Yes,No,Yes
605,9.8,Medium,M,No,29,No,Yes,No,No,No,Yes,Yes
606,10.03,Medium,F,No,25,Yes,No,No,No,Yes,No,No
607,3.02,Medium,F,No,50,Yes,Yes,Yes,No,No,Yes,No
608,2.07,Long,F,Yes,27,No,No,No,No,No,No,No
609,3.21,Long,M,Yes,37,No,No,No,No,No,No,No
610,6.45,Long,M,No,51,No,No,No,No,No,No,Yes
611,8.68,Medium,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
612,8.8,Long,F,No,53,Yes,Yes,No,No,No,Yes,No
613,9.12,Medium,M,No,37,No,No,No,No,No,No,No
614,6.99,Long,F,No,26,Yes,Yes,Yes,No,No,Yes,Yes
615,7.59,Short,F,No,50,No,No,No,No,No,Yes,No
616,5.48,Medium,M,Yes,18,No,No,No,No,No,No,No
617,5.51,Medium,M,Yes,37,No,Yes,No,No,No,Yes,No
618,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
619,5.5,Long,F,No,54,No,No,No,No,No,No,No
620,6.83,Short,F,Yes,47,No,No,No,No,No,No,No
621,6.84,Long,F,Yes,45,No,No,No,No,No,Yes,No
622,5,Medium,M,No,43,No,No,No,No,No,No,No
623,5.2,Long,F,No,54,No,Yes,No,No,No,Yes,No
624,5.06,Medium,F,Yes,39,No,No,No,No,No,No,No
625,7.83,Medium,F,Yes,33,Yes,Yes,Yes,No,No,No,No
626,7.01,Medium,F,No,51,No,No,No,No,No,No,No
627,9.33,Long,F,Yes,50,No,No,No,No,Yes,No,No
628,2.59,Long,M,No,46,No,No,No,No,Yes,No,No
629,6.49,Long,M,Yes,36,No,No,No,No,No,No,No
630,6.45,Short,M,No,32,Yes,No,No,No,No,No,Yes
631,3.89,Long,M,Yes,31,No,No,No,Yes,Yes,No,No
632,9.16,Long,M,No,36,Yes,No,No,No,No,No,No
633,4.73,Long,F,Yes,53,Yes,Yes,Yes,No,No,Yes,No
634,2.29,Medium,M,No,32,No,Yes,No,No,Yes,No,No
635,4.21,Long,F,Yes,41,No,No,No,No,No,No,No
636,6.87,Medium,M,Yes,19,No,No,No,No,No,No,No
637,3.59,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
638,7.5,Short,M,No,42,No,No,No,No,No,No,No
639,7.06,Long,F,No,50,No,No,No,No,No,Yes,No
640,9.95,Short,F,No,33,No,Yes,No,No,No,Yes,No
641,9.08,Medium,M,No,26,No,No,No,No,No,No,No
642,7.16,Long,M,No,46,No,No,No,No,No,Yes,No
643,7.85,Long,M,No,40,Yes,Yes,No,No,No,No,No
644,5.97,Medium,F,Yes,27,Yes,Yes,Yes,No,Yes,Yes,Yes
645,8.62,Short,M,No,47,No,No,No,No,No,No,No
646,8.1,Medium,M,No,24,Yes,Yes,Yes,No,No,Yes,Yes
647,4.32,Medium,M,Yes,35,No,No,No,No,No,No,No
648,4.27,Medium,M,No,37,No,No,No,No,No,Yes,No
649,4.38,Medium,M,No,36,No,No,No,No,No,No,No
650,4.73,Short,F,No,44,No,No,No,No,No,No,No
651,7.77,Long,F,Yes,38,Yes,Yes,No,No,No,Yes,No
652,2.2,Medium,F,No,20,Yes,Yes,No,No,Yes,No,No
653,2.91,Long,F,Yes,31,No,No,No,No,No,Yes,No
654,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
655,4.57,Long,M,No,29,Yes,No,No,No,No,No,No
656,3.73,Medium,F,No,29,No,No,No,No,No,No,No
657,5.44,Long,F,Yes,41,Yes,No,No,No,No,No,No
658,2.92,Medium,F,Yes,53,No,Yes,No,No,No,Yes,No
659,3.4,Long,F,No,44,Yes,Yes,No,No,No,Yes,No
660,4.47,Long,F,No,53,No,Yes,Yes,No,No,Yes,No
661,9.81,Long,M,Yes,29,No,No,No,No,No,No,No
662,4,Long,F,No,44,No,No,No,No,Yes,No,No
663,6.16,Medium,M,No,27,No,No,No,No,No,Yes,No
664,3.07,Short,F,No,57,Yes,No,No,No,No,No,No
665,2.64,Long,F,Yes,53,No,No,Yes,No,No,Yes,No
666,3.91,Medium,F,No,48,Yes,No,No,No,No,No,No
667,2.67,Short,M,Yes,22,No,No,No,No,No,No,No
668,8.79,Long,F,No,30,No,No,No,No,No,No,No
669,8.19,Long,M,No,51,Yes,Yes,No,No,Yes,Yes,No
670,5.18,Medium,F,Yes,34,No,No,No,No,Yes,No,No
671,3.33,Medium,F,No,27,No,No,No,No,Yes,No,No
672,7.89,Medium,F,No,27,No,No,No,No,No,No,No
673,8.36,Medium,M,Yes,38,No,No,No,No,No,No,Yes
674,7.32,Short,F,No,22,Yes,Yes,Yes,Yes,No,No,No
675,6.57,Long,M,No,19,Yes,No,No,No,No,Yes,No
676,6.82,Medium,F,Yes,25,No,Yes,No,No,Yes,No,No
677,3.09,Long,F,No,27,No,No,No,No,No,No,No
678,4.76,Long,F,Yes,23,No,No,No,No,No,No,Yes
679,3.92,Long,M,Yes,49,Yes,No,No,No,No,No,No
680,9.4,Long,F,Yes,46,No,No,No,No,Yes,Yes,No
681,3.16,Long,F,Yes,21,Yes,No,Yes,No,No,Yes,No
682,7.35,Long,M,No,24,No,No,No,No,No,Yes,No
683,8.98,Long,F,Yes,32,Yes,No,No,No,No,Yes,No
684,4.47,Short,F,Yes,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes
685,7.05,Short,F,No,37,No,No,No,No,Yes,No,No
686,8.45,Long,F,No,41,No,No,Yes,No,No,No,No
687,6.38,Long,F,Yes,52,No,No,No,No,No,Yes,Yes
688,4.38,Long,F,No,53,Yes,No,No,No,No,No,No
689,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
690,4.12,Long,M,No,40,No,No,No,No,No,No,Yes
691,6.53,Long,M,Yes,33,No,No,No,No,No,No,No
692,2.85,Medium,M,No,49,No,No,Yes,No,Yes,No,No
693,3.96,Medium,F,Yes,37,No,No,No,No,No,No,No
694,9.92,Short,F,No,28,No,No,No,No,No,No,No
695,7.35,Medium,F,Yes,48,No,No,No,No,Yes,No,No
696,3.15,Medium,M,No,29,No,No,No,Yes,No,No,No
697,9.71,Long,F,No,38,Yes,Yes,No,No,No,No,Yes
698,6.61,Long,F,Yes,49,Yes,No,No,No,Yes,No,No
699,4.46,Long,M,Yes,26,Yes,No,No,No,No,Yes,No
700,4.87,Medium,M,No,45,Yes,Yes,No,No,No,No,Yes
701,2.04,Medium,M,No,40,No,Yes,No,No,No,No,No
702,5.37,Short,F,No,17,No,No,No,No,No,No,No
703,7.48,Medium,F,No,27,Yes,No,No,No,No,No,No
704,5.32,Short,M,Yes,28,No,No,No,No,Yes,No,Yes
705,2.78,Medium,F,Yes,47,No,No,No,No,Yes,No,No
706,4.78,Long,F,No,32,No,Yes,No,No,No,No,No
707,2.89,Long,M,Yes,56,No,No,No,No,No,No,No
708,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
709,8.85,Long,F,No,32,Yes,No,No,No,No,Yes,No
710,5.95,Short,F,Yes,33,Yes,Yes,No,No,Yes,No,No
711,3.22,Short,M,No,35,Yes,No,No,No,No,No,No
712,2.22,Medium,F,No,28,No,No,No,No,No,Yes,No
713,5.62,Medium,F,Yes,45,Yes,No,No,No,No,No,No
714,5.23,Long,F,Yes,28,Yes,Yes,Yes,No,No,Yes,Yes
715,2.14,Medium,F,No,21,No,No,No,No,No,No,No
716,2.16,Long,F,No,37,No,No,No,No,No,No,No
717,9.69,Long,F,Yes,43,No,No,No,No,No,No,No
718,7.36,Long,M,Yes,19,No,No,No,No,No,No,No
719,9.41,Medium,F,No,41,No,No,No,No,Yes,Yes,No
720,7.89,Medium,F,Yes,53,No,No,No,Yes,No,No,No
721,9.24,Long,F,Yes,44,No,No,No,No,No,No,No
722,9.66,Short,M,Yes,46,No,Yes,No,No,No,Yes,No
723,4.17,Medium,F,No,45,Yes,No,No,No,Yes,Yes,No
724,8.87,Medium,M,No,31,No,Yes,No,No,Yes,Yes,No
725,9.86,Long,M,Yes,22,Yes,Yes,Yes,No,Yes,Yes,No
726,2.45,Long,F,No,33,No,No,No,No,No,No,No
727,6.37,Long,F,Yes,27,No,No,No,No,No,No,No
728,5.16,Long,F,No,48,No,Yes,No,No,Yes,No,No
729,4.54,Medium,M,Yes,27,Yes,Yes,Yes,No,No,Yes,No
730,4.64,Medium,F,Yes,21,No,No,No,No,No,Yes,No
731,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
732,5.71,Medium,F,No,41,Yes,No,Yes,No,No,No,No
733,9.06,Medium,M,No,30,Yes,Yes,Yes,No,No,Yes,No
734,3.96,Long,F,Yes,46,No,No,No,No,Yes,No,No
735,8.85,Medium,F,No,34,Yes,No,No,No,Yes,No,No
736,7.3,Long,M,Yes,19,No,Yes,No,No,Yes,Yes,No
737,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
738,6.56,Long,M,No,47,No,No,No,No,No,No,No
739,5.29,Medium,M,No,27,Yes,Yes,No,No,Yes,Yes,No
740,2.82,Medium,M,Yes,44,Yes,No,No,No,No,No,No
741,6.62,Short,F,No,34,No,No,No,No,Yes,No,Yes
742,9.05,Medium,F,Yes,38,Yes,Yes,Yes,No,No,Yes,No
743,5.81,Short,F,Yes,56,No,No,No,No,Yes,Yes,No
744,7.33,Short,F,Yes,27,No,No,No,No,Yes,No,No
745,3.74,Short,M,Yes,22,No,No,No,No,No,Yes,Yes
746,2.34,Long,F,Yes,27,No,No,No,No,No,No,No
747,6.16,Medium,M,No,52,Yes,No,No,No,No,No,No
748,2.73,Medium,F,No,24,Yes,Yes,Yes,No,No,Yes,No
749,7.73,Long,F,Yes,23,No,No,No,No,No,No,No
750,2.85,Medium,M,No,50,Yes,No,No,No,No,No,No
751,9.46,Short,F,Yes,34,No,Yes,No,Yes,No,Yes,Yes
752,2.78,Short,F,No,42,No,No,No,No,Yes,Yes,No
753,6.12,Short,M,Yes,52,No,No,No,Yes,No,No,No
754,5.63,Long,M,Yes,24,No,Yes,No,No,No,No,No
755,10.05,Long,F,Yes,21,No,No,No,No,No,No,No
756,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
757,6.93,Short,F,No,40,Yes,Yes,Yes,No,Yes,Yes,Yes
758,7.28,Medium,F,Yes,50,No,Yes,No,No,No,No,No
759,8.62,Long,M,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
760,2.25,Medium,F,No,23,No,No,No,No,No,No,No
761,8.84,Medium,F,Yes,40,Yes,No,Yes,No,No,No,No
762,4.42,Long,F,No,25,Yes,Yes,Yes,No,No,Yes,No
763,7.22,Long,F,No,20,Yes,Yes,No,No,Yes,Yes,No
764,7.25,Short,M,No,53,No,No,No,No,Yes,No,No
765,4.64,Medium,F,Yes,22,Yes,Yes,No,No,Yes,Yes,No
766,6.45,Medium,M,No,27,No,No,No,No,No,Yes,No
767,8.94,Short,F,No,34,Yes,No,No,No,No,No,No
768,5.93,Short,F,Yes,29,No,No,No,No,No,No,No
769,5.03,Medium,F,No,31,Yes,No,No,No,No,Yes,No
770,9.66,Short,M,Yes,23,Yes,Yes,No,No,No,Yes,No
771,4.76,Short,M,Yes,49,No,Yes,No,No,No,No,Yes
772,7.69,Long,F,No,47,Yes,No,Yes,No,Yes,Yes,Yes
773,8.03,Long,M,No,18,No,No,No,No,No,No,No
774,6.3,Short,F,No,40,Yes,No,No,No,No,No,Yes
775,2.6,Long,M,Yes,36,Yes,Yes,Yes,No,No,No,No
776,7.78,Medium,M,No,36,No,No,No,No,Yes,No,No
777,5.21,Medium,M,Yes,48,Yes,No,Yes,No,Yes,Yes,No
778,2.92,Long,F,Yes,52,Yes,No,No,No,No,Yes,No
779,6.03,Medium,M,No,40,No,No,No,No,No,No,No
780,10.01,Medium,F,Yes,50,No,No,Yes,No,Yes,Yes,Yes
781,8.93,Long,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
782,9.25,Long,F,No,22,No,No,Yes,No,No,No,No
783,6.6,Long,M,Yes,37,No,No,No,No,No,No,Yes
784,7.32,Short,F,Yes,28,No,Yes,No,No,No,Yes,No
785,3.53,Short,F,No,19,No,No,No,No,No,No,No
786,7.37,Long,F,Yes,51,No,Yes,Yes,No,No,No,No
787,6.85,Medium,F,Yes,27,No,No,No,No,No,No,No
788,4.02,Medium,M,No,34,No,No,No,No,No,Yes,No
789,4.58,Long,M,No,22,Yes,Yes,Yes,Yes,No,Yes,No
790,3.19,Medium,M,No,29,Yes,No,Yes,No,No,Yes,No
791,2.91,Long,F,No,47,Yes,No,Yes,No,Yes,Yes,No
792,6.42,Short,F,Yes,49,No,Yes,No,No,No,Yes,No
793,8.15,Short,F,Yes,48,No,Yes,Yes,No,Yes,Yes,No
794,7.66,Long,F,No,17,No,No,No,No,No,Yes,No
795,6.15,Medium,F,Yes,44,Yes,Yes,No,No,Yes,Yes,No
796,6.16,Medium,M,No,28,Yes,No,No,No,No,Yes,No
797,6.16,Medium,F,No,20,Yes,Yes,Yes,No,No,No,No
798,5.71,Short,M,Yes,50,No,No,No,No,No,No,No
799,9.64,Medium,M,No,42,Yes,No,No,No,No,Yes,No
800,4.13,Long,M,Yes,19,No,No,No,No,No,Yes,No
801,9.1,Long,F,Yes,36,Yes,Yes,Yes,No,No,Yes,Yes
802,2.39,Medium,M,No,21,No,No,No,No,No,No,No
803,7.27,Long,M,No,33,No,No,No,No,No,Yes,No
804,9.56,Long,M,No,27,No,No,No,Yes,No,No,Yes
805,2.59,Long,F,No,34,Yes,No,No,No,No,Yes,No
806,5.99,Long,F,No,50,No,No,No,No,No,No,No
807,6.95,Long,M,No,53,No,Yes,No,No,No,Yes,No
808,7.52,Medium,F,No,51,No,No,Yes,Yes,No,Yes,No
809,7.24,Long,M,No,42,Yes,No,Yes,No,No,No,No
810,5.77,Medium,M,No,50,No,No,No,Yes,Yes,No,No
811,8.09,Long,F,Yes,41,No,No,No,Yes,No,Yes,Yes
812,4.12,Long,M,Yes,41,No,No,No,No,Yes,Yes,No
813,4.68,Long,F,Yes,30,Yes,No,No,No,Yes,No,No
814,7.17,Short,M,No,55,No,No,No,No,Yes,No,No
815,8.85,Long,F,Yes,35,Yes,No,Yes,No,No,Yes,No
816,6.26,Medium,M,No,55,Yes,No,No,No,No,Yes,No
817,8.88,Medium,F,Yes,33,Yes,Yes,No,No,No,Yes,No
818,8.48,Long,M,No,51,No,No,No,No,No,No,No
819,7.45,Long,F,No,24,No,No,No,No,No,No,No
