Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
406,3.24,Long,M,Yes,56,No,Yes,No,No,No,Yes,Yes
407,4.12,Short,F,Yes,36,No,No,No,No,No,No,No
408,9.86,Medium,M,No,33,No,No,No,No,Yes,No,Yes
409,5.64,Medium,F,Yes,33,Yes,No,No,No,No,No,No
410,3.24,Short,F,No,37,Yes,Yes,No,No,No,Yes,No
411,3.8,Long,M,Yes,55,No,Yes,No,No,Yes,No,No
412,4.19,Long,F,Yes,32,Yes,No,No,No,No,No,No
413,9.13,Medium,F,Yes,23,No,No,No,Yes,No,Yes,Yes
414,5.78,Long,M,No,30,No,No,No,No,No,No,No
415,5.98,Short,M,Yes,55,No,No,No,No,No,No,No
416,3.78,Long,M,Yes,46,No,No,No,No,No,No,No
417,5.95,Medium,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
418,5.22,Medium,M,No,27,No,No,No,No,Yes,Yes,No
419,6.45,Medium,M,No,27,No,No,No,No,No,Yes,No
420,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
421,3.62,Medium,M,No,39,No,Yes,No,No,Yes,No,No
422,5.44,Long,F,Yes,52,Yes,No,No,Yes,No,No,Yes
423,2.98,Long,M,No,49,No,No,No,No,No,Yes,No
424,2.21,Long,F,Yes,24,No,No,No,No,No,Yes,No
425,6.95,Long,M,No,53,No,Yes,No,No,No,Yes,No
426,2.66,Medium,F,Yes,51,Yes,No,No,No,Yes,No,No
427,6.49,Medium,M,Yes,39,No,No,No,Yes,No,Yes,No
428,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
429,9.18,Long,F,Yes,47,No,No,No,No,No,Yes,No
430,8.74,Medium,F,Yes,40,Yes,No,No,No,No,No,No
431,7.36,Long,F,Yes,30,No,No,No,No,No,No,No
432,3.73,Medium,M,No,33,No,No,No,No,No,Yes,No
433,3.86,Long,F,Yes,22,Yes,No,No,Yes,Yes,Yes,No
434,6.86,Medium,F,No,45,No,No,No,No,No,No,No
435,3.11,Long,M,Yes,27,Yes,No,Yes,No,No,Yes,No
436,8.85,Long,M,Yes,27,No,No,Yes,No,No,No,Yes
437,3.07,Medium,F,Yes,25,No,No,No,No,No,No,No
438,6.47,Long,M,Yes,42,Yes,No,No,No,Yes,No,No
439,3.39,Long,F,Yes,38,Yes,No,No,No,Yes,No,No
440,2.26,Medium,F,No,23,No,Yes,No,No,No,Yes,No
441,3.93,Medium,M,No,22,Yes,Yes,No,No,No,Yes,No
442,3.6,Medium,M,No,55,No,No,No,No,Yes,No,No
443,8.81,Long,F,No,41,Yes,No,No,No,No,No,No
444,2.45,Long,F,No,28,Yes,Yes,Yes,No,No,Yes,No
445,6.8,Long,F,Yes,43,No,No,No,Yes,Yes,No,No
446,7.89,Long,F,No,32,No,Yes,No,No,No,Yes,No
447,3.83,Long,M,Yes,25,Yes,No,No,No,Yes,Yes,No
448,4.66,Long,M,No,19,Yes,Yes,No,No,No,Yes,No
449,5.92,Medium,M,No,42,No,No,No,No,No,Yes,No
450,7.76,Long,F,No,48,Yes,No,No,No,Yes,No,Yes
451,5,Medium,F,Yes,19,No,Yes,Yes,Yes,No,Yes,No
452,7.45,Medium,M,No,41,No,No,No,No,No,No,No
453,8.14,Long,F,Yes,40,No,No,Yes,No,Yes,No,Yes
454,2.73,Short,F,No,44,Yes,No,No,No,No,Yes,No
455,8.17,Short,F,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
456,9.75,Long,M,Yes,29,No,No,No,No,Yes,No,No
457,2.72,Medium,M,Yes,52,No,No,No,No,No,No,No
458,4.01,Long,F,Yes,44,No,No,No,No,No,Yes,No
459,5.61,Long,F,No,50,Yes,No,No,No,No,Yes,No
460,7.69,Long,F,No,47,Yes,No,Yes,No,Yes,Yes,Yes
461,7.1,Long,M,No,46,No,Yes,Yes,No,No,Yes,No
462,6.68,Short,F,Yes,20,No,No,No,No,No,No,No
463,6.25,Long,M,No,33,No,No,No,No,No,No,No
464,8.3,Medium,F,No,54,No,No,No,No,No,No,No
465,3.13,Long,M,Yes,55,No,Yes,No,No,Yes,No,No
466,2.69,Short,F,Yes,36,No,No,No,No,No,No,No
467,6.82,Medium,M,Yes,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes
468,5.29,Long,M,Yes,27,No,No,No,No,No,No,No
469,3.16,Long,M,Yes,42,No,No,No,No,No,Yes,No
470,9.52,Short,F,Yes,35,No,No,No,No,Yes,No,No
471,8.3,Long,F,Yes,25,No,No,No,No,No,Yes,No
472,7.65,Medium,M,No,53,No,No,No,No,No,Yes,No
473,7.93,Medium,F,Yes,50,No,No,Yes,No,No,No,No
474,3.89,Medium,M,Yes,34,Yes,No,No,Yes,Yes,No,No
475,9.48,Long,F,No,40,No,No,No,No,Yes,No,No
476,6.23,Short,F,No,41,No,No,No,No,No,No,No
477,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
478,8.58,Long,M,Yes,34,Yes,No,No,No,Yes,No,No
479,4.83,Medium,M,Yes,23,Yes,No,No,Yes,No,No,No
480,7,Short,F,No,45,No,No,Yes,No,No,Yes,No
481,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
482,6.66,Medium,M,Yes,29,No,No,No,No,Yes,No,No
483,9.37,Long,F,No,40,No,No,No,No,Yes,No,No
484,4.37,Medium,F,Yes,27,Yes,No,No,No,No,No,No
485,4.95,Medium,F,Yes,31,No,No,No,No,Yes,No,No
486,3.53,Short,F,No,19,No,No,No,No,No,No,No
487,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
488,7.91,Medium,M,Yes,34,No,No,No,No,No,No,No
489,3.64,Short,F,Yes,20,No,No,No,No,Yes,No,Yes
490,4.33,Medium,M,Yes,30,No,Yes,No,No,No,Yes,No
491,8.65,Medium,F,Yes,49,No,No,No,No,No,No,No
492,4.28,Long,M,Yes,43,No,Yes,No,No,Yes,Yes,No
493,6.62,Medium,F,No,28,No,Yes,No,No,No,No,No
494,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
495,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
496,6,Short,M,Yes,34,No,No,No,No,No,No,No
497,2.92,Medium,F,Yes,53,No,Yes,No,No,No,Yes,No
498,2.89,Short,F,No,45,No,No,No,No,No,No,No
499,4.13,Long,M,Yes,19,No,No,No,No,No,Yes,No
500,2.24,Medium,F,Yes,32,Yes,Yes,Yes,No,Yes,Yes,No
501,7.68,Medium,F,Yes,38,Yes,Yes,Yes,No,No,Yes,Yes
502,6.83,Short,F,Yes,47,No,No,No,No,No,No,No
503,4.34,Medium,M,Yes,26,No,No,No,No,No,Yes,No
504,3.82,Medium,M,No,28,No,No,No,No,No,No,No
505,4.32,Short,M,No,54,No,No,No,No,No,No,No
506,7.48,Medium,F,No,27,Yes,No,No,No,No,No,No
507,7.94,Long,F,Yes,38,No,No,No,No,Yes,No,No
508,7.87,Long,M,Yes,21,Yes,No,No,No,No,No,No
509,8.67,Short,M,Yes,38,Yes,Yes,No,No,No,Yes,No
510,8.87,Long,F,No,45,Yes,Yes,Yes,No,No,Yes,No
511,8.21,Long,F,No,23,No,No,No,No,No,No,No
512,3.23,Medium,F,No,29,No,No,No,No,Yes,No,Yes
513,5.28,Long,F,No,23,Yes,No,No,No,Yes,Yes,No
514,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
515,3.1,Long,F,No,28,No,Yes,No,No,Yes,Yes,No
516,3.19,Medium,M,Yes,38,Yes,Yes,No,No,No,Yes,No
517,6.08,Medium,M,No,51,No,Yes,No,No,No,Yes,No
518,4.21,Short,M,Yes,32,Yes,Yes,Yes,No,No,Yes,No
519,9.01,Long,F,Yes,42,No,No,No,No,No,No,No
520,7.58,Long,M,Yes,32,No,No,No,No,No,No,No
521,2.87,Medium,F,Yes,34,No,No,No,No,No,No,No
522,8.4,Long,F,No,37,No,No,No,No,No,No,No
523,9.39,Medium,M,No,48,No,Yes,Yes,Yes,Yes,Yes,No
524,2.87,Long,M,Yes,53,Yes,No,No,No,Yes,No,No
525,2.11,Long,M,No,24,No,No,No,No,No,No,No
526,5.33,Long,F,No,52,No,Yes,No,Yes,No,Yes,No
527,3.21,Long,M,Yes,37,No,No,No,No,No,No,No
528,9.87,Long,M,Yes,24,Yes,No,No,No,No,Yes,No
529,4.74,Short,F,No,48,No,No,No,No,No,No,No
530,8.87,Short,F,No,32,No,No,No,No,No,Yes,No
531,4.43,Medium,M,Yes,54,No,No,No,No,No,No,No
532,8.95,Medium,M,No,35,Yes,No,No,No,Yes,No,No
533,7.57,Long,F,No,38,No,No,No,No,No,Yes,No
534,6.85,Short,F,No,44,No,No,No,No,No,Yes,No
535,4.22,Medium,M,No,42,Yes,Yes,No,No,Yes,No,No
536,7.59,Medium,F,No,38,Yes,No,Yes,Yes,Yes,No,No
537,2.15,Short,M,Yes,53,Yes,No,No,No,Yes,No,No
538,3.33,Long,F,No,22,Yes,Yes,No,No,No,Yes,Yes
539,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
540,4.57,Medium,M,Yes,26,Yes,Yes,Yes,No,No,Yes,No
541,9.64,Long,M,No,29,No,Yes,No,Yes,Yes,Yes,Yes
542,7.01,Medium,F,No,45,No,Yes,No,No,Yes,Yes,No
543,3.96,Medium,M,Yes,54,No,No,No,No,No,No,No
544,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
545,2.72,Long,F,No,32,Yes,No,No,Yes,Yes,No,Yes
546,7.85,Medium,F,Yes,32,No,No,No,No,No,No,Yes
547,9.73,Short,M,Yes,49,Yes,No,No,No,No,No,No
548,6.88,Medium,F,Yes,44,No,No,No,No,No,No,No
549,3.71,Medium,M,No,31,No,Yes,Yes,No,No,Yes,No
550,2.39,Long,F,No,31,No,No,No,No,No,No,No
551,7.48,Long,M,No,32,No,No,No,No,No,No,No
552,7.76,Long,F,No,50,No,No,No,No,No,No,No
553,7.52,Medium,F,No,51,No,No,Yes,Yes,No,Yes,No
554,8.82,Long,F,No,24,No,No,No,Yes,No,No,Yes
555,7.88,Medium,F,Yes,52,No,No,No,No,Yes,No,No
556,6.34,Long,M,No,34,Yes,No,No,No,Yes,No,No
557,2.25,Medium,F,No,52,No,No,No,No,Yes,No,Yes
558,7.02,Short,F,No,32,Yes,No,No,Yes,No,No,Yes
559,4.54,Medium,F,Yes,21,Yes,No,No,No,No,Yes,No
560,4.62,Long,M,No,27,No,No,No,No,Yes,No,No
561,5.83,Short,M,Yes,20,No,No,Yes,No,Yes,No,No
562,6.26,Medium,M,No,55,Yes,No,No,No,No,Yes,No
563,5.28,Long,F,No,33,No,No,No,No,No,No,No
564,7.55,Long,M,Yes,51,No,Yes,Yes,No,No,No,No
565,6.01,Medium,M,Yes,36,Yes,Yes,Yes,No,Yes,Yes,No
566,2.85,Long,F,No,45,No,No,No,Yes,Yes,No,No
567,5.37,Long,M,Yes,37,Yes,Yes,No,No,No,Yes,No
568,5.01,Medium,F,No,42,No,Yes,No,No,No,No,Yes
569,3.3,Long,F,Yes,34,Yes,Yes,No,No,No,Yes,No
570,3.82,Long,M,Yes,27,Yes,Yes,No,No,Yes,Yes,No
571,7.62,Medium,F,No,52,No,No,No,Yes,Yes,Yes,No
572,6.13,Medium,F,No,43,No,No,No,No,Yes,No,No
573,8.98,Short,F,Yes,31,No,No,No,No,No,No,No
574,3.93,Long,M,Yes,44,No,No,No,No,No,No,No
575,8.72,Long,F,Yes,31,No,No,No,No,No,Yes,No
576,6.15,Long,M,No,34,No,Yes,Yes,No,No,Yes,No
577,5.86,Long,M,No,30,Yes,No,No,No,No,No,No
578,7.09,Short,F,Yes,52,No,No,No,No,No,No,Yes
579,8.13,Long,F,Yes,41,Yes,No,No,No,No,No,No
580,6.12,Short,M,Yes,52,No,No,No,Yes,No,No,No
581,8.49,Long,M,Yes,22,No,No,No,No,No,No,No
582,3.93,Medium,M,No,20,No,No,No,Yes,Yes,No,No
583,4.56,Long,M,Yes,46,Yes,Yes,No,No,Yes,Yes,No
584,7.09,Long,M,No,42,Yes,Yes,No,No,No,Yes,Yes
585,9.86,Medium,M,No,28,No,Yes,Yes,No,Yes,Yes,Yes
586,7.56,Long,M,No,22,Yes,No,No,No,No,No,No
587,7.11,Short,F,No,51,No,Yes,Yes,No,Yes,Yes,No
588,7.77,Short,M,Yes,42,No,No,No,No,No,No,No
589,2.94,Long,F,Yes,28,Yes,No,Yes,No,No,Yes,No
590,2.47,Medium,M,No,26,No,No,No,No,No,No,Yes
591,7.6,Long,M,No,33,Yes,Yes,Yes,No,Yes,Yes,No
592,5.88,Short,M,Yes,22,No,Yes,No,No,Yes,No,No
593,7.57,Long,M,Yes,29,No,No,No,No,Yes,No,No
594,2.84,Long,F,Yes,54,No,No,Yes,No,No,Yes,No
595,4.76,Short,M,No,50,No,No,No,No,Yes,Yes,No
596,7.91,Medium,F,No,31,Yes,No,No,No,No,No,No
597,9.08,Short,F,No,53,Yes,No,Yes,No,No,Yes,No
598,2.48,Medium,F,No,52,Yes,No,No,No,Yes,No,No
599,3.76,Long,F,Yes,34,No,No,No,No,No,No,No
600,7.48,Long,F,No,39,No,Yes,No,No,No,Yes,No
601,9.96,Medium,F,No,24,Yes,Yes,No,No,Yes,No,No
602,2.78,Short,F,No,42,No,No,No,No,Yes,Yes,No
603,6.97,Medium,F,No,39,No,No,No,No,No,No,Yes
604,9.2,Long,F,Yes,50,No,No,No,No,Yes,No,No
605,4.91,Medium,F,Yes,22,No,No,Yes,No,No,No,No
606,10.05,Medium,M,Yes,28,Yes,No,Yes,No,No,No,No
607,7.7,Medium,F,No,44,No,No,No,No,No,No,No
608,5.73,Long,M,Yes,20,No,Yes,No,No,No,Yes,No
609,6.45,Long,M,Yes,28,Yes,No,No,No,Yes,No,No
610,5.5,Long,F,Yes,53,No,No,No,No,No,No,No
611,4.33,Medium,M,Yes,35,Yes,No,No,No,No,No,No
612,8.78,Medium,M,No,21,No,No,No,No,Yes,No,No
613,6.36,Short,F,No,33,No,No,No,No,No,No,Yes
614,4.33,Medium,F,Yes,37,No,No,No,No,No,No,No
615,6.33,Long,F,Yes,45,Yes,No,Yes,Yes,Yes,No,No
616,5.03,Long,F,No,19,No,No,No,No,Yes,No,No
617,5.92,Medium,M,Yes,28,No,No,No,No,No,No,No
618,10.02,Medium,F,Yes,49,No,No,No,No,No,No,No
619,6.14,Long,M,Yes,42,No,Yes,Yes,No,No,Yes,Yes
620,7.97,Short,F,Yes,36,No,No,No,No,No,No,No
621,2.18,Medium,F,No,20,Yes,Yes,Yes,No,No,Yes,No
622,6.05,Long,F,No,50,No,Yes,No,No,Yes,Yes,No
623,2.71,Medium,F,No,37,Yes,Yes,No,No,No,No,No
624,2.84,Medium,F,Yes,52,No,No,No,No,No,No,Yes
625,5.52,Long,F,No,32,No,Yes,No,No,Yes,Yes,Yes
626,9.37,Medium,M,Yes,51,No,Yes,No,No,No,Yes,Yes
627,6.41,Long,M,Yes,50,No,No,No,No,No,No,No
628,4.57,Long,F,Yes,23,Yes,Yes,No,Yes,No,No,Yes
629,2.05,Long,F,No,38,No,No,No,No,No,No,No
630,7.81,Long,F,Yes,48,No,No,No,No,Yes,Yes,No
631,4.58,Long,M,No,22,Yes,Yes,Yes,Yes,No,Yes,No
632,7.66,Long,M,Yes,26,No,Yes,No,No,Yes,Yes,No
633,9.39,Long,F,No,41,No,No,No,No,Yes,No,No
634,2.66,Short,F,No,50,No,No,No,No,No,No,No
635,4.91,Medium,F,No,21,No,No,No,No,Yes,No,Yes
636,9.54,Long,M,Yes,44,No,No,No,No,No,No,No
637,7.14,Medium,M,Yes,18,No,Yes,No,No,Yes,Yes,No
638,7.58,Medium,M,No,47,No,No,No,No,No,Yes,No
639,7.15,Short,F,Yes,25,No,No,No,No,No,No,No
640,8.26,Medium,M,Yes,29,No,No,No,No,Yes,No,No
641,9.33,Long,F,Yes,29,No,No,No,No,No,No,No
642,3.36,Long,F,Yes,36,No,No,No,No,No,Yes,No
643,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
644,9.48,Medium,F,Yes,25,Yes,No,No,No,No,No,No
645,3.44,Medium,F,Yes,42,No,No,No,No,Yes,No,No
646,6.13,Long,M,Yes,53,Yes,No,Yes,No,No,Yes,No
647,3.86,Medium,M,No,23,No,Yes,No,Yes,Yes,Yes,No
648,3.27,Long,M,Yes,26,No,No,No,No,Yes,No,No
649,6.14,Medium,F,Yes,26,Yes,No,Yes,Yes,Yes,Yes,No
650,8.62,Short,M,No,48,Yes,No,No,No,No,Yes,No
651,3.68,Medium,F,No,32,No,No,No,No,No,No,No
652,7.62,Short,M,Yes,40,No,Yes,No,Yes,Yes,Yes,No
653,7.79,Medium,F,Yes,37,Yes,Yes,No,No,No,Yes,Yes
654,5.49,Long,F,No,32,No,No,Yes,No,Yes,No,No
655,5.47,Long,F,Yes,42,Yes,No,No,Yes,Yes,No,No
656,5.18,Medium,F,Yes,34,No,No,No,No,Yes,No,No
657,9.27,Long,F,Yes,39,Yes,No,No,No,No,No,No
658,6.44,Medium,M,Yes,43,No,No,No,No,Yes,No,Yes
659,9.04,Long,M,No,34,Yes,Yes,No,No,No,Yes,No
660,2.73,Medium,F,No,24,Yes,Yes,Yes,No,No,Yes,No
661,6.53,Long,M,No,21,Yes,Yes,No,No,No,Yes,No
662,5.43,Long,F,Yes,26,No,No,No,No,No,No,No
663,2.55,Long,F,No,41,No,No,No,No,No,No,No
664,6.82,Long,F,Yes,42,Yes,No,Yes,No,Yes,No,No
665,3.78,Medium,M,Yes,47,Yes,No,Yes,No,No,Yes,No
666,4.3,Long,M,Yes,24,No,No,No,No,No,No,No
667,5.97,Medium,F,Yes,45,Yes,No,Yes,No,Yes,Yes,No
668,3.19,Long,M,No,45,Yes,Yes,No,No,Yes,Yes,Yes
669,5.23,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
670,3.32,Long,F,No,52,No,No,No,No,Yes,No,No
671,2.77,Medium,F,Yes,51,No,No,No,No,No,No,No
672,5.98,Medium,M,No,38,No,No,No,No,No,Yes,No
673,2.35,Long,M,No,18,Yes,Yes,Yes,No,No,Yes,No
674,8.08,Medium,M,No,20,No,No,No,No,No,No,No
675,7.9,Long,F,Yes,42,No,No,No,No,Yes,No,No
676,2.32,Long,M,Yes,26,No,Yes,Yes,No,Yes,Yes,No
677,7.01,Medium,F,No,51,No,No,No,No,No,No,No
678,3.5,Long,F,Yes,38,No,No,No,No,No,No,No
679,4.2,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
680,6.74,Long,F,Yes,44,No,No,No,No,No,No,Yes
681,5.69,Long,M,No,30,Yes,Yes,Yes,No,No,Yes,Yes
682,4.57,Short,F,Yes,24,No,No,No,No,No,No,No
683,3.57,Long,F,No,17,No,No,No,No,No,No,Yes
684,5.19,Medium,F,No,47,Yes,Yes,No,No,No,No,No
685,8.96,Long,F,No,37,No,No,No,No,No,Yes,No
686,4.52,Medium,M,Yes,53,Yes,Yes,Yes,Yes,No,Yes,No
687,9.78,Medium,M,No,36,No,No,Yes,No,No,Yes,No
688,4.2,Long,M,Yes,44,No,Yes,No,Yes,Yes,Yes,Yes
689,9.18,Long,F,No,30,No,No,No,No,No,No,No
690,3.23,Short,M,No,20,No,No,No,No,No,No,No
691,7.28,Medium,F,No,19,Yes,No,No,No,Yes,No,No
692,6.11,Long,M,No,36,Yes,Yes,Yes,No,No,No,Yes
693,6.58,Medium,M,No,55,Yes,No,No,No,No,No,No
694,2.3,Long,F,No,38,No,No,No,No,Yes,Yes,Yes
695,7.7,Medium,F,Yes,36,Yes,No,No,No,No,No,No
696,8.66,Medium,F,Yes,47,Yes,Yes,No,No,No,Yes,Yes
697,2.08,Short,M,Yes,27,No,No,No,No,Yes,No,No
698,9.1,Long,F,Yes,36,Yes,Yes,Yes,No,No,Yes,Yes
699,9.9,Short,F,No,28,No,Yes,Yes,No,Yes,No,No
700,9.25,Short,F,No,49,No,No,No,No,Yes,No,No
701,8.04,Medium,M,No,21,No,No,No,No,Yes,No,No
702,4.86,Medium,F,Yes,27,No,No,No,No,No,No,No
703,3.88,Medium,M,Yes,46,No,No,No,No,No,No,No
704,9.76,Long,M,Yes,31,No,No,No,No,No,Yes,No
705,7.61,Long,F,Yes,22,No,Yes,No,No,No,Yes,Yes
706,2.24,Long,M,No,24,No,No,No,Yes,Yes,No,Yes
707,6.1,Medium,M,No,52,No,No,No,No,No,No,No
708,9.34,Long,M,No,42,No,No,Yes,No,No,Yes,Yes
709,5.44,Medium,M,Yes,42,No,Yes,No,No,Yes,Yes,No
710,7.67,Medium,F,Yes,31,No,No,No,No,No,No,No
711,5.57,Short,F,Yes,49,No,No,No,No,No,No,No
712,6.83,Medium,F,Yes,25,No,No,No,No,No,No,No
713,6.66,Medium,F,No,41,No,No,No,No,No,Yes,No
714,7.03,Long,F,Yes,46,No,No,No,No,No,No,No
715,7.88,Medium,F,Yes,53,No,Yes,Yes,No,Yes,No,Yes
716,7.1,Long,M,No,46,No,No,No,No,Yes,No,No
717,10.08,Medium,M,Yes,50,No,No,No,No,Yes,No,No
718,7.57,Short,M,Yes,42,Yes,No,No,No,No,No,No
719,5.13,Long,M,Yes,34,Yes,Yes,Yes,No,No,Yes,Yes
720,6.91,Long,F,Yes,43,No,No,No,No,No,No,No
721,8.61,Long,M,Yes,25,No,No,No,No,Yes,No,No
722,3.19,Medium,F,No,31,No,No,No,No,No,No,No
723,10,Short,M,No,52,Yes,No,No,No,Yes,No,No
724,8.37,Long,F,Yes,23,No,No,No,No,Yes,No,Yes
725,2.15,Medium,F,Yes,28,Yes,Yes,No,No,Yes,Yes,No
726,8.19,Long,F,No,38,No,Yes,No,No,No,Yes,No
727,7.46,Medium,F,Yes,30,No,No,No,No,No,Yes,No
728,9.28,Medium,F,No,32,Yes,No,No,No,Yes,Yes,No
729,7.08,Long,F,Yes,29,No,No,No,No,Yes,No,Yes
730,9.24,Long,F,Yes,44,No,No,No,No,No,No,No
731,7.94,Medium,M,No,25,No,Yes,No,No,No,No,No
732,5.88,Long,M,Yes,25,No,No,No,No,No,No,No
733,6.45,Short,M,No,32,Yes,No,No,No,No,No,Yes
734,9.9,Medium,F,Yes,26,No,Yes,No,Yes,Yes,Yes,Yes
735,9.26,Medium,M,No,36,No,Yes,Yes,Yes,No,Yes,Yes
736,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
737,4.76,Long,F,Yes,23,No,Yes,Yes,No,No,Yes,No
738,6.79,Long,M,No,56,No,No,No,No,No,No,No
739,2.25,Long,M,No,20,No,No,No,No,No,Yes,No
740,7.68,Long,M,No,41,No,No,No,No,No,No,No
741,5.62,Long,F,No,22,No,Yes,Yes,No,No,Yes,No
742,6.94,Long,F,No,44,No,No,No,No,No,Yes,No
743,4.47,Short,F,Yes,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes
744,6.96,Short,M,No,36,No,No,No,Yes,Yes,No,Yes
745,2.81,Long,F,Yes,50,No,No,No,No,No,Yes,No
746,8.49,Long,M,No,23,No,No,No,No,No,No,Yes
747,4.31,Long,F,Yes,26,Yes,No,Yes,No,No,Yes,No
748,5.73,Medium,F,No,34,No,No,No,No,No,No,Yes
749,6.64,Long,F,No,20,No,No,No,No,No,Yes,No
750,4.19,Long,F,Yes,34,Yes,Yes,No,No,No,No,Yes
751,4.58,Short,M,Yes,25,Yes,No,No,No,No,No,No
752,6.41,Medium,F,No,25,No,No,No,No,No,No,Yes
753,3.07,Long,M,Yes,26,No,No,No,No,Yes,No,No
754,7.08,Short,F,No,54,Yes,Yes,Yes,No,Yes,Yes,No
755,3.95,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
756,7.28,Long,M,No,33,No,Yes,No,No,Yes,Yes,No
757,2.99,Long,F,No,36,No,No,No,No,No,Yes,Yes
758,6.59,Medium,F,No,41,No,No,No,No,No,No,No
759,7.83,Long,M,No,27,No,No,No,No,No,No,No
760,7.18,Long,M,No,47,Yes,No,Yes,Yes,Yes,No,Yes
761,2.61,Short,F,No,49,No,No,No,No,No,No,No
762,7.37,Long,F,Yes,51,No,Yes,Yes,No,No,No,No
763,7.48,Long,F,Yes,29,No,No,No,No,No,Yes,No
764,7.94,Short,M,No,27,No,No,No,No,No,No,No
765,7.83,Long,F,Yes,31,Yes,No,Yes,No,Yes,Yes,No
766,6.27,Long,F,Yes,54,No,No,No,No,No,No,Yes
767,9.41,Medium,F,Yes,17,No,No,No,No,No,No,No
768,3.2,Long,F,Yes,51,No,No,No,Yes,Yes,No,No
769,7.22,Long,F,No,20,Yes,Yes,No,No,Yes,Yes,No
770,8.86,Medium,F,No,30,No,No,Yes,No,Yes,Yes,No
771,3.58,Long,F,No,21,No,No,No,No,No,Yes,No
772,3.86,Short,F,No,48,Yes,No,No,No,No,Yes,No
773,4.62,Long,F,Yes,25,Yes,No,Yes,No,Yes,Yes,Yes
774,8.25,Short,F,Yes,27,No,Yes,Yes,No,No,Yes,No
775,7.74,Long,F,Yes,33,No,No,No,No,Yes,No,No
776,8.9,Medium,M,No,46,No,No,No,No,Yes,No,No
777,2.17,Medium,M,Yes,52,No,No,No,No,Yes,No,Yes
778,8.03,Long,M,No,37,Yes,No,No,No,No,Yes,No
779,6.28,Long,M,No,37,Yes,No,No,No,No,Yes,No
780,9.42,Long,M,Yes,42,Yes,No,No,No,No,Yes,No
781,5.03,Long,M,Yes,38,Yes,No,No,No,Yes,No,No
782,2.44,Long,F,Yes,43,No,No,No,No,No,No,No
783,2.27,Medium,F,No,20,No,Yes,No,No,No,No,No
784,4.6,Medium,M,Yes,23,No,No,No,No,No,No,No
785,5.28,Long,M,No,28,No,No,No,No,Yes,No,Yes
786,6.12,Medium,F,No,55,No,Yes,No,No,Yes,No,No
787,3.82,Medium,F,Yes,35,Yes,Yes,No,No,No,Yes,No
788,7.27,Long,M,No,33,No,No,No,No,No,Yes,No
789,5.92,Short,F,No,38,Yes,No,Yes,No,No,No,No
790,7.01,Long,F,No,23,No,No,Yes,Yes,Yes,No,Yes
791,6.05,Long,F,No,38,No,Yes,Yes,No,Yes,Yes,No
792,4.71,Short,M,No,47,No,No,No,No,No,No,No
793,9.89,Medium,F,Yes,28,Yes,Yes,No,No,No,Yes,No
794,6.15,Short,M,Yes,42,No,No,Yes,No,No,Yes,No
795,6.59,Long,F,Yes,35,No,No,No,No,No,No,No
796,2.77,Medium,F,Yes,54,Yes,No,Yes,No,No,Yes,No
797,3.74,Medium,M,No,52,No,No,No,No,No,Yes,Yes
798,5.87,Long,M,Yes,48,No,No,No,No,Yes,No,Yes
799,7.64,Long,M,No,39,No,No,No,No,No,Yes,No
800,7.48,Long,M,Yes,28,Yes,No,No,No,No,No,No
801,2.84,Medium,F,Yes,49,Yes,Yes,No,No,No,Yes,No
802,7.42,Short,M,No,46,No,No,No,No,Yes,Yes,No
803,2.68,Long,M,No,51,Yes,No,No,No,No,No,Yes
804,4.76,Long,M,Yes,29,Yes,Yes,Yes,No,No,No,No
805,2.44,Medium,M,No,20,Yes,No,Yes,No,No,No,No
806,7.35,Long,M,No,24,No,No,No,No,No,Yes,No
807,2.82,Long,F,Yes,39,No,No,No,No,No,No,No
808,3.84,Medium,F,No,28,No,No,No,Yes,Yes,No,Yes
809,2.99,Medium,F,Yes,27,No,No,No,No,No,No,No
810,2.62,Medium,F,No,40,Yes,No,No,No,No,No,No
811,9.89,Long,F,No,36,No,No,No,No,No,Yes,No
812,8.05,Long,M,Yes,24,Yes,Yes,Yes,Yes,No,Yes,No
813,3.2,Short,F,Yes,31,Yes,No,No,No,No,No,Yes
