Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
409,2.83,Short,F,Yes,52,No,Yes,No,No,Yes,Yes,No
410,6.6,Long,F,No,20,Yes,No,No,No,No,No,No
411,8.3,Medium,F,No,55,Yes,No,No,Yes,Yes,Yes,Yes
412,3.84,Long,F,Yes,46,No,No,No,No,No,No,Yes
413,9.96,Medium,F,No,32,No,No,No,No,No,No,Yes
414,2.83,Medium,M,Yes,54,No,No,No,No,No,No,No
415,6.05,Long,M,Yes,55,Yes,Yes,Yes,No,No,No,No
416,9.32,Long,F,Yes,49,No,No,No,Yes,No,No,No
417,3.74,Medium,F,Yes,36,Yes,No,No,Yes,No,No,Yes
418,6.37,Long,F,Yes,27,No,No,No,No,No,No,No
419,9.52,Long,M,Yes,42,Yes,No,No,No,No,Yes,No
420,7.48,Long,M,No,32,No,No,No,No,No,No,No
421,6.86,Medium,M,No,39,No,No,No,No,No,No,No
422,6.05,Long,M,Yes,51,No,No,No,No,Yes,No,No
423,5.58,Long,F,No,17,Yes,Yes,No,Yes,No,No,Yes
424,6.68,Medium,M,Yes,32,Yes,No,No,No,No,Yes,No
425,4.78,Medium,F,No,29,No,No,No,No,Yes,No,No
426,7.72,Short,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
427,4.32,Short,M,No,54,No,No,No,No,No,No,No
428,5.13,Medium,F,No,39,No,No,No,No,Yes,No,No
429,5.38,Long,M,Yes,42,No,No,No,No,No,No,No
430,7.28,Long,M,No,33,No,Yes,No,No,Yes,Yes,No
431,6.05,Long,F,No,50,No,Yes,No,No,Yes,Yes,No
432,3.63,Short,F,No,18,No,No,No,No,No,No,No
433,8.85,Long,M,Yes,30,Yes,No,Yes,No,No,No,No
434,3.33,Long,M,No,52,Yes,No,No,No,No,No,No
435,4.76,Long,F,Yes,23,No,No,No,No,No,No,Yes
436,9.99,Short,F,No,29,No,No,No,No,No,Yes,No
437,5.91,Short,M,No,20,No,No,No,No,No,No,No
438,2.49,Long,F,No,53,Yes,Yes,Yes,No,No,Yes,No
439,7.57,Medium,M,No,26,Yes,No,No,No,Yes,Yes,No
440,5.23,Medium,F,Yes,33,No,No,No,No,No,No,No
441,2.35,Medium,M,No,32,No,Yes,Yes,No,No,Yes,No
442,6.86,Medium,F,Yes,25,No,Yes,No,No,No,No,No
443,2.25,Long,M,No,20,No,No,No,No,No,Yes,No
444,8.19,Long,F,No,38,No,Yes,No,No,No,Yes,No
445,8.26,Medium,M,Yes,29,No,No,No,No,Yes,No,No
446,6.47,Long,F,Yes,43,No,No,No,No,Yes,Yes,No
447,8,Short,F,Yes,39,No,No,No,No,No,No,No
448,4.83,Medium,M,No,25,No,No,No,No,No,No,No
449,8.69,Medium,F,Yes,34,No,Yes,Yes,No,No,No,No
450,7.04,Short,F,Yes,21,No,Yes,No,No,No,No,No
451,4.75,Medium,F,Yes,38,Yes,Yes,Yes,No,No,Yes,No
452,4.8,Long,F,Yes,22,Yes,Yes,No,Yes,No,Yes,Yes
453,5.21,Medium,M,Yes,44,No,No,No,No,No,No,No
454,7.4,Medium,F,Yes,49,No,Yes,No,No,Yes,Yes,No
455,5.83,Medium,F,No,27,No,No,No,No,No,No,No
456,5.19,Short,F,Yes,29,Yes,Yes,No,No,No,Yes,No
457,7.02,Short,F,No,34,Yes,No,No,No,No,No,No
458,8.73,Short,F,Yes,30,Yes,Yes,No,No,No,Yes,No
459,2.34,Long,F,Yes,24,No,No,No,No,No,No,No
460,2.57,Long,F,No,21,Yes,Yes,Yes,No,Yes,No,No
461,9.3,Short,F,No,26,Yes,No,No,No,No,Yes,No
462,4.58,Long,M,No,22,No,No,No,No,No,No,No
463,8.45,Medium,F,No,53,Yes,Yes,Yes,No,No,Yes,Yes
464,3.09,Long,F,No,27,Yes,Yes,No,Yes,Yes,Yes,No
465,5.44,Long,F,Yes,41,Yes,No,No,No,No,No,No
466,2.31,Long,F,Yes,24,Yes,No,No,No,Yes,No,No
467,4.96,Long,F,Yes,24,No,Yes,No,No,Yes,Yes,Yes
468,9.46,Long,M,No,34,No,No,No,No,No,No,No
469,9.66,Short,M,Yes,23,Yes,Yes,No,No,No,Yes,No
470,4.73,Short,M,No,27,Yes,Yes,No,No,No,Yes,No
471,9.44,Long,F,No,39,No,No,No,No,Yes,No,No
472,7.4,Short,M,No,48,Yes,Yes,Yes,No,No,Yes,No
473,4.21,Medium,M,No,38,No,No,No,No,No,No,No
474,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
475,6.21,Medium,M,Yes,35,No,No,No,Yes,Yes,Yes,No
476,9.18,Medium,M,No,56,No,No,No,No,No,Yes,No
477,8.9,Medium,M,Yes,29,No,No,No,No,Yes,No,No
478,8.64,Medium,F,Yes,51,Yes,No,No,No,Yes,No,No
479,5.19,Short,M,Yes,27,Yes,No,Yes,No,No,No,No
480,5.49,Short,M,No,24,No,No,No,No,No,Yes,No
481,3.13,Medium,F,No,48,No,No,No,Yes,Yes,No,No
482,8.36,Medium,F,Yes,33,Yes,No,No,Yes,No,No,Yes
483,9.57,Long,M,No,29,Yes,No,No,No,No,Yes,No
484,6.69,Medium,F,No,26,Yes,No,No,No,No,No,No
485,7.76,Short,F,No,22,No,No,No,No,Yes,No,No
486,8.27,Long,F,No,55,Yes,Yes,No,No,No,Yes,No
487,4.63,Long,M,Yes,43,Yes,No,No,No,No,Yes,Yes
488,5.19,Medium,F,No,47,Yes,Yes,No,No,No,No,No
489,5.5,Long,F,Yes,53,No,No,No,No,No,No,No
490,2.85,Medium,M,No,50,Yes,No,No,No,No,No,No
491,9.92,Short,F,No,28,No,No,No,No,No,No,No
492,6.89,Medium,M,No,35,No,No,No,No,No,No,No
493,3,Long,M,Yes,50,Yes,No,No,No,No,No,No
494,2.96,Long,M,Yes,45,No,No,No,No,No,No,Yes
495,6.16,Medium,M,No,28,Yes,No,No,No,No,Yes,No
496,8.67,Medium,F,Yes,48,Yes,Yes,Yes,No,No,Yes,No
497,9.96,Short,M,No,49,No,No,No,No,No,Yes,Yes
498,7,Short,F,No,45,No,No,Yes,No,No,Yes,No
499,7.11,Medium,F,Yes,29,No,No,No,Yes,No,No,Yes
500,2.82,Medium,F,No,22,Yes,No,No,No,Yes,Yes,Yes
501,3.75,Short,F,No,47,No,No,No,No,Yes,No,No
502,8.43,Short,F,Yes,28,Yes,No,No,No,Yes,No,No
503,4.91,Medium,F,Yes,22,No,No,Yes,No,No,No,No
504,2.13,Medium,F,No,25,Yes,Yes,Yes,No,No,Yes,No
505,7.58,Long,M,Yes,32,No,No,No,No,No,No,No
506,2.43,Long,M,Yes,23,No,No,No,No,No,No,No
507,3.17,Medium,F,No,23,No,No,No,No,No,Yes,No
508,5.13,Long,F,Yes,23,No,Yes,No,No,Yes,No,No
509,7.89,Medium,M,Yes,40,No,No,No,Yes,No,No,No
510,3.99,Long,M,Yes,39,Yes,Yes,No,No,Yes,Yes,No
511,4.6,Long,F,Yes,31,No,No,No,No,No,No,No
512,4.87,Medium,M,No,45,Yes,Yes,No,No,No,No,Yes
513,4.28,Long,M,Yes,43,No,Yes,No,No,Yes,Yes,No
514,5.92,Medium,M,Yes,28,No,No,No,No,No,No,No
515,6.33,Long,M,Yes,28,No,No,No,No,No,Yes,No
516,6.78,Long,F,Yes,47,No,No,No,No,No,No,Yes
517,3.84,Medium,F,No,28,No,No,No,Yes,Yes,No,Yes
518,8.21,Long,F,No,23,No,No,No,No,No,No,No
519,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
520,8.47,Long,M,No,49,No,No,No,No,Yes,No,No
521,2.91,Medium,F,Yes,33,No,No,No,No,No,No,Yes
522,9.96,Medium,F,No,22,No,No,No,No,No,No,No
523,3.47,Medium,F,Yes,42,No,No,No,No,Yes,Yes,No
524,9.85,Short,F,No,54,No,No,No,No,Yes,Yes,No
525,5.36,Short,F,No,19,No,Yes,No,No,No,Yes,No
526,7.81,Long,F,Yes,35,Yes,No,No,No,Yes,No,No
527,7.89,Medium,M,No,19,Yes,No,Yes,No,Yes,Yes,No
528,5.51,Long,M,Yes,23,Yes,Yes,No,No,No,Yes,No
529,2.13,Short,F,Yes,47,No,No,No,No,Yes,Yes,No
530,8.22,Long,F,Yes,23,Yes,No,No,No,No,No,No
531,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
532,9.94,Short,M,No,53,Yes,No,No,Yes,Yes,Yes,Yes
533,4.22,Medium,M,No,42,Yes,Yes,No,No,Yes,No,No
534,9.57,Long,M,No,26,Yes,Yes,No,No,No,Yes,No
535,5.3,Medium,M,No,26,No,No,No,No,No,No,No
536,4.98,Medium,F,No,21,No,Yes,No,No,No,Yes,No
537,7.57,Short,M,Yes,42,Yes,No,No,No,No,No,No
538,6.34,Medium,M,No,56,No,No,No,No,No,Yes,No
539,7.8,Medium,F,Yes,38,No,No,No,No,No,No,No
540,6.57,Medium,F,No,39,No,No,No,No,No,Yes,No
541,6.53,Long,M,No,56,Yes,No,Yes,No,Yes,Yes,No
542,3.35,Long,M,Yes,24,No,No,No,No,Yes,No,No
543,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
544,3.69,Long,M,Yes,55,No,No,No,No,No,Yes,Yes
545,4.31,Long,F,Yes,26,Yes,No,Yes,No,No,Yes,No
546,7.29,Long,M,Yes,51,Yes,No,No,No,No,Yes,No
547,5.43,Medium,M,Yes,49,Yes,Yes,No,Yes,Yes,Yes,No
548,5.94,Medium,F,No,30,Yes,No,No,No,No,No,No
549,9.8,Medium,M,No,29,No,Yes,No,No,No,Yes,Yes
550,5.67,Long,F,No,32,No,No,No,No,Yes,No,No
551,7.25,Medium,M,Yes,46,No,No,No,No,No,No,Yes
552,7.37,Long,M,Yes,48,No,No,No,No,No,Yes,No
553,4.33,Medium,F,Yes,37,No,No,No,No,No,No,No
554,8.42,Medium,F,Yes,47,No,No,No,No,No,No,No
555,7.47,Long,M,Yes,27,Yes,No,No,No,Yes,No,Yes
556,2.77,Long,M,Yes,30,No,No,No,No,No,No,No
557,8.02,Long,F,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
558,4.02,Long,M,Yes,23,No,No,Yes,No,No,Yes,Yes
559,5.93,Medium,M,Yes,25,Yes,Yes,Yes,Yes,No,Yes,No
560,3.45,Long,F,No,49,No,No,No,No,No,No,No
561,7.06,Long,F,Yes,49,No,Yes,No,Yes,Yes,No,No
562,7.24,Medium,F,Yes,31,Yes,Yes,No,No,No,Yes,No
563,4.58,Medium,M,Yes,20,No,No,Yes,No,No,Yes,No
564,7.26,Medium,F,No,21,No,No,No,No,No,No,No
565,4.58,Short,M,No,46,No,No,No,No,No,Yes,Yes
566,4.69,Long,M,No,21,No,Yes,No,No,Yes,No,No
567,8.75,Long,F,No,30,Yes,No,No,Yes,No,No,Yes
568,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
569,3.12,Medium,F,Yes,26,No,No,No,No,No,Yes,No
570,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
571,9.48,Medium,F,Yes,21,No,No,No,No,No,Yes,No
572,4.99,Medium,F,No,22,Yes,Yes,No,No,Yes,Yes,Yes
573,6.31,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
574,2.99,Short,M,No,45,Yes,Yes,Yes,No,No,Yes,No
575,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
576,6.33,Short,F,Yes,43,No,Yes,No,No,Yes,Yes,No
577,3.49,Medium,M,No,48,No,No,No,No,Yes,No,Yes
578,6.85,Medium,F,Yes,27,No,No,No,No,No,No,No
579,6.66,Short,M,Yes,36,No,No,No,No,Yes,No,No
580,2.85,Long,F,No,45,No,No,No,Yes,Yes,No,No
581,6.3,Short,F,No,40,Yes,No,No,No,No,No,Yes
582,5.77,Medium,M,No,39,No,No,No,No,Yes,Yes,Yes
583,3.19,Medium,M,No,29,Yes,No,Yes,No,No,Yes,No
584,6.97,Long,F,Yes,38,Yes,No,No,No,Yes,No,Yes
585,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
586,8.43,Long,M,No,25,No,No,No,No,No,No,Yes
587,8.19,Medium,F,Yes,55,Yes,Yes,Yes,No,Yes,No,No
588,7.89,Short,F,Yes,37,Yes,No,No,Yes,No,No,No
589,7.34,Short,M,No,50,No,No,No,No,No,No,No
590,6.59,Long,F,No,24,No,No,No,No,No,Yes,No
591,9.78,Long,M,Yes,31,Yes,No,No,No,No,No,No
592,8.93,Short,F,No,33,Yes,No,Yes,No,No,Yes,No
593,9.46,Long,M,No,52,No,No,No,No,No,No,Yes
594,4.43,Short,M,No,46,No,No,No,No,No,Yes,No
595,2.8,Long,M,No,34,Yes,Yes,Yes,Yes,No,No,Yes
596,7.97,Long,M,No,17,Yes,No,No,No,No,No,No
597,8.14,Long,F,Yes,40,No,No,Yes,No,Yes,No,Yes
598,5.17,Long,F,No,28,No,No,No,No,Yes,No,No
599,2.2,Medium,F,No,28,No,Yes,Yes,No,No,Yes,No
600,4.39,Medium,F,No,34,No,No,No,No,Yes,No,No
601,3.23,Short,M,No,20,No,No,No,No,No,No,No
602,3.82,Medium,F,Yes,26,No,Yes,Yes,No,No,Yes,No
603,3.05,Medium,F,Yes,23,No,No,No,No,No,No,No
604,4.65,Medium,M,Yes,19,No,No,No,No,No,No,No
605,8.35,Medium,F,Yes,54,Yes,No,No,No,Yes,No,No
606,4.55,Long,M,No,29,No,Yes,No,No,No,Yes,No
607,4.33,Long,F,No,24,No,No,No,No,No,No,No
608,9.12,Long,M,Yes,51,No,No,No,No,No,No,No
609,9.9,Medium,F,No,22,No,No,Yes,Yes,Yes,No,No
610,8.1,Medium,M,No,22,Yes,Yes,Yes,No,Yes,Yes,No
611,7.16,Medium,M,Yes,46,No,No,No,No,No,No,No
612,2.83,Medium,F,Yes,53,No,No,No,No,No,Yes,No
613,9.43,Medium,F,Yes,32,No,No,No,No,No,Yes,No
614,7.79,Long,M,No,25,No,No,No,No,No,No,No
615,2.67,Long,F,Yes,32,No,No,No,No,No,No,No
616,4.58,Short,M,Yes,25,Yes,No,No,No,No,No,No
617,7.92,Long,F,Yes,37,Yes,Yes,Yes,Yes,No,Yes,Yes
618,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
619,9.61,Short,M,No,36,No,No,Yes,No,No,Yes,No
620,2.64,Short,F,No,49,Yes,No,Yes,No,No,Yes,No
621,7.08,Long,F,No,26,No,Yes,No,No,No,No,No
622,4.55,Long,M,No,30,No,No,No,No,No,Yes,No
623,7.2,Long,M,Yes,52,Yes,No,No,No,Yes,No,No
624,4.92,Short,F,Yes,29,Yes,Yes,No,No,No,No,Yes
625,2.97,Medium,M,No,38,No,No,No,No,No,Yes,No
626,8.84,Medium,F,Yes,38,No,No,No,Yes,No,No,No
627,9.04,Long,M,No,34,Yes,Yes,No,No,No,Yes,No
628,2.44,Short,M,No,39,Yes,Yes,Yes,No,No,Yes,No
629,3.44,Long,M,Yes,24,Yes,Yes,Yes,No,Yes,No,No
630,5.03,Long,F,No,19,No,No,No,No,Yes,No,No
631,8.28,Short,F,Yes,50,No,No,No,No,Yes,No,No
632,2.65,Long,M,No,48,No,No,No,No,Yes,No,No
633,6,Short,M,Yes,34,No,No,No,No,No,No,No
634,6.38,Medium,M,No,24,No,Yes,No,No,No,Yes,No
635,8.22,Medium,M,Yes,41,No,No,No,No,Yes,No,No
636,4.53,Long,F,Yes,32,Yes,Yes,No,No,No,No,No
637,8.55,Long,M,No,43,Yes,Yes,No,Yes,Yes,No,Yes
638,2.89,Medium,F,No,24,No,No,No,No,No,No,No
639,4.46,Medium,M,No,43,No,No,No,No,No,No,Yes
640,3.03,Medium,M,No,27,Yes,No,No,No,Yes,No,No
641,5.86,Medium,M,Yes,52,No,No,No,No,No,No,No
642,6.85,Short,F,No,44,Yes,Yes,No,No,Yes,Yes,No
643,2.2,Medium,M,Yes,45,No,No,No,No,No,No,No
644,2.6,Medium,F,No,38,No,Yes,Yes,No,No,Yes,No
645,2.28,Long,F,Yes,40,Yes,No,No,No,No,No,No
646,2.25,Short,F,No,45,Yes,No,No,No,No,Yes,No
647,5.13,Medium,F,No,48,No,Yes,Yes,No,No,No,No
648,8.81,Medium,M,No,31,Yes,No,No,No,No,No,No
649,4.7,Medium,F,Yes,49,No,No,Yes,No,Yes,Yes,No
650,3.14,Short,M,Yes,36,Yes,No,No,No,Yes,Yes,No
651,7.54,Medium,M,No,53,No,No,No,No,No,Yes,No
652,3.67,Long,M,No,50,Yes,Yes,Yes,No,No,Yes,No
653,6.37,Long,M,Yes,32,Yes,No,No,No,No,No,No
654,8.53,Long,M,No,48,Yes,Yes,No,No,No,No,Yes
655,2.81,Short,M,No,47,Yes,No,No,No,No,No,No
656,8.13,Long,F,No,37,No,Yes,Yes,No,Yes,No,No
657,4.31,Short,M,No,51,No,No,No,No,No,No,No
658,2.41,Short,M,No,44,No,No,No,No,No,No,No
659,4.05,Short,M,No,30,No,No,No,No,Yes,No,No
660,3.14,Long,F,Yes,24,Yes,Yes,No,No,No,Yes,No
661,9.3,Long,M,Yes,40,No,No,No,No,No,No,No
662,9.62,Long,M,Yes,21,No,Yes,Yes,Yes,Yes,Yes,Yes
663,9.47,Long,M,No,27,Yes,No,No,No,No,No,Yes
664,7.88,Short,F,Yes,25,Yes,No,No,No,Yes,Yes,No
665,4.72,Medium,F,No,42,Yes,No,Yes,No,Yes,Yes,No
666,2.4,Long,F,Yes,27,Yes,No,No,No,No,No,No
667,8.05,Medium,F,No,22,Yes,Yes,Yes,No,No,Yes,No
668,7.65,Medium,M,No,53,No,No,No,No,No,Yes,No
669,5.61,Short,F,No,42,Yes,Yes,Yes,No,Yes,Yes,No
670,4.21,Short,F,Yes,43,No,Yes,No,No,No,No,No
671,7.18,Long,F,No,50,No,No,No,No,Yes,No,No
672,3.18,Long,M,Yes,38,No,No,No,No,Yes,No,No
673,2.89,Long,M,Yes,56,No,No,No,No,No,No,No
674,5.97,Medium,F,Yes,27,Yes,Yes,Yes,No,Yes,Yes,Yes
675,7.85,Long,M,No,40,Yes,Yes,No,No,No,No,No
676,2.32,Long,M,Yes,22,Yes,No,No,No,No,Yes,No
677,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
678,9.35,Long,M,No,34,Yes,No,Yes,Yes,No,No,Yes
679,3.65,Medium,M,No,52,No,No,No,No,No,No,No
680,2.97,Long,F,Yes,28,No,Yes,No,No,No,Yes,No
681,5.46,Short,F,Yes,29,No,No,No,No,No,No,No
682,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
683,8.02,Long,F,No,34,Yes,No,No,No,Yes,No,No
684,6.54,Medium,M,No,47,No,No,No,No,No,No,No
685,8.01,Long,M,Yes,19,Yes,No,No,No,No,No,No
686,8.76,Medium,M,No,20,Yes,No,No,No,No,No,No
687,8.45,Long,F,No,41,No,No,Yes,No,No,No,No
688,6.98,Medium,F,No,52,No,No,No,No,No,No,No
689,2.86,Medium,M,Yes,28,No,No,No,No,No,No,No
690,7.6,Medium,F,Yes,37,No,No,No,No,Yes,No,No
691,8.62,Medium,M,No,34,No,No,No,No,No,Yes,No
692,8.96,Long,F,Yes,27,No,No,No,No,No,No,No
693,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
694,3.72,Medium,M,Yes,34,No,No,No,No,No,Yes,No
695,2.59,Long,F,No,34,Yes,No,No,No,No,Yes,No
696,10.02,Short,F,No,33,No,No,No,No,No,Yes,No
697,5.33,Long,F,No,52,No,Yes,No,Yes,No,Yes,No
698,8.2,Medium,M,No,44,No,No,No,No,No,No,No
699,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
700,2.33,Long,M,Yes,27,Yes,No,No,No,Yes,No,No
701,7.07,Short,F,No,55,Yes,No,Yes,No,No,No,Yes
702,6.22,Long,M,No,20,No,No,No,No,Yes,No,No
703,7.66,Long,F,Yes,43,No,No,No,No,No,No,No
704,7.33,Medium,F,No,21,No,No,No,No,Yes,No,No
705,2.16,Long,F,No,43,No,No,No,No,Yes,No,No
706,8.66,Long,F,Yes,29,No,Yes,No,No,No,Yes,No
707,6.5,Medium,M,No,25,Yes,Yes,No,No,No,Yes,Yes
708,3.53,Medium,F,No,37,Yes,Yes,No,No,No,Yes,No
709,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
710,9.09,Short,F,Yes,45,Yes,Yes,Yes,No,Yes,Yes,Yes
711,4.93,Short,F,No,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes
712,3.16,Medium,F,No,52,No,No,No,No,No,No,No
713,5.6,Medium,F,Yes,45,Yes,No,No,Yes,No,No,Yes
714,3.17,Long,F,Yes,31,Yes,Yes,Yes,No,No,Yes,No
715,8.33,Medium,F,Yes,34,No,No,No,No,No,No,No
716,4,Long,F,No,44,No,No,No,No,Yes,No,No
717,3.29,Long,M,Yes,51,No,No,No,No,No,No,No
718,2.81,Short,M,Yes,23,Yes,No,No,No,No,No,Yes
719,4.17,Medium,M,Yes,20,No,No,No,No,Yes,Yes,No
720,6.7,Short,M,No,19,Yes,No,No,No,Yes,No,Yes
721,2.87,Medium,M,No,55,Yes,Yes,Yes,No,No,Yes,No
722,7.01,Long,F,No,23,No,No,Yes,Yes,Yes,No,Yes
723,4.55,Medium,M,Yes,50,Yes,No,No,No,No,No,No
724,8.31,Long,F,Yes,27,Yes,Yes,No,Yes,Yes,Yes,Yes
725,8.11,Long,F,No,37,No,No,No,No,No,Yes,No
726,8.67,Short,F,Yes,28,Yes,Yes,Yes,No,No,Yes,No
727,4.51,Medium,M,Yes,24,Yes,No,Yes,No,No,Yes,No
728,6.86,Medium,F,No,45,No,No,No,No,No,No,No
729,5.03,Medium,F,No,25,No,No,No,No,Yes,Yes,No
730,3.81,Medium,M,Yes,48,No,No,No,No,No,Yes,No
731,8.72,Long,F,Yes,31,No,No,No,No,No,Yes,No
732,6.75,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
733,7.83,Medium,M,No,19,Yes,No,No,No,No,No,No
734,9,Long,F,No,51,No,No,No,No,No,No,No
735,7.63,Long,F,No,41,No,No,No,No,Yes,No,No
736,3.57,Long,F,No,17,No,No,No,No,No,No,Yes
737,5.49,Long,F,Yes,22,No,No,No,No,No,No,No
738,2.45,Long,M,Yes,22,Yes,Yes,No,No,No,Yes,No
739,4.2,Long,M,Yes,44,No,Yes,No,Yes,Yes,Yes,Yes
740,9.52,Short,F,Yes,35,No,No,No,No,Yes,No,No
741,2.82,Medium,M,Yes,44,Yes,No,No,No,No,No,No
742,6.38,Long,F,Yes,21,No,Yes,No,No,No,No,No
743,3.19,Long,M,No,40,No,Yes,Yes,No,No,Yes,No
744,8.89,Medium,F,Yes,32,No,No,No,No,Yes,No,No
745,4.42,Long,M,No,34,No,No,No,No,No,No,No
746,5.67,Short,M,No,22,No,No,No,No,No,No,No
747,6.27,Long,F,Yes,45,Yes,No,No,No,No,No,No
748,5.24,Medium,F,No,31,No,No,No,No,No,Yes,Yes
749,8.07,Long,F,No,25,Yes,Yes,No,No,Yes,Yes,No
750,5.37,Long,F,No,40,No,No,No,No,No,No,No
751,4.43,Medium,F,Yes,35,No,No,No,No,No,Yes,No
752,10.08,Long,M,Yes,23,Yes,No,No,No,No,No,No
753,9.11,Long,F,No,40,Yes,No,No,No,No,Yes,No
754,6.51,Long,M,No,29,No,No,No,No,No,Yes,No
755,4.76,Long,F,Yes,23,No,Yes,Yes,No,No,Yes,No
756,7.05,Long,F,No,53,Yes,Yes,No,No,No,No,No
757,6.57,Long,M,Yes,37,Yes,No,Yes,No,No,Yes,No
758,3.82,Medium,M,No,29,No,No,No,Yes,No,Yes,No
759,8.55,Long,M,Yes,36,No,No,No,No,Yes,No,No
760,2.65,Long,F,Yes,26,Yes,No,No,Yes,Yes,No,No
761,3.71,Medium,F,Yes,30,Yes,No,No,No,No,No,No
762,4.65,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
763,2.26,Long,M,No,27,Yes,No,No,No,No,Yes,No
764,5.63,Long,M,Yes,26,No,No,No,No,Yes,No,No
765,4.07,Medium,M,No,48,No,No,No,No,Yes,No,No
766,5.37,Medium,M,Yes,30,No,Yes,No,No,No,Yes,No
767,4.99,Medium,F,Yes,31,No,No,No,No,No,No,No
768,3.73,Medium,F,No,29,No,No,No,No,No,No,No
769,6.01,Medium,M,No,27,Yes,Yes,Yes,No,No,Yes,No
770,9.23,Medium,M,No,51,No,No,No,No,No,No,No
771,5.01,Medium,F,No,42,No,Yes,No,No,No,No,Yes
772,5.22,Short,M,Yes,25,Yes,No,No,No,No,No,No
773,8.04,Medium,F,No,26,No,No,No,No,No,No,No
774,3.76,Short,M,Yes,41,No,Yes,No,No,No,Yes,Yes
775,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
776,5.97,Long,F,No,40,Yes,No,Yes,No,Yes,No,No
777,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
778,4.19,Medium,F,No,43,No,No,No,No,Yes,No,No
779,4.84,Medium,F,Yes,21,Yes,Yes,Yes,No,No,Yes,No
780,8.05,Medium,M,Yes,43,Yes,Yes,No,No,No,No,No
781,7.87,Long,F,Yes,39,No,No,No,No,No,No,Yes
782,2.05,Short,F,No,43,No,No,No,No,Yes,No,Yes
783,9.17,Medium,M,No,42,Yes,Yes,Yes,No,No,Yes,No
784,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
785,4.2,Short,F,Yes,38,Yes,No,No,Yes,Yes,No,No
786,2.84,Medium,F,Yes,53,No,No,No,No,No,Yes,No
787,5.97,Medium,F,No,37,No,No,No,No,No,Yes,No
788,5.52,Long,F,No,32,No,Yes,No,No,Yes,Yes,Yes
789,5.55,Short,F,No,42,No,No,No,No,Yes,No,No
790,3.97,Medium,M,Yes,36,No,No,No,No,Yes,No,No
791,2.56,Long,F,No,53,Yes,Yes,Yes,No,No,Yes,No
792,8.73,Medium,F,Yes,27,No,No,No,No,No,No,No
793,8.19,Long,F,Yes,24,No,No,No,No,No,No,No
794,6.47,Medium,M,No,42,No,No,No,No,No,No,No
795,6.28,Long,M,No,38,Yes,No,No,No,No,No,No
796,5,Long,F,Yes,28,Yes,No,No,Yes,Yes,No,Yes
797,2.55,Medium,M,Yes,31,Yes,No,No,No,No,Yes,No
798,10,Short,M,No,52,Yes,No,No,No,Yes,No,No
799,4.83,Medium,F,Yes,38,Yes,No,No,No,No,No,No
800,5.83,Short,M,No,21,Yes,Yes,Yes,No,No,Yes,No
801,3.57,Medium,F,No,37,No,No,No,No,Yes,No,No
802,2.28,Long,M,Yes,37,No,Yes,No,Yes,No,Yes,No
803,8.51,Long,M,No,37,No,No,No,No,No,Yes,No
804,3.18,Short,M,No,35,No,No,No,No,No,No,No
805,2.99,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
806,8.62,Short,M,No,47,No,No,No,No,No,No,No
807,8.77,Short,M,Yes,42,No,Yes,Yes,No,No,Yes,No
808,2.89,Medium,M,Yes,28,No,No,No,No,No,Yes,No
809,8.32,Medium,F,No,45,No,No,No,No,No,Yes,No
810,4.27,Medium,M,Yes,53,No,No,No,No,No,No,No
811,2.24,Long,M,Yes,47,Yes,No,No,No,No,No,No
812,2.24,Short,F,Yes,48,No,No,No,No,No,No,Yes
813,10.04,Long,M,Yes,19,Yes,Yes,Yes,No,No,No,No
814,7.59,Short,F,No,50,No,No,No,No,No,Yes,No
815,9.49,Long,M,No,26,No,No,No,No,No,No,No
816,4.53,Medium,F,No,48,No,Yes,Yes,No,No,Yes,No
817,4.78,Short,M,No,25,No,No,No,No,Yes,Yes,No
