Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
406,5.25,Medium,F,Yes,32,No,No,No,Yes,No,No,Yes
407,4.09,Short,M,No,39,No,No,No,No,No,No,No
408,6.7,Medium,M,No,22,Yes,No,No,No,No,No,No
409,3.65,Short,F,Yes,22,Yes,Yes,Yes,No,No,Yes,No
410,8.64,Long,M,Yes,38,Yes,No,Yes,No,No,Yes,Yes
411,10,Short,F,No,31,Yes,No,No,No,Yes,Yes,No
412,8.75,Medium,M,Yes,26,Yes,Yes,No,No,No,Yes,No
413,6.38,Short,F,No,34,No,No,No,Yes,No,No,No
414,2.03,Short,F,Yes,29,Yes,No,No,No,No,No,Yes
415,3.16,Long,M,No,30,No,Yes,No,No,No,Yes,No
416,2.62,Long,F,Yes,31,No,No,No,No,Yes,No,No
417,8.74,Medium,M,Yes,26,Yes,No,No,No,Yes,No,No
418,2.38,Short,F,No,47,No,No,No,No,Yes,No,Yes
419,6.2,Short,F,No,42,No,No,No,No,Yes,No,No
420,8.35,Long,F,No,37,No,No,No,No,No,No,No
421,9.44,Long,F,Yes,47,No,No,No,No,No,No,No
422,9.48,Medium,F,Yes,25,Yes,No,No,No,No,No,No
423,5.47,Medium,M,Yes,32,No,No,No,No,No,No,No
424,9.62,Long,M,No,50,No,No,No,No,Yes,No,No
425,10.04,Long,M,Yes,19,Yes,Yes,Yes,No,No,No,No
426,2.68,Short,M,Yes,28,No,No,No,No,No,No,No
427,8.68,Short,M,Yes,39,Yes,No,Yes,No,Yes,Yes,No
428,9.39,Long,M,Yes,47,No,No,No,No,No,No,No
429,2.13,Medium,M,No,39,Yes,Yes,No,No,Yes,Yes,No
430,3.45,Long,F,No,49,No,No,No,No,No,No,No
431,3.87,Medium,F,No,45,No,No,No,No,No,No,No
432,6.51,Long,M,Yes,37,No,No,No,No,Yes,No,Yes
433,6.43,Medium,M,No,26,No,Yes,No,No,No,Yes,Yes
434,7.8,Medium,F,Yes,38,No,No,No,No,No,No,No
435,5.23,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
436,2.85,Long,F,Yes,26,No,No,No,No,No,No,No
437,4.62,Long,F,Yes,52,Yes,No,No,No,No,No,No
438,3.1,Long,M,Yes,43,No,No,No,No,No,No,No
439,3.47,Medium,F,Yes,42,No,No,No,No,Yes,Yes,No
440,7.92,Medium,M,No,30,No,No,No,No,No,No,No
441,3.04,Long,M,Yes,42,Yes,No,No,No,Yes,Yes,No
442,9.39,Medium,M,No,48,No,Yes,Yes,Yes,Yes,Yes,No
443,5.85,Long,F,No,27,Yes,Yes,No,No,Yes,Yes,No
444,4.82,Short,M,No,47,Yes,Yes,No,No,No,Yes,No
445,2.68,Long,F,No,37,Yes,No,No,No,No,No,No
446,8.02,Long,F,No,38,Yes,Yes,Yes,No,No,Yes,No
447,2.35,Long,M,No,18,Yes,Yes,Yes,No,No,Yes,No
448,7.41,Long,M,No,40,No,No,No,No,No,No,No
449,7.46,Medium,F,No,28,No,No,No,No,No,No,No
450,3.39,Long,F,Yes,36,Yes,No,No,No,No,No,No
451,3.29,Long,M,No,41,No,No,No,No,No,Yes,No
452,8.52,Medium,F,No,20,Yes,No,Yes,Yes,No,Yes,No
453,7.03,Short,F,Yes,51,No,No,No,No,No,No,No
454,6.23,Medium,F,Yes,19,No,No,No,No,No,Yes,Yes
455,2.53,Long,F,No,41,Yes,Yes,Yes,No,No,Yes,No
456,4.64,Medium,F,Yes,21,No,No,No,No,No,Yes,No
457,2.35,Short,F,No,22,No,No,No,No,No,Yes,No
458,9.18,Medium,F,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes
459,6.97,Long,F,Yes,47,No,No,Yes,No,No,No,Yes
460,4.46,Medium,F,No,29,Yes,No,No,No,Yes,No,No
461,6.74,Short,M,No,51,Yes,No,No,No,Yes,No,No
462,6.41,Long,M,Yes,38,No,No,No,No,No,Yes,No
463,7.4,Long,F,No,42,Yes,No,No,No,No,Yes,No
464,6.08,Medium,M,No,51,No,Yes,No,No,No,Yes,No
465,6.06,Medium,M,No,28,No,Yes,No,No,No,Yes,No
466,5.13,Long,M,Yes,44,No,No,No,No,No,Yes,No
467,4.11,Long,F,Yes,45,No,No,No,No,Yes,No,No
468,8.81,Long,F,No,54,No,No,No,No,No,No,No
469,6.68,Medium,F,No,36,No,No,No,No,No,No,No
470,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
471,7.27,Long,M,No,33,No,No,No,No,No,Yes,No
472,4.76,Long,F,Yes,23,No,Yes,Yes,No,No,Yes,No
473,4.39,Medium,F,Yes,37,No,No,No,No,Yes,No,No
474,3.47,Short,F,Yes,52,Yes,No,No,No,No,Yes,No
475,4.61,Long,F,Yes,31,No,No,No,Yes,Yes,No,Yes
476,2.25,Long,M,Yes,38,Yes,Yes,Yes,No,No,Yes,No
477,7.37,Long,M,Yes,48,No,No,No,No,No,Yes,No
478,3.61,Short,M,Yes,56,Yes,No,No,No,No,No,No
479,5.41,Long,F,No,49,No,No,No,No,No,Yes,No
480,9.1,Medium,M,No,32,No,No,No,No,No,Yes,No
481,8.98,Medium,M,No,35,No,Yes,No,No,No,Yes,No
482,7.81,Long,F,No,20,No,No,No,No,No,No,No
483,4.02,Long,M,Yes,23,No,No,Yes,No,No,Yes,Yes
484,6.7,Short,M,No,19,Yes,No,No,No,Yes,No,Yes
485,8.4,Long,M,No,54,No,No,No,No,No,Yes,No
486,6.59,Long,F,Yes,35,No,No,No,No,No,No,No
487,9.33,Long,F,No,41,No,No,No,No,Yes,No,No
488,3.8,Medium,F,No,27,No,No,No,No,No,No,No
489,2.2,Medium,F,No,29,Yes,No,Yes,No,Yes,Yes,No
490,8.58,Long,M,Yes,40,Yes,No,No,No,No,No,No
491,2.64,Long,F,No,37,No,No,No,No,No,No,No
492,4.23,Long,M,Yes,18,Yes,No,No,No,No,Yes,No
493,3.32,Medium,F,No,25,No,No,No,No,No,Yes,No
494,10.01,Medium,M,Yes,27,Yes,Yes,No,Yes,Yes,Yes,No
495,3.78,Medium,M,No,34,No,No,No,No,Yes,No,No
496,7.12,Short,F,No,55,No,No,No,No,No,No,No
497,4.73,Short,M,No,27,Yes,Yes,No,No,No,Yes,No
498,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
499,3,Medium,M,Yes,24,Yes,Yes,No,No,No,Yes,No
500,4.29,Long,F,No,24,Yes,No,No,No,No,No,No
501,6.99,Medium,F,No,49,Yes,No,Yes,No,Yes,Yes,No
502,6.26,Medium,M,No,23,No,No,No,No,No,No,No
503,3.67,Long,M,No,50,Yes,Yes,Yes,No,No,Yes,No
504,5.34,Medium,F,Yes,22,Yes,Yes,Yes,Yes,No,Yes,No
505,5.86,Long,M,No,30,Yes,No,No,No,No,No,No
506,8.56,Long,M,Yes,38,No,No,No,No,No,No,No
507,8.76,Long,F,No,20,No,No,No,No,No,No,No
508,9.32,Medium,M,Yes,51,No,Yes,Yes,Yes,No,Yes,No
509,7.85,Long,M,No,40,Yes,Yes,No,No,No,No,No
510,7.88,Short,F,Yes,25,Yes,No,No,No,Yes,Yes,No
511,3.17,Long,F,Yes,44,No,Yes,Yes,No,No,Yes,No
512,6.31,Medium,M,No,53,No,No,No,No,No,No,No
513,4.13,Long,M,Yes,19,No,No,No,No,No,Yes,No
514,6.77,Medium,F,No,21,Yes,No,No,No,No,No,No
515,8.98,Long,F,Yes,32,Yes,No,No,No,No,Yes,No
516,4.52,Medium,F,No,44,No,Yes,Yes,No,Yes,Yes,No
517,6.04,Medium,F,Yes,49,No,No,No,No,Yes,No,No
518,9.85,Short,M,No,51,Yes,No,No,No,No,No,No
519,6.11,Short,F,No,38,No,No,No,Yes,No,No,Yes
520,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
521,6.52,Medium,M,No,21,No,No,No,No,No,No,No
522,4.54,Medium,M,Yes,27,Yes,Yes,Yes,No,No,Yes,No
523,4.58,Short,M,No,46,No,No,No,No,No,Yes,Yes
524,2.87,Short,F,No,45,Yes,Yes,No,No,No,Yes,No
525,5.52,Short,F,No,30,Yes,Yes,No,No,No,Yes,No
526,9.6,Medium,F,Yes,36,No,Yes,No,No,No,No,No
527,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
528,8.02,Long,F,No,34,Yes,No,No,No,Yes,No,No
529,9.48,Long,M,Yes,47,Yes,Yes,No,No,No,Yes,No
530,8.03,Long,F,No,39,Yes,Yes,Yes,No,No,Yes,No
531,5.2,Long,F,Yes,55,No,Yes,No,No,No,No,No
532,7.3,Medium,F,Yes,30,No,No,No,No,No,No,No
533,4.7,Medium,F,No,46,No,No,No,No,Yes,No,No
534,8.82,Long,F,No,33,Yes,No,No,No,Yes,No,Yes
535,8.89,Medium,F,Yes,32,No,No,No,No,Yes,No,No
536,2.38,Long,M,No,20,Yes,Yes,Yes,No,Yes,Yes,Yes
537,3.8,Medium,M,Yes,22,No,No,No,No,No,No,No
538,9,Medium,M,No,46,No,Yes,No,No,No,Yes,No
539,5.62,Medium,M,No,23,No,No,No,No,Yes,No,No
540,9.75,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
541,2.25,Short,F,No,45,Yes,No,No,No,No,Yes,No
542,5.23,Medium,F,Yes,33,No,No,No,No,No,No,No
543,2.05,Short,F,No,43,No,No,No,No,Yes,No,Yes
544,5.83,Long,M,Yes,24,Yes,Yes,No,No,Yes,Yes,Yes
545,7.65,Medium,F,Yes,40,No,No,No,No,Yes,No,No
546,7.11,Medium,F,Yes,33,Yes,No,No,No,No,No,No
547,2.19,Long,M,No,23,No,Yes,No,No,Yes,Yes,No
548,3.48,Short,M,No,28,Yes,No,No,No,No,No,No
549,5.07,Long,M,Yes,29,No,No,No,No,Yes,Yes,No
550,3.83,Short,F,No,33,No,Yes,Yes,No,Yes,Yes,No
551,3.46,Medium,F,Yes,27,No,Yes,Yes,No,No,Yes,No
552,8.01,Long,M,No,37,Yes,No,No,No,No,Yes,No
553,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
554,5.54,Long,F,Yes,24,Yes,No,No,No,No,Yes,No
555,8.13,Short,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
556,7.61,Medium,F,No,37,Yes,No,No,No,No,Yes,Yes
557,3.53,Short,F,No,21,Yes,Yes,No,No,No,No,No
558,7.57,Short,F,No,56,No,No,No,No,No,No,No
559,3.66,Medium,M,Yes,45,No,No,No,No,Yes,No,No
560,4.68,Short,F,No,45,No,No,No,No,No,No,No
561,6.21,Medium,F,No,23,No,No,No,Yes,Yes,No,Yes
562,4.95,Long,F,No,23,Yes,No,No,No,Yes,No,No
563,7.38,Medium,F,Yes,45,No,No,No,No,Yes,No,No
564,4.56,Long,M,Yes,48,No,No,No,No,No,No,No
565,2.73,Short,M,Yes,23,Yes,No,No,No,No,No,No
566,3,Long,F,Yes,49,Yes,Yes,Yes,No,Yes,Yes,No
567,5.55,Short,F,No,39,No,Yes,Yes,No,Yes,Yes,No
568,5.6,Medium,F,Yes,45,Yes,No,No,Yes,No,No,Yes
569,7.1,Medium,M,Yes,20,Yes,Yes,No,No,Yes,Yes,No
570,3.58,Short,F,Yes,52,No,No,No,No,No,No,No
571,7.9,Long,F,Yes,42,No,No,No,No,Yes,No,No
572,4.71,Short,M,No,47,No,No,No,No,No,No,No
573,6.58,Medium,M,No,52,No,No,No,No,No,Yes,No
574,4.98,Medium,F,No,41,No,No,No,No,No,Yes,No
575,9.11,Medium,F,Yes,34,No,No,No,Yes,Yes,No,No
576,8.35,Long,M,No,37,No,No,No,No,No,Yes,No
577,5.29,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
578,3.06,Long,F,Yes,52,No,No,No,Yes,No,No,No
579,5.64,Short,M,Yes,50,No,No,Yes,No,No,No,No
580,5.73,Medium,F,No,34,No,No,No,No,No,No,Yes
581,6.11,Long,F,No,40,No,No,No,No,Yes,No,No
582,3.02,Medium,F,No,50,Yes,Yes,Yes,No,No,Yes,No
583,8.35,Long,M,No,39,Yes,Yes,No,No,No,No,No
584,4.76,Long,F,No,31,No,Yes,No,No,Yes,No,No
585,8.17,Medium,M,Yes,36,Yes,No,Yes,No,No,No,No
586,9.11,Long,F,No,40,Yes,No,No,No,No,Yes,No
587,4.49,Medium,M,No,48,No,No,No,No,No,No,No
588,6.1,Long,M,No,20,No,No,No,No,No,Yes,No
589,8.62,Long,M,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
590,7.79,Medium,F,Yes,35,No,No,No,No,Yes,No,No
591,3.31,Short,M,No,17,No,No,No,No,No,No,Yes
592,8.04,Long,M,No,46,No,No,No,No,No,No,No
593,10.15,Medium,F,No,25,Yes,Yes,Yes,No,Yes,Yes,Yes
594,9.37,Long,F,No,40,No,No,No,No,Yes,No,No
595,8.45,Long,F,No,41,No,No,Yes,No,No,No,No
596,3.93,Short,M,No,42,No,No,No,No,No,No,No
597,2.71,Medium,F,No,37,Yes,Yes,No,No,No,No,No
598,2.81,Long,F,Yes,50,No,No,No,No,No,Yes,No
599,3.23,Medium,F,No,29,No,No,No,No,Yes,No,Yes
600,8.44,Long,F,No,42,Yes,No,No,No,Yes,No,No
601,9.13,Long,F,Yes,31,No,Yes,No,No,Yes,Yes,No
602,5.97,Short,M,Yes,32,No,No,No,No,No,No,No
603,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
604,2.99,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
605,6.05,Long,F,No,38,No,Yes,Yes,No,Yes,Yes,No
606,4.52,Long,M,No,22,Yes,No,No,No,No,No,Yes
607,3.07,Medium,M,No,28,No,No,No,No,No,Yes,Yes
608,6.06,Medium,M,Yes,50,No,No,No,No,Yes,No,No
609,9.59,Long,F,Yes,25,No,No,No,No,No,No,No
610,4.22,Long,F,Yes,24,No,Yes,No,No,No,Yes,No
611,6.15,Medium,F,No,49,No,Yes,Yes,No,No,Yes,No
612,8.71,Long,F,Yes,44,Yes,Yes,Yes,No,Yes,Yes,No
613,5.37,Long,F,No,40,No,No,No,No,No,No,No
614,2.34,Long,F,Yes,19,No,No,No,No,Yes,No,No
615,7.89,Long,F,No,32,No,Yes,No,No,No,Yes,No
616,4.19,Short,M,No,41,No,No,No,No,Yes,No,No
617,6.39,Medium,M,No,44,Yes,Yes,No,No,No,Yes,No
618,7.62,Long,F,No,20,Yes,Yes,Yes,Yes,No,Yes,No
619,5.82,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
620,6.5,Medium,M,No,25,Yes,Yes,No,No,No,Yes,Yes
621,2.89,Short,F,No,45,No,No,No,No,No,No,No
622,3.48,Short,F,No,50,Yes,Yes,No,No,No,Yes,No
623,5.94,Long,F,No,40,Yes,Yes,No,No,No,Yes,No
624,7.01,Medium,F,No,45,No,Yes,No,No,Yes,Yes,No
625,5.83,Medium,M,Yes,30,No,No,No,No,No,No,No
626,4.6,Long,F,Yes,31,No,No,No,No,No,No,No
627,5.83,Medium,M,No,40,No,No,No,No,No,No,No
628,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
629,9.84,Short,F,No,30,Yes,No,No,No,Yes,Yes,No
630,6.05,Long,M,Yes,51,No,No,No,No,Yes,No,No
631,8.87,Long,M,Yes,34,No,No,No,No,No,No,Yes
632,7.57,Long,M,Yes,29,No,No,No,No,Yes,No,No
633,2.82,Medium,M,Yes,42,Yes,No,No,No,Yes,No,No
634,6.15,Medium,F,Yes,25,No,No,No,No,No,No,No
635,9.49,Medium,F,Yes,24,No,No,No,No,No,No,No
636,9.44,Medium,M,No,47,Yes,Yes,No,No,No,Yes,No
637,2.21,Short,F,Yes,27,No,No,No,Yes,Yes,No,No
638,7.42,Medium,F,Yes,44,No,No,No,No,No,No,No
639,8.09,Long,F,No,32,No,Yes,Yes,No,Yes,Yes,No
640,5.05,Medium,F,Yes,51,Yes,Yes,Yes,No,Yes,Yes,No
641,2.86,Long,F,No,44,No,No,No,No,No,No,No
642,3.95,Medium,F,No,44,Yes,No,No,No,No,No,Yes
643,2.18,Long,F,No,41,No,No,No,Yes,No,No,Yes
644,7.36,Long,M,Yes,19,No,No,No,No,No,No,No
645,9.97,Long,M,Yes,23,No,No,No,No,Yes,No,No
646,8.8,Medium,M,No,31,Yes,No,No,No,Yes,No,No
647,6,Medium,F,Yes,45,No,No,No,No,Yes,No,No
648,7.94,Medium,M,No,25,No,Yes,No,No,No,No,No
649,5.93,Short,F,Yes,29,No,No,No,No,No,No,No
650,8.41,Short,M,No,26,Yes,Yes,No,No,No,Yes,No
651,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
652,2.54,Long,M,Yes,47,No,No,No,No,No,No,No
653,3.96,Long,M,Yes,31,Yes,No,Yes,No,No,Yes,No
654,7.05,Long,F,No,53,Yes,Yes,No,No,No,No,No
655,7.67,Long,F,Yes,36,No,No,No,No,No,No,No
656,4.53,Medium,F,No,48,No,Yes,Yes,No,No,Yes,No
657,4.85,Short,F,No,50,No,Yes,No,Yes,No,Yes,Yes
658,7.8,Medium,M,No,21,Yes,No,No,No,No,No,No
659,2.45,Short,M,Yes,42,Yes,No,No,No,No,No,No
660,2.29,Long,F,Yes,40,Yes,Yes,Yes,No,No,Yes,No
661,5.74,Long,F,No,26,No,No,No,No,Yes,No,No
662,2.13,Short,M,Yes,50,Yes,No,No,Yes,No,Yes,No
663,2.84,Medium,F,Yes,49,Yes,Yes,No,No,No,Yes,No
664,3.69,Short,F,No,45,No,No,No,No,Yes,No,No
665,7.73,Long,F,Yes,23,No,No,No,No,No,No,No
666,3.33,Long,M,No,41,Yes,Yes,No,No,Yes,Yes,No
667,5.98,Short,M,Yes,55,No,No,No,No,No,No,No
668,5.71,Medium,F,No,41,Yes,No,Yes,No,No,No,No
669,4.14,Short,F,Yes,32,No,No,Yes,No,No,No,No
670,7.26,Medium,M,Yes,44,No,No,No,No,No,No,No
671,9.24,Short,M,No,34,No,No,No,No,No,No,No
672,3.36,Short,M,No,17,Yes,No,No,No,No,No,No
673,4.04,Long,M,Yes,46,No,No,No,No,No,No,No
674,6.37,Long,F,Yes,30,No,No,No,No,No,No,No
675,4.02,Long,F,Yes,36,No,No,No,Yes,Yes,No,No
676,9.41,Long,F,Yes,49,No,No,No,No,No,No,No
677,9.49,Short,M,No,47,No,No,No,No,Yes,No,Yes
678,8.65,Medium,F,No,36,Yes,No,Yes,Yes,No,Yes,Yes
679,4.63,Long,M,Yes,43,Yes,No,No,No,No,Yes,Yes
680,4.61,Long,M,Yes,51,Yes,Yes,No,No,No,Yes,No
681,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
682,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
683,8.74,Short,M,No,50,Yes,No,Yes,No,No,Yes,No
684,3.52,Medium,F,No,25,Yes,Yes,No,No,No,Yes,Yes
685,4.68,Long,F,Yes,30,Yes,No,No,No,Yes,No,No
686,8.67,Long,F,No,56,No,No,No,No,Yes,No,No
687,9.64,Long,M,No,29,No,Yes,No,Yes,Yes,Yes,Yes
688,2.1,Medium,F,No,26,Yes,No,No,No,Yes,No,No
689,7.08,Long,F,Yes,33,Yes,Yes,No,No,No,No,No
690,5.78,Long,M,No,30,No,No,No,No,No,No,No
691,2.9,Long,F,No,45,No,Yes,No,No,Yes,Yes,No
692,5.99,Medium,F,No,29,No,No,No,No,No,No,No
693,2.53,Short,M,No,36,No,No,No,No,No,No,No
694,9.2,Short,F,No,53,Yes,Yes,No,No,No,Yes,No
695,3.45,Long,F,Yes,35,No,No,No,No,No,No,No
696,8.48,Long,F,No,38,No,No,No,No,No,No,No
697,2.96,Long,M,Yes,45,No,No,No,No,No,No,Yes
698,2.68,Medium,F,Yes,34,Yes,Yes,No,No,Yes,Yes,No
699,9.53,Long,M,No,53,No,No,No,No,No,Yes,No
700,4.55,Short,F,Yes,26,Yes,No,Yes,No,No,No,No
701,3.43,Short,F,No,53,No,Yes,No,No,No,Yes,No
702,5.75,Short,M,No,39,Yes,Yes,No,No,No,Yes,Yes
703,7.15,Short,F,Yes,24,Yes,Yes,Yes,No,Yes,Yes,No
704,3.33,Long,F,No,22,Yes,Yes,No,No,No,Yes,Yes
705,6.53,Medium,M,No,47,No,No,No,No,Yes,No,Yes
706,9.18,Medium,M,No,56,No,No,No,No,No,Yes,No
707,6.11,Long,M,No,36,Yes,Yes,Yes,No,No,No,Yes
708,3.74,Medium,M,No,52,No,No,No,No,No,Yes,Yes
709,9.15,Medium,M,No,51,No,No,No,No,No,No,No
710,6.71,Short,M,No,53,Yes,Yes,Yes,No,No,Yes,No
711,3.82,Medium,M,No,28,No,No,No,No,No,No,No
712,3.28,Short,M,No,33,No,No,No,No,Yes,No,No
713,9.16,Long,F,Yes,41,No,No,Yes,Yes,Yes,No,No
714,8.45,Medium,F,No,53,Yes,Yes,Yes,No,No,Yes,Yes
715,7.05,Short,F,Yes,52,Yes,No,No,No,Yes,Yes,No
716,9.68,Long,F,Yes,44,Yes,Yes,No,Yes,No,No,Yes
717,6.25,Medium,M,Yes,35,Yes,No,No,No,Yes,Yes,No
718,8.93,Medium,M,Yes,30,Yes,No,No,No,No,No,No
719,2.95,Long,M,No,50,No,No,No,No,No,No,No
720,2.83,Medium,F,Yes,53,No,No,No,No,No,Yes,No
721,6.33,Short,F,No,43,Yes,Yes,Yes,No,No,Yes,No
722,3.46,Long,F,No,43,No,No,No,No,No,Yes,No
723,3.68,Medium,F,No,32,No,No,No,No,No,No,No
724,8.79,Medium,F,No,36,No,No,No,No,Yes,No,No
725,2.98,Long,F,Yes,56,No,No,No,No,No,No,No
726,7.2,Long,M,Yes,52,Yes,No,No,No,Yes,No,No
727,5.31,Short,M,Yes,28,No,No,No,No,No,No,No
728,8.47,Long,M,No,49,No,No,No,No,Yes,No,No
729,7.73,Long,F,Yes,21,Yes,Yes,Yes,No,Yes,Yes,No
730,6.5,Medium,M,No,51,No,No,No,No,Yes,No,No
731,6.12,Long,F,No,47,No,No,No,No,Yes,No,No
732,4.78,Medium,F,No,29,No,No,No,No,Yes,No,No
733,7.05,Short,F,Yes,20,No,No,No,No,No,No,No
734,8.94,Medium,F,Yes,32,No,No,No,No,Yes,No,No
735,7.83,Long,F,Yes,42,No,Yes,No,No,Yes,No,No
736,6.08,Long,M,Yes,29,No,No,No,No,No,No,No
737,6.97,Short,M,Yes,36,No,No,No,No,Yes,No,Yes
738,3.94,Medium,M,Yes,54,Yes,No,No,No,No,Yes,No
739,2.33,Medium,F,No,25,No,No,No,No,Yes,No,No
740,4.75,Short,F,No,44,No,No,Yes,No,Yes,Yes,No
741,4.65,Short,F,Yes,24,Yes,No,No,No,Yes,Yes,No
742,4.26,Long,F,Yes,22,Yes,No,No,No,No,No,No
743,3.5,Long,M,No,31,No,No,Yes,Yes,Yes,No,No
744,9.47,Long,M,No,27,Yes,No,No,No,No,No,Yes
745,6.12,Medium,F,No,52,Yes,No,No,No,No,No,Yes
746,6.49,Long,M,No,23,Yes,Yes,No,Yes,Yes,Yes,No
747,9.96,Medium,F,No,22,No,No,No,No,No,No,No
748,8.99,Long,F,No,44,No,No,No,No,Yes,No,No
749,2.98,Long,M,No,52,Yes,No,No,No,No,No,Yes
750,4.58,Long,M,No,22,Yes,Yes,Yes,Yes,No,Yes,No
751,4.91,Medium,F,No,21,No,No,No,No,Yes,No,Yes
752,2.61,Short,F,No,49,No,No,No,No,No,No,No
753,5.03,Long,M,Yes,38,Yes,No,No,No,Yes,No,No
754,7.46,Medium,M,No,39,No,Yes,No,No,No,Yes,No
755,8.44,Long,F,Yes,43,No,Yes,No,No,Yes,Yes,No
756,5.61,Short,F,No,39,Yes,No,No,No,No,No,No
757,3.89,Medium,M,Yes,36,No,No,No,No,No,Yes,No
758,7.22,Short,M,No,51,No,No,No,Yes,Yes,No,Yes
759,3.49,Long,M,No,35,No,No,No,No,No,No,No
760,5.04,Long,M,Yes,34,No,No,No,No,No,No,No
761,4.71,Long,M,Yes,22,Yes,Yes,No,No,No,Yes,No
762,5.03,Medium,F,No,31,Yes,No,No,No,No,Yes,No
763,4.62,Short,M,No,32,No,Yes,No,Yes,No,Yes,Yes
764,5.97,Medium,F,Yes,27,Yes,Yes,Yes,No,Yes,Yes,Yes
765,7.82,Long,M,No,41,No,No,No,No,No,No,No
766,9.82,Short,M,No,44,No,No,No,No,No,No,No
767,8.85,Medium,F,No,34,Yes,No,No,No,Yes,No,No
768,2.57,Long,F,No,21,Yes,Yes,Yes,No,Yes,No,No
769,7.57,Long,M,Yes,48,No,No,No,Yes,No,No,No
770,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
771,6.34,Long,M,No,34,Yes,No,No,No,Yes,No,No
772,4.64,Medium,F,Yes,22,Yes,Yes,No,No,Yes,Yes,No
773,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
774,2.86,Short,M,No,46,Yes,No,No,No,No,Yes,No
775,5.04,Short,F,No,50,No,No,No,No,No,No,No
776,5.04,Medium,F,Yes,52,Yes,Yes,No,No,No,No,No
777,6.27,Medium,F,Yes,50,No,No,No,No,Yes,No,No
778,3.81,Medium,M,Yes,48,No,No,No,No,No,Yes,No
779,8.9,Medium,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
780,7.06,Long,F,No,50,No,No,No,No,No,Yes,No
781,2.14,Short,F,Yes,50,No,No,No,No,No,No,No
782,5.83,Short,M,No,21,Yes,Yes,Yes,No,No,Yes,No
783,7.75,Long,F,No,31,No,No,No,No,No,No,No
784,3.25,Long,M,No,30,No,No,No,No,No,No,No
785,2.65,Long,F,No,32,No,No,No,No,No,No,No
786,7.86,Long,F,Yes,35,Yes,Yes,No,No,No,Yes,No
787,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
788,2.27,Long,F,No,36,Yes,No,Yes,No,No,No,No
789,2.59,Long,M,No,46,No,No,No,No,Yes,No,No
790,6.27,Long,M,No,31,No,No,No,No,Yes,No,Yes
791,3.04,Long,M,Yes,26,No,No,No,No,Yes,Yes,No
792,5.99,Long,F,No,50,No,No,No,No,No,Yes,No
793,2.36,Medium,M,No,33,Yes,Yes,No,No,No,Yes,No
794,2.51,Long,F,No,24,Yes,No,Yes,No,No,No,No
795,6.33,Medium,M,Yes,44,No,No,No,No,Yes,No,Yes
796,4.38,Medium,M,No,30,Yes,Yes,Yes,No,No,Yes,No
797,6.68,Short,F,Yes,20,No,No,No,No,No,No,No
798,9.85,Short,F,No,25,No,No,No,Yes,Yes,No,No
799,10.04,Long,M,Yes,27,No,No,No,Yes,No,No,Yes
800,9.86,Long,F,No,36,No,No,No,Yes,No,No,No
801,4,Medium,M,No,29,Yes,No,No,No,No,No,Yes
802,3.6,Long,M,Yes,42,No,No,No,No,Yes,Yes,Yes
803,3.31,Long,M,No,44,No,No,No,No,No,No,No
804,8.95,Long,M,No,30,No,No,No,No,No,No,No
805,3.96,Medium,F,Yes,37,No,No,No,No,No,No,No
806,5.41,Short,M,Yes,25,No,No,Yes,No,Yes,Yes,No
807,4.31,Medium,M,Yes,47,Yes,Yes,No,No,No,Yes,No
808,2.29,Medium,F,No,23,Yes,Yes,No,No,No,No,No
809,6.78,Long,F,Yes,47,No,No,No,No,No,No,Yes
810,8.08,Medium,M,No,39,Yes,No,Yes,No,No,No,No
811,7.58,Medium,M,No,48,Yes,Yes,No,No,No,Yes,No
812,2.64,Long,M,Yes,51,Yes,Yes,Yes,Yes,Yes,Yes,No
813,8.04,Medium,M,No,21,No,No,No,No,Yes,No,No
814,3.78,Medium,M,Yes,52,No,No,No,No,No,Yes,No
815,3.9,Medium,F,No,47,No,Yes,Yes,No,No,Yes,No
