Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
408,10.05,Long,M,Yes,19,No,No,No,No,No,No,No
409,8.63,Medium,F,No,44,No,No,No,No,No,No,No
410,6.05,Long,M,Yes,38,No,No,No,No,No,Yes,No
411,2.88,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
412,5.27,Medium,F,No,31,Yes,No,No,No,Yes,Yes,No
413,8.93,Short,F,No,33,Yes,No,Yes,No,No,Yes,No
414,5.2,Long,F,Yes,55,No,Yes,No,No,No,No,No
415,4.33,Long,F,No,24,No,No,No,No,No,No,No
416,2.75,Long,M,No,49,No,No,No,No,No,No,No
417,7.72,Long,M,No,53,Yes,Yes,No,No,No,Yes,Yes
418,6.94,Long,F,No,44,No,No,No,No,No,Yes,No
419,5.45,Medium,M,Yes,28,No,No,No,No,No,No,Yes
420,9.3,Long,M,Yes,40,No,No,No,No,No,No,No
421,9.12,Long,M,Yes,51,No,No,No,No,No,No,No
422,2.4,Medium,M,No,20,No,No,No,No,No,No,No
423,3.03,Long,M,Yes,40,No,No,No,No,Yes,No,No
424,4.76,Long,F,Yes,23,No,Yes,Yes,No,No,Yes,No
425,2.24,Medium,M,Yes,50,Yes,No,No,No,No,No,No
426,2.41,Long,M,No,19,Yes,Yes,Yes,No,Yes,Yes,No
427,6.94,Medium,M,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes
428,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
429,9.99,Short,F,No,29,No,No,No,No,No,Yes,No
430,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
431,7.29,Medium,M,No,39,No,No,No,No,Yes,No,No
432,5.8,Medium,F,No,27,Yes,Yes,No,No,No,Yes,No
433,8.19,Short,F,Yes,28,No,No,No,No,No,No,Yes
434,9.89,Medium,F,Yes,28,Yes,Yes,No,No,No,Yes,No
435,7.72,Long,F,Yes,20,No,No,No,No,No,No,No
436,4.53,Long,F,Yes,32,Yes,Yes,No,No,No,No,No
437,4.41,Short,M,Yes,25,Yes,Yes,No,No,No,Yes,No
438,2.39,Medium,M,No,21,No,No,No,No,No,No,No
439,9.86,Medium,M,Yes,22,Yes,Yes,No,No,No,Yes,No
440,8.57,Long,M,Yes,27,Yes,No,No,Yes,Yes,No,No
441,4.83,Short,M,Yes,23,Yes,No,No,No,Yes,Yes,No
442,3.35,Long,M,No,23,No,No,Yes,No,No,Yes,No
443,3.87,Long,M,Yes,27,No,No,No,No,Yes,No,No
444,5.81,Long,F,No,42,Yes,Yes,Yes,No,No,Yes,No
445,6.7,Long,M,Yes,26,No,No,No,No,No,No,No
446,4.48,Short,F,Yes,24,No,No,No,No,No,Yes,No
447,9.98,Long,M,Yes,22,No,Yes,No,No,No,No,No
448,6.41,Medium,F,No,30,No,No,No,Yes,No,No,No
449,4.62,Long,F,Yes,25,Yes,No,Yes,No,Yes,Yes,Yes
450,6.15,Long,M,No,34,No,Yes,Yes,No,No,Yes,No
451,3.17,Long,F,Yes,31,Yes,Yes,Yes,No,No,Yes,No
452,2.36,Medium,F,No,49,Yes,Yes,No,No,No,Yes,No
453,5.13,Medium,M,Yes,46,No,No,No,No,No,No,No
454,4.89,Short,M,Yes,48,Yes,No,No,No,Yes,No,Yes
455,4.71,Short,M,No,47,No,No,No,No,No,No,No
456,9.87,Long,M,Yes,24,Yes,No,No,No,No,Yes,No
457,4.98,Medium,F,No,21,No,Yes,No,No,No,Yes,No
458,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
459,5.08,Medium,F,No,26,Yes,No,Yes,No,Yes,Yes,Yes
460,3.37,Long,F,Yes,40,No,No,No,No,No,No,Yes
461,4.19,Short,M,No,41,No,No,No,No,Yes,No,No
462,9.12,Medium,F,Yes,34,No,No,No,No,Yes,Yes,Yes
463,5.98,Medium,M,No,39,No,No,No,No,Yes,No,No
464,4.44,Medium,M,Yes,54,Yes,No,No,No,No,No,No
465,4.29,Medium,M,No,30,No,Yes,No,No,No,Yes,No
466,2.98,Short,F,No,33,Yes,No,No,No,Yes,Yes,Yes
467,8.73,Medium,F,Yes,39,No,No,No,Yes,Yes,No,No
468,9.95,Short,M,No,55,No,Yes,No,No,Yes,Yes,No
469,2.89,Medium,F,Yes,27,Yes,No,No,No,Yes,Yes,No
470,2.48,Long,F,No,31,No,No,No,No,No,No,No
471,9.33,Long,F,Yes,29,No,No,No,No,No,No,No
472,2.09,Medium,F,No,25,No,No,No,No,Yes,No,No
473,5.04,Long,M,Yes,34,No,No,No,No,No,No,No
474,6.22,Short,F,Yes,18,No,No,No,No,Yes,No,No
475,7.07,Medium,M,Yes,25,No,No,No,No,No,No,No
476,5.38,Long,M,Yes,42,No,No,No,No,No,No,No
477,3.7,Short,M,Yes,38,No,No,No,No,No,No,Yes
478,6.69,Long,M,Yes,24,No,No,No,No,No,No,No
479,2.21,Long,F,Yes,29,Yes,No,No,Yes,No,No,Yes
480,6.21,Medium,F,No,23,No,No,No,Yes,Yes,No,Yes
481,2.87,Long,M,Yes,53,Yes,No,No,No,Yes,No,No
482,8.49,Long,M,No,36,No,No,No,No,Yes,No,No
483,10.04,Long,M,Yes,26,Yes,Yes,Yes,No,No,Yes,Yes
484,9.39,Long,F,Yes,35,Yes,No,Yes,No,No,No,No
485,2.85,Medium,F,No,22,No,No,No,No,Yes,No,No
486,9.46,Medium,F,Yes,31,No,No,No,No,No,No,No
487,3.65,Long,M,Yes,29,No,No,No,No,No,No,No
488,4.21,Short,F,Yes,43,No,Yes,No,No,No,No,No
489,4.09,Long,M,Yes,24,Yes,No,No,No,Yes,No,Yes
490,7.25,Long,M,No,23,Yes,No,Yes,No,No,Yes,Yes
491,8.56,Long,M,No,44,Yes,No,Yes,No,Yes,No,Yes
492,6.31,Medium,M,No,53,No,No,No,No,No,No,No
493,2.65,Short,F,No,48,Yes,Yes,Yes,No,No,Yes,No
494,5.91,Short,M,No,20,No,No,No,No,No,No,No
495,5.13,Long,M,Yes,34,Yes,Yes,Yes,No,No,Yes,Yes
496,6.08,Long,M,Yes,29,No,No,No,No,No,No,No
497,7.94,Medium,F,Yes,52,No,No,No,No,No,No,No
498,8.31,Long,F,No,49,Yes,No,No,No,No,No,No
499,7.9,Medium,F,No,34,Yes,No,No,No,No,No,No
500,2.03,Short,F,Yes,29,Yes,No,No,No,No,No,Yes
501,6.62,Long,M,Yes,38,Yes,Yes,Yes,No,No,Yes,No
502,3.19,Long,F,Yes,29,No,No,No,No,Yes,No,No
503,3.47,Medium,F,Yes,42,No,No,No,No,Yes,Yes,No
504,7.69,Long,M,No,23,No,Yes,Yes,No,No,Yes,No
505,6.49,Long,M,Yes,36,No,No,No,No,No,No,No
506,7.65,Medium,F,Yes,40,No,No,No,No,Yes,No,No
507,10.02,Medium,F,Yes,49,No,No,No,No,No,No,No
508,9.84,Short,F,No,30,Yes,No,No,No,Yes,Yes,No
509,3.46,Long,F,No,43,No,No,No,No,No,Yes,No
510,7.76,Long,F,No,50,No,No,No,No,No,No,No
511,9.66,Long,M,Yes,29,No,Yes,No,No,Yes,Yes,No
512,5.71,Medium,F,No,41,Yes,No,Yes,No,No,No,No
513,6.53,Medium,M,No,49,Yes,Yes,No,Yes,Yes,No,No
514,4.3,Long,M,Yes,24,No,No,No,No,No,No,No
515,4.43,Medium,M,Yes,54,No,No,No,No,No,No,No
516,5.23,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
517,6.63,Short,F,No,36,No,Yes,No,No,No,No,No
518,4.8,Medium,F,Yes,39,No,No,No,No,Yes,No,No
519,6.75,Medium,F,No,40,No,No,No,No,No,No,No
520,7.83,Long,F,Yes,42,No,Yes,No,No,Yes,No,No
521,3.3,Medium,F,No,52,No,No,No,No,Yes,No,Yes
522,4.46,Long,F,No,53,No,No,No,No,No,No,Yes
523,7.58,Long,F,No,20,No,No,No,No,Yes,No,No
524,9.15,Long,M,Yes,55,Yes,Yes,No,No,Yes,Yes,No
525,7.89,Medium,F,No,27,No,No,No,No,No,No,No
526,4.02,Long,M,Yes,23,No,No,Yes,No,No,Yes,Yes
527,3.56,Long,F,No,20,Yes,Yes,Yes,No,Yes,Yes,Yes
528,5.55,Long,M,Yes,27,No,No,No,No,No,No,No
529,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
530,8.15,Short,F,Yes,48,No,Yes,Yes,No,Yes,Yes,No
531,7.52,Short,F,Yes,44,Yes,No,Yes,No,Yes,No,Yes
532,3.64,Long,M,No,50,No,No,No,Yes,Yes,No,No
533,8.02,Long,F,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes
534,2.69,Medium,F,No,40,No,No,No,No,No,No,No
535,3.43,Medium,F,Yes,30,Yes,Yes,No,No,No,Yes,No
536,4.1,Short,M,No,24,Yes,No,No,No,No,Yes,No
537,6.8,Long,F,Yes,43,No,No,No,Yes,Yes,No,No
538,2.47,Medium,M,No,26,No,No,No,No,No,No,Yes
539,7.24,Short,M,Yes,30,No,Yes,No,No,No,No,Yes
540,8.63,Medium,M,No,43,Yes,No,Yes,Yes,No,Yes,No
541,4.42,Long,F,No,50,Yes,No,No,No,Yes,Yes,Yes
542,5.74,Short,F,No,38,No,No,Yes,No,Yes,Yes,No
543,5.38,Short,M,Yes,45,Yes,No,No,No,No,No,No
544,8.44,Medium,M,No,18,Yes,Yes,Yes,No,No,Yes,Yes
545,2.61,Long,F,No,24,Yes,No,No,No,Yes,No,No
546,7.44,Long,F,No,26,Yes,No,No,No,No,Yes,No
547,7.66,Long,F,Yes,43,No,No,No,No,No,No,No
548,6.12,Medium,M,Yes,39,No,No,No,No,Yes,Yes,No
549,8.78,Medium,M,No,22,No,No,No,No,No,No,No
550,2.9,Medium,M,No,51,No,No,No,No,Yes,No,No
551,6.21,Medium,F,Yes,24,No,No,No,No,No,No,No
552,8.89,Medium,F,Yes,32,No,No,No,No,Yes,No,No
553,6.42,Medium,M,Yes,29,No,No,Yes,No,Yes,Yes,No
554,4.55,Medium,M,No,46,No,No,No,No,No,No,No
555,5.22,Short,M,Yes,25,Yes,No,No,No,No,No,No
556,6.6,Short,M,No,19,No,No,No,No,No,Yes,No
557,3.69,Medium,M,Yes,52,No,No,No,No,No,No,No
558,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
559,5.46,Short,F,Yes,29,No,No,No,No,No,No,No
560,9.53,Medium,M,No,24,No,No,No,No,No,No,Yes
561,7.04,Long,F,Yes,48,No,Yes,No,No,No,Yes,No
562,7.79,Long,F,Yes,29,No,No,Yes,No,No,Yes,No
563,5.65,Short,F,Yes,47,Yes,Yes,No,No,Yes,No,No
564,5.43,Medium,M,No,44,No,No,No,No,No,No,No
565,7.39,Long,M,No,39,Yes,Yes,No,No,No,Yes,No
566,3.37,Long,F,No,29,No,No,No,No,Yes,No,No
567,8.65,Medium,F,No,36,Yes,No,Yes,Yes,No,Yes,Yes
568,9.51,Long,M,No,49,Yes,Yes,Yes,No,No,Yes,No
569,7.81,Short,M,No,24,No,No,No,No,No,No,No
570,7.97,Short,M,No,24,Yes,No,No,No,Yes,No,Yes
571,8.34,Long,M,Yes,46,No,No,No,No,Yes,No,No
572,2.19,Long,F,Yes,33,No,No,No,No,No,No,No
573,5.3,Medium,F,No,36,Yes,Yes,No,No,No,No,No
574,7.29,Long,M,No,24,Yes,No,Yes,No,No,No,No
575,3.03,Medium,M,No,27,Yes,No,No,No,Yes,No,No
576,8.56,Long,M,Yes,38,No,No,No,No,No,No,No
577,7.66,Long,M,Yes,26,No,Yes,No,No,Yes,Yes,No
578,9.88,Short,F,No,29,Yes,Yes,No,No,No,Yes,No
579,9.07,Medium,F,No,32,No,Yes,No,No,No,Yes,No
580,10.06,Medium,M,Yes,30,Yes,No,No,No,Yes,Yes,No
581,10.04,Medium,M,Yes,28,No,No,No,No,No,Yes,No
582,3.53,Medium,F,No,37,Yes,Yes,No,No,No,Yes,No
583,3.74,Long,F,Yes,35,No,No,No,No,No,No,No
584,3.61,Short,F,No,47,No,Yes,No,No,No,Yes,No
585,5.57,Short,M,No,27,Yes,No,No,No,Yes,No,No
586,9.86,Long,F,No,36,No,No,No,Yes,No,No,No
587,4.24,Medium,F,No,42,Yes,Yes,No,No,No,Yes,No
588,8.57,Short,F,Yes,44,Yes,Yes,No,Yes,No,Yes,No
589,2.25,Medium,F,No,52,No,No,No,No,Yes,No,Yes
590,8.22,Long,F,Yes,23,Yes,No,No,No,No,No,No
591,4.58,Short,M,No,46,No,No,No,No,No,Yes,Yes
592,4.8,Medium,F,Yes,50,Yes,Yes,No,Yes,Yes,Yes,No
593,3.56,Medium,F,No,41,No,No,No,No,No,No,No
594,8.35,Long,M,No,37,No,No,No,No,No,Yes,No
595,9.16,Long,F,Yes,41,No,No,Yes,Yes,Yes,No,No
596,9.84,Medium,M,Yes,39,No,Yes,Yes,No,No,Yes,No
597,2.12,Medium,M,Yes,51,No,Yes,Yes,No,No,Yes,No
598,2.63,Medium,F,No,38,No,No,No,No,No,No,Yes
599,4.44,Long,M,No,22,Yes,Yes,Yes,No,No,Yes,No
600,8.85,Medium,F,No,34,Yes,No,No,No,Yes,No,No
601,8.58,Medium,F,No,45,Yes,No,No,No,No,No,No
602,7.46,Medium,M,No,24,No,No,No,No,No,No,Yes
603,4.75,Medium,F,Yes,38,Yes,Yes,Yes,No,No,Yes,No
604,4.06,Medium,M,No,44,Yes,No,No,No,No,Yes,No
605,8.53,Long,M,No,38,No,No,No,No,Yes,Yes,No
606,2.29,Medium,M,No,54,No,No,No,Yes,Yes,No,No
607,8.94,Medium,F,Yes,32,No,No,No,No,Yes,No,No
608,6.4,Short,M,Yes,33,No,No,No,No,No,No,No
609,7.1,Long,F,Yes,37,No,Yes,No,No,No,Yes,No
610,6.77,Medium,F,No,21,Yes,No,No,No,No,No,No
611,6.54,Long,M,No,26,No,Yes,No,No,No,Yes,No
612,3.69,Short,F,No,45,No,No,No,No,Yes,No,No
613,3.86,Long,M,Yes,43,No,No,No,No,No,No,No
614,3.53,Short,F,No,21,Yes,Yes,No,No,No,No,No
615,3.57,Long,F,No,17,No,No,No,No,No,No,Yes
616,7.3,Short,F,Yes,25,Yes,No,No,No,No,No,No
617,8.41,Short,M,No,26,Yes,Yes,No,No,No,Yes,No
618,8.35,Medium,F,No,49,No,No,No,No,No,No,No
619,4.21,Medium,M,Yes,31,Yes,Yes,No,No,No,No,No
620,5.17,Short,F,No,31,Yes,Yes,No,No,No,Yes,No
621,7.08,Long,F,Yes,36,Yes,Yes,No,No,No,Yes,No
622,6.44,Medium,M,Yes,43,No,No,No,No,Yes,No,Yes
623,7.57,Short,F,No,56,No,No,No,No,No,No,No
624,9.52,Short,F,Yes,35,No,No,No,No,Yes,No,No
625,2.99,Medium,M,Yes,24,No,No,No,No,No,No,No
626,6.4,Medium,F,No,25,No,No,No,No,No,No,No
627,3,Medium,M,No,43,Yes,Yes,Yes,No,No,Yes,No
628,7.83,Long,F,Yes,31,Yes,No,Yes,No,Yes,Yes,No
629,4.55,Medium,M,Yes,49,No,No,No,No,No,Yes,No
630,7.7,Medium,F,No,44,No,No,No,No,No,No,No
631,2.31,Long,F,Yes,24,Yes,No,No,No,Yes,No,No
632,2.82,Long,F,Yes,50,No,No,No,Yes,Yes,No,No
633,3.33,Long,F,Yes,29,Yes,Yes,Yes,No,Yes,Yes,No
634,8.25,Short,F,Yes,27,No,Yes,Yes,No,No,Yes,No
635,9.36,Long,M,No,42,No,No,No,No,No,No,No
636,9.25,Medium,F,Yes,22,Yes,No,No,No,No,No,Yes
637,5.4,Long,M,Yes,36,Yes,Yes,No,No,No,No,No
638,5.68,Long,F,No,30,No,No,No,No,No,Yes,No
639,4.52,Long,M,Yes,22,No,Yes,No,No,Yes,Yes,No
640,3.38,Medium,M,No,47,Yes,No,No,No,No,No,No
641,3.39,Long,F,Yes,38,Yes,No,No,No,Yes,No,No
642,7.26,Medium,F,No,21,No,No,No,No,No,No,No
643,6.57,Long,M,No,19,Yes,No,No,No,No,Yes,No
644,8.67,Long,M,Yes,19,No,No,No,No,Yes,No,No
645,2.41,Short,M,Yes,41,No,No,No,No,Yes,No,No
646,5.75,Long,F,No,26,Yes,Yes,Yes,No,No,Yes,Yes
647,6.14,Medium,M,Yes,34,No,No,No,Yes,Yes,No,Yes
648,10.01,Short,F,Yes,53,No,No,No,No,No,Yes,No
649,5.6,Medium,M,Yes,21,No,No,No,No,No,No,No
650,9.06,Medium,M,No,30,Yes,Yes,Yes,No,No,Yes,No
651,6.58,Medium,F,No,39,Yes,No,No,No,No,No,No
652,7.11,Medium,F,Yes,29,No,No,No,Yes,No,No,Yes
653,9.32,Long,F,No,25,Yes,No,No,No,No,No,No
654,8.61,Long,M,Yes,44,No,No,No,No,No,No,No
655,4.46,Medium,F,Yes,36,No,No,No,No,No,Yes,No
656,2.55,Medium,M,Yes,31,Yes,No,No,No,No,Yes,No
657,9.37,Medium,F,Yes,18,No,Yes,Yes,No,No,Yes,No
658,7.09,Long,F,No,51,Yes,No,No,No,No,No,No
659,5.31,Long,F,No,33,Yes,No,No,No,No,No,No
660,2.07,Long,F,Yes,27,No,No,No,No,No,No,No
661,5.27,Long,F,Yes,52,No,No,No,No,No,No,Yes
662,6.27,Long,F,Yes,54,No,No,No,No,No,No,Yes
663,2.26,Long,M,No,27,Yes,No,No,No,No,Yes,No
664,3.75,Medium,M,No,45,Yes,No,No,No,No,No,No
665,4.53,Medium,F,No,48,No,Yes,Yes,No,No,Yes,No
666,5.39,Long,M,No,50,Yes,Yes,No,No,No,Yes,No
667,3.23,Medium,M,Yes,38,No,No,No,No,No,No,Yes
668,7.16,Long,M,No,39,Yes,Yes,No,No,No,Yes,No
669,2.92,Medium,M,No,50,Yes,No,No,No,No,Yes,No
670,3.39,Long,F,No,49,Yes,No,No,No,Yes,No,No
671,2.32,Short,F,Yes,30,No,No,No,No,No,Yes,No
672,7.95,Short,M,No,29,No,No,No,No,No,No,Yes
673,8.63,Medium,F,No,44,No,Yes,Yes,No,Yes,Yes,No
674,3.14,Short,F,Yes,26,No,No,No,No,No,No,No
675,2.73,Medium,F,No,24,Yes,Yes,Yes,No,No,Yes,No
676,2.23,Short,F,Yes,48,No,No,No,No,Yes,No,No
677,6.61,Long,F,No,51,Yes,No,No,No,No,No,No
678,4.99,Medium,F,Yes,31,No,No,No,No,No,No,No
679,2.85,Short,F,No,31,Yes,Yes,Yes,No,No,Yes,No
680,3.01,Long,M,Yes,56,Yes,No,No,No,No,No,No
681,5.78,Medium,F,No,41,No,Yes,No,No,No,Yes,No
682,8.95,Short,F,No,33,Yes,No,No,No,No,No,No
683,3.1,Long,M,Yes,28,Yes,No,No,Yes,Yes,No,No
684,6.63,Long,M,No,47,Yes,Yes,Yes,No,Yes,No,No
685,5.37,Long,F,No,44,Yes,No,No,No,No,No,No
686,3.52,Short,F,No,21,Yes,Yes,No,Yes,Yes,Yes,Yes
687,9.54,Long,M,Yes,44,No,No,No,No,No,No,No
688,6.41,Medium,F,No,27,Yes,Yes,Yes,No,No,Yes,No
689,2.98,Long,F,Yes,56,No,No,No,No,No,No,No
690,9.26,Medium,M,No,36,No,Yes,Yes,Yes,No,Yes,Yes
691,4.14,Short,F,Yes,32,No,No,Yes,No,No,No,No
692,3.95,Medium,M,Yes,54,Yes,No,No,No,No,Yes,No
693,6.24,Medium,M,Yes,38,No,No,No,No,No,No,No
694,4.73,Long,F,Yes,24,Yes,No,No,No,No,No,No
695,9.74,Short,M,No,41,Yes,No,No,No,No,Yes,Yes
696,7.48,Long,F,Yes,52,No,No,No,No,No,No,No
697,5.96,Long,F,No,48,No,No,No,No,Yes,No,No
698,8.59,Medium,F,Yes,49,No,No,No,No,No,No,No
699,7.9,Medium,F,Yes,54,No,No,No,No,No,No,No
700,8.02,Medium,M,No,31,No,Yes,No,No,No,Yes,No
701,4.19,Long,F,Yes,45,Yes,Yes,Yes,No,Yes,No,No
702,3.96,Medium,M,No,27,No,Yes,No,No,Yes,Yes,No
703,6.05,Long,M,Yes,51,No,No,No,No,Yes,No,No
704,6.51,Long,M,No,29,No,No,No,No,No,Yes,No
705,8.63,Long,M,No,36,Yes,No,Yes,No,Yes,Yes,Yes
706,5.54,Long,M,Yes,27,No,No,No,No,No,No,No
707,2.61,Long,F,Yes,31,No,Yes,No,No,No,No,No
708,5.12,Long,M,No,54,Yes,Yes,No,No,No,Yes,No
709,5.27,Short,F,No,22,No,No,No,No,No,No,No
710,4.56,Short,M,Yes,48,Yes,Yes,No,No,No,Yes,No
711,8.86,Medium,F,No,30,No,No,Yes,No,Yes,Yes,No
712,7.58,Medium,M,No,48,Yes,Yes,No,No,No,Yes,No
713,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
714,9.19,Long,F,No,30,No,No,No,No,No,No,No
715,2.49,Medium,M,No,19,No,Yes,No,No,No,No,No
716,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
717,8.82,Long,F,Yes,23,No,No,No,No,No,No,No
718,5.86,Medium,M,No,38,Yes,No,No,No,Yes,No,No
719,8.82,Long,M,Yes,33,Yes,Yes,No,No,No,Yes,Yes
720,6.85,Short,F,Yes,45,Yes,Yes,Yes,No,No,Yes,No
721,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
722,3.67,Medium,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
723,5.31,Short,M,Yes,28,No,No,No,No,No,No,No
724,3.21,Long,M,Yes,51,No,No,No,No,No,No,Yes
725,2.29,Medium,F,No,23,Yes,Yes,No,No,No,No,No
726,6.22,Medium,F,Yes,38,Yes,Yes,No,No,Yes,Yes,No
727,8.2,Medium,M,No,44,No,No,No,No,No,No,No
728,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
729,9.65,Long,F,Yes,22,No,No,No,No,Yes,No,No
730,8.08,Medium,M,No,20,No,No,No,No,No,No,No
731,6.1,Medium,M,No,52,No,No,No,No,No,No,No
732,8.79,Long,F,No,30,No,No,No,No,No,No,No
733,3.57,Medium,M,Yes,34,No,Yes,No,No,Yes,Yes,No
734,3.74,Medium,M,No,32,No,No,No,Yes,No,No,No
735,2.48,Medium,F,No,52,Yes,No,No,No,Yes,No,No
736,3.82,Long,M,Yes,27,Yes,Yes,No,No,Yes,Yes,No
737,2.62,Long,F,No,55,Yes,No,No,No,Yes,No,No
738,9.08,Short,F,No,53,Yes,No,Yes,No,No,Yes,No
739,6.83,Short,F,Yes,47,No,No,No,No,No,No,No
740,5.95,Short,F,Yes,33,Yes,Yes,No,No,Yes,No,No
741,4.63,Short,M,No,30,No,Yes,No,No,No,Yes,No
742,4.83,Medium,F,Yes,38,Yes,No,No,No,No,No,No
743,8.14,Long,F,Yes,40,No,No,Yes,No,Yes,No,Yes
744,8.85,Medium,F,Yes,32,No,No,No,No,No,Yes,No
745,3.29,Medium,M,Yes,20,Yes,No,No,No,No,Yes,No
746,2.77,Medium,F,Yes,51,No,No,No,No,No,No,No
747,8.65,Medium,F,Yes,49,No,No,No,No,No,No,No
748,4.62,Short,M,No,32,No,Yes,No,Yes,No,Yes,Yes
749,7.82,Long,M,No,41,No,No,No,No,No,No,No
750,6.4,Short,M,No,35,Yes,Yes,No,Yes,Yes,Yes,Yes
751,4.22,Long,F,Yes,24,No,Yes,No,No,No,Yes,No
752,4.55,Short,F,Yes,26,Yes,No,Yes,No,No,No,No
753,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
754,6.53,Medium,F,No,29,Yes,No,No,No,No,Yes,Yes
755,5.89,Medium,F,Yes,54,No,No,No,No,No,No,Yes
756,8.17,Short,F,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
757,7.01,Medium,F,No,51,No,No,No,No,No,No,No
758,2.66,Long,F,Yes,31,No,No,No,No,No,No,No
759,7.72,Short,F,No,26,Yes,No,No,No,No,No,No
760,2.62,Long,F,No,42,No,Yes,Yes,No,Yes,Yes,No
761,6.35,Long,M,No,35,No,No,No,No,No,No,No
762,2.86,Medium,M,Yes,28,No,No,No,No,No,No,No
763,7.18,Long,M,No,47,Yes,No,Yes,Yes,Yes,No,Yes
764,7.29,Short,F,Yes,26,Yes,No,No,No,No,No,No
765,7.62,Medium,F,Yes,23,No,No,No,No,No,No,Yes
766,5.07,Medium,F,Yes,30,Yes,No,No,No,No,No,No
767,8.57,Long,M,Yes,38,No,No,No,No,No,No,No
768,4.43,Medium,F,No,49,No,No,Yes,No,Yes,No,Yes
769,7.89,Medium,M,Yes,35,No,No,No,No,No,No,No
770,9.96,Long,F,No,25,No,No,No,No,No,No,No
771,9.26,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
772,5.91,Long,M,Yes,36,No,Yes,No,No,No,Yes,No
773,9.33,Long,F,Yes,50,No,No,No,No,Yes,No,No
774,6.71,Short,M,No,52,Yes,No,No,No,No,Yes,No
775,2.56,Long,F,No,53,Yes,Yes,Yes,No,No,Yes,No
776,5.78,Medium,M,Yes,55,Yes,No,No,Yes,Yes,No,Yes
777,8.63,Long,F,Yes,41,Yes,Yes,Yes,No,No,Yes,No
778,6.14,Long,M,No,35,Yes,No,Yes,No,No,Yes,No
779,4.33,Medium,F,Yes,37,No,No,No,No,No,No,No
780,9.41,Short,M,No,45,Yes,Yes,No,No,No,Yes,No
781,3.14,Medium,F,No,25,Yes,Yes,No,No,Yes,No,No
782,5.48,Medium,M,Yes,18,No,No,No,No,No,No,No
783,6.43,Long,F,Yes,21,No,No,No,No,No,No,No
784,2.95,Short,F,No,45,Yes,No,No,Yes,No,No,Yes
785,8.76,Short,M,Yes,40,No,Yes,No,No,Yes,No,No
786,6.01,Medium,M,Yes,36,No,Yes,No,No,Yes,Yes,No
787,5.42,Long,F,Yes,51,No,No,No,Yes,No,Yes,Yes
788,3.92,Medium,M,Yes,53,No,No,No,No,Yes,No,No
789,6.77,Short,M,No,53,Yes,No,No,Yes,Yes,No,Yes
790,2.16,Short,F,Yes,45,No,No,Yes,No,Yes,Yes,No
791,3.19,Medium,M,No,29,Yes,No,Yes,No,No,Yes,No
792,8.81,Long,F,No,54,No,No,No,No,No,No,No
793,3.33,Long,F,No,24,No,Yes,Yes,Yes,No,Yes,Yes
794,6.15,Medium,F,No,43,Yes,Yes,No,No,Yes,Yes,No
795,2.7,Medium,F,Yes,32,No,No,No,No,No,No,No
796,5.9,Short,M,No,21,No,No,No,No,No,No,No
797,3.23,Long,M,Yes,51,No,Yes,No,No,No,Yes,Yes
798,8.2,Medium,F,No,23,Yes,No,No,Yes,Yes,No,Yes
799,5.96,Medium,F,Yes,52,No,No,No,No,Yes,No,No
800,6.31,Short,F,Yes,48,No,No,No,No,Yes,No,No
801,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
802,4.21,Short,M,Yes,32,Yes,Yes,Yes,No,No,Yes,No
803,8.1,Long,M,Yes,23,Yes,No,No,No,Yes,No,No
804,8.38,Long,F,Yes,23,Yes,Yes,Yes,No,No,Yes,No
805,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
806,4.49,Medium,M,No,48,No,No,No,No,No,No,No
807,3.93,Long,M,Yes,44,Yes,Yes,No,No,No,Yes,Yes
808,8.61,Medium,M,No,50,No,No,No,No,No,No,No
809,8.88,Medium,F,Yes,33,Yes,Yes,No,No,No,Yes,No
810,2.83,Short,F,Yes,52,No,Yes,No,No,Yes,Yes,No
811,5.17,Long,F,Yes,29,Yes,No,No,No,No,No,No
812,3.51,Long,M,No,27,No,No,No,No,No,No,No
813,2.94,Long,F,Yes,28,Yes,No,Yes,No,No,Yes,No
814,3.64,Short,F,Yes,20,No,No,No,No,Yes,No,Yes
815,5.05,Long,F,No,23,No,No,No,No,Yes,No,No
