Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
405,6.37,Short,M,Yes,35,Yes,No,No,Yes,Yes,No,Yes
406,8.83,Short,F,No,49,No,No,No,No,No,No,No
407,9.42,Medium,M,No,45,Yes,No,No,No,Yes,No,No
408,4.86,Short,F,No,26,No,No,No,No,Yes,No,No
409,8.43,Short,F,Yes,28,Yes,No,No,No,Yes,No,No
410,9.24,Medium,F,Yes,23,No,No,No,No,No,No,No
411,8.2,Medium,M,No,44,No,No,No,No,No,No,No
412,4.7,Medium,F,Yes,49,No,No,Yes,No,Yes,Yes,No
413,8.79,Medium,F,Yes,36,No,No,No,No,Yes,No,No
414,3.13,Medium,F,No,48,No,No,No,Yes,Yes,No,No
415,4.55,Long,F,Yes,36,Yes,No,No,No,Yes,No,Yes
416,5.7,Long,M,Yes,25,No,No,No,No,Yes,No,No
417,7.51,Long,M,Yes,31,Yes,No,No,No,No,No,No
418,3.33,Long,F,No,24,No,Yes,Yes,Yes,No,Yes,Yes
419,5.77,Medium,M,No,50,No,No,No,Yes,Yes,No,No
420,8.63,Medium,M,No,22,No,Yes,Yes,No,No,Yes,Yes
421,2.65,Medium,F,Yes,31,Yes,No,No,No,No,No,No
422,7.25,Medium,F,Yes,47,No,Yes,Yes,No,No,Yes,No
423,3.95,Long,M,Yes,41,Yes,No,No,No,No,No,No
424,8.15,Short,F,Yes,48,No,Yes,Yes,No,Yes,Yes,No
425,2.6,Long,M,No,51,No,No,No,No,No,Yes,No
426,5.9,Medium,F,No,35,No,No,No,No,Yes,No,No
427,7.58,Medium,M,No,47,No,No,No,No,No,Yes,No
428,3.59,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
429,8.42,Short,M,Yes,42,Yes,No,No,No,No,Yes,No
430,8.33,Long,F,Yes,44,No,No,No,No,No,No,No
431,3.44,Medium,F,Yes,42,No,No,No,No,Yes,No,No
432,6.83,Long,M,No,55,No,No,No,Yes,No,No,No
433,7.26,Long,M,Yes,20,No,Yes,No,No,No,No,No
434,8.67,Medium,M,No,37,Yes,No,No,No,No,Yes,No
435,4.06,Medium,M,No,21,No,No,No,No,No,No,No
436,6.61,Long,F,Yes,49,Yes,No,No,No,Yes,No,No
437,2.48,Long,F,No,45,Yes,Yes,No,No,No,Yes,No
438,5.69,Long,F,No,29,No,Yes,No,No,Yes,Yes,No
439,8.12,Long,M,Yes,39,Yes,No,No,No,No,Yes,No
440,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
441,6.62,Medium,F,No,28,No,Yes,No,No,No,No,No
442,5.43,Short,F,Yes,25,No,No,No,No,Yes,No,No
443,3.87,Long,M,Yes,27,No,No,No,No,Yes,No,No
444,3.13,Long,M,Yes,55,No,Yes,No,No,Yes,No,No
445,4.33,Long,F,No,24,No,No,No,No,No,No,No
446,4.62,Short,M,Yes,50,Yes,Yes,No,No,No,No,No
447,4.64,Short,M,Yes,49,No,Yes,Yes,No,No,Yes,No
448,2.77,Medium,M,Yes,49,Yes,No,Yes,Yes,Yes,Yes,No
449,5.41,Long,F,No,38,Yes,Yes,Yes,No,Yes,Yes,Yes
450,5.39,Long,M,Yes,35,Yes,No,No,Yes,Yes,No,No
451,5.89,Short,F,Yes,33,Yes,Yes,Yes,No,No,Yes,No
452,2.4,Long,F,Yes,27,Yes,No,No,No,No,No,No
453,5.79,Short,M,Yes,21,Yes,Yes,No,No,Yes,Yes,No
454,3.64,Short,F,Yes,20,No,No,No,No,Yes,No,Yes
455,3.49,Medium,M,No,48,No,No,No,No,Yes,No,Yes
456,8.2,Medium,F,No,23,Yes,No,No,Yes,Yes,No,Yes
457,5.63,Long,M,Yes,42,No,Yes,Yes,No,Yes,Yes,No
458,9.57,Long,M,Yes,34,Yes,No,No,No,No,Yes,Yes
459,7.57,Short,F,Yes,44,Yes,Yes,Yes,No,No,Yes,Yes
460,6.94,Short,F,Yes,54,No,No,Yes,No,No,No,No
461,4.21,Short,F,Yes,43,No,Yes,No,No,No,No,No
462,2.8,Medium,M,Yes,42,Yes,No,Yes,No,Yes,No,No
463,3.76,Medium,M,Yes,33,No,No,No,Yes,No,No,Yes
464,5.46,Short,F,Yes,29,No,No,No,No,No,No,No
465,6.27,Long,M,Yes,52,No,No,No,No,Yes,No,No
466,2.39,Long,F,No,31,No,No,No,No,No,No,No
467,5.09,Short,F,No,48,No,No,No,No,Yes,No,No
468,5.28,Long,F,No,33,No,No,No,No,No,No,No
469,5.04,Short,F,No,50,No,No,No,No,No,No,No
470,3.63,Short,F,No,18,No,No,No,No,No,No,No
471,9.13,Medium,F,Yes,23,No,No,No,Yes,No,Yes,Yes
472,3.96,Long,F,No,32,No,No,No,Yes,Yes,No,Yes
473,8.2,Medium,F,Yes,28,No,No,No,No,No,No,No
474,3.09,Long,M,Yes,27,No,No,No,No,Yes,No,No
475,3.41,Short,M,No,27,No,Yes,No,Yes,No,Yes,No
476,6,Medium,F,Yes,45,No,No,No,No,Yes,No,No
477,6.22,Long,M,Yes,35,No,No,No,No,No,Yes,No
478,7.47,Long,M,Yes,27,Yes,No,No,No,Yes,No,Yes
479,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
480,5.88,Short,M,Yes,22,No,Yes,No,No,Yes,No,No
481,5.51,Long,F,No,29,No,Yes,No,No,No,No,No
482,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
483,8.98,Medium,F,Yes,30,Yes,Yes,No,Yes,Yes,No,Yes
484,2.5,Long,F,Yes,49,Yes,Yes,No,No,Yes,Yes,No
485,4.43,Short,M,No,46,No,No,No,No,No,Yes,No
486,5.31,Long,F,No,33,Yes,No,No,No,No,No,No
487,3.31,Long,M,No,44,No,No,No,No,No,No,No
488,9.67,Long,M,Yes,44,No,Yes,No,No,No,Yes,No
489,7.04,Medium,M,Yes,29,No,Yes,No,No,No,Yes,No
490,7.61,Short,F,No,27,Yes,Yes,No,No,No,Yes,No
491,4.71,Short,M,No,47,No,No,No,No,No,No,No
492,4.96,Long,F,Yes,24,No,Yes,No,No,Yes,Yes,Yes
493,7.61,Short,M,Yes,43,No,No,No,No,No,No,Yes
494,4.93,Short,M,Yes,20,No,Yes,No,No,Yes,Yes,No
495,4.87,Long,F,No,23,No,No,No,No,No,No,No
496,9.36,Long,F,Yes,33,No,No,No,No,No,Yes,No
497,7.64,Long,M,No,39,No,No,No,No,No,Yes,No
498,6.03,Medium,M,No,40,No,No,No,No,No,No,No
499,5.08,Long,F,Yes,26,No,No,No,No,No,No,No
500,5.17,Short,F,No,31,Yes,Yes,No,No,No,Yes,No
501,6.49,Medium,F,No,31,No,Yes,No,No,No,No,No
502,2.65,Long,F,No,40,No,No,No,No,No,No,No
503,7.89,Short,F,Yes,27,No,No,No,No,No,No,No
504,3.16,Long,F,No,21,No,Yes,Yes,No,No,Yes,Yes
505,3.35,Long,M,No,23,No,No,Yes,No,No,Yes,No
506,3.78,Medium,M,Yes,52,No,No,No,No,No,Yes,No
507,7.41,Long,M,No,40,No,No,No,No,No,No,No
508,5.39,Short,F,No,51,Yes,Yes,Yes,No,Yes,Yes,No
509,2.78,Short,F,No,42,No,No,No,No,Yes,Yes,No
510,5.06,Medium,M,Yes,46,Yes,Yes,No,No,No,Yes,Yes
511,5.66,Medium,M,Yes,20,No,No,No,No,Yes,No,No
512,4.58,Short,M,No,44,Yes,Yes,Yes,No,No,No,No
513,7.46,Long,M,No,39,Yes,Yes,No,No,No,Yes,No
514,4.36,Long,M,Yes,24,Yes,Yes,No,No,No,Yes,No
515,8.62,Medium,M,Yes,32,No,No,No,No,No,No,No
516,8.17,Long,M,Yes,44,No,No,No,No,No,No,No
517,3.29,Medium,M,Yes,20,Yes,No,No,No,No,Yes,No
518,9.69,Long,F,Yes,43,No,No,No,No,No,No,No
519,5.09,Long,M,Yes,30,Yes,No,No,Yes,No,Yes,No
520,6.8,Long,M,No,55,Yes,No,Yes,No,Yes,Yes,No
521,6.52,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,No
522,4.76,Long,F,Yes,23,No,Yes,Yes,No,No,Yes,No
523,7.85,Medium,M,Yes,39,No,No,No,No,Yes,No,Yes
524,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
525,4.41,Medium,M,Yes,29,No,No,No,No,Yes,No,No
526,7.83,Short,F,Yes,29,No,No,No,No,No,No,No
527,3.96,Medium,M,No,27,No,Yes,No,No,Yes,Yes,No
528,8.66,Short,M,No,48,No,Yes,No,No,No,Yes,No
529,3.37,Medium,F,Yes,26,No,No,No,No,No,No,No
530,4.35,Medium,M,Yes,29,No,Yes,No,No,No,Yes,No
531,4.46,Medium,M,No,43,No,No,No,No,No,No,Yes
532,8.93,Long,M,No,34,No,Yes,No,No,Yes,Yes,No
533,7.52,Long,F,No,56,No,No,No,No,No,No,No
534,9,Long,M,Yes,54,No,No,Yes,No,No,Yes,No
535,8.84,Long,M,Yes,30,No,No,No,No,No,No,No
536,8.2,Short,F,Yes,26,Yes,No,No,No,No,Yes,No
537,6.2,Long,M,Yes,52,No,No,No,No,Yes,No,No
538,2.25,Short,F,No,45,Yes,No,No,No,No,Yes,No
539,7.24,Long,M,No,42,Yes,No,Yes,No,No,No,No
540,8.69,Long,F,Yes,28,No,Yes,No,Yes,No,Yes,No
541,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
542,5.95,Medium,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
543,4.44,Medium,M,No,47,No,No,No,No,Yes,Yes,No
544,8.19,Medium,M,Yes,43,Yes,Yes,Yes,No,No,Yes,No
545,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
546,2.09,Medium,M,Yes,43,Yes,Yes,No,No,No,Yes,No
547,6.36,Short,F,No,33,No,No,No,No,No,No,Yes
548,2.85,Short,F,Yes,51,Yes,No,Yes,No,No,Yes,No
549,5.5,Long,M,No,53,Yes,No,Yes,No,No,Yes,No
550,7.55,Long,M,No,38,Yes,No,No,No,Yes,Yes,No
551,9.05,Short,F,Yes,50,No,Yes,No,No,No,Yes,No
552,7.52,Medium,F,No,51,No,No,Yes,Yes,No,Yes,No
553,2.82,Long,F,Yes,39,No,No,No,No,No,No,No
554,3.1,Medium,M,No,32,No,No,No,No,No,No,No
555,2.63,Medium,F,No,38,No,No,No,No,No,No,Yes
556,6.01,Medium,M,Yes,36,Yes,Yes,Yes,No,Yes,Yes,No
557,6.85,Short,F,No,44,Yes,Yes,No,No,Yes,Yes,No
558,7.14,Medium,M,Yes,18,No,Yes,No,No,Yes,Yes,No
559,3.47,Long,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
560,10.04,Long,M,Yes,26,Yes,Yes,Yes,No,No,Yes,Yes
561,5.21,Medium,F,Yes,31,No,No,No,No,Yes,Yes,No
562,6.31,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
563,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
564,5.18,Short,M,No,27,Yes,Yes,Yes,No,No,No,No
565,6.05,Medium,M,Yes,34,No,No,No,No,No,No,No
566,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
567,8.3,Medium,M,Yes,56,No,No,No,Yes,Yes,No,Yes
568,9.73,Short,M,No,46,No,No,No,No,No,Yes,No
569,3.67,Long,F,Yes,45,Yes,No,No,No,No,Yes,No
570,3.5,Long,F,No,46,No,Yes,Yes,Yes,Yes,Yes,Yes
571,2.88,Short,F,Yes,55,Yes,Yes,No,No,No,Yes,No
572,8.32,Long,F,No,55,Yes,Yes,No,No,No,Yes,Yes
573,7.77,Long,F,Yes,38,Yes,Yes,No,No,No,Yes,No
574,8.4,Short,M,No,25,No,No,No,No,Yes,No,No
575,6.16,Medium,M,No,52,Yes,No,No,No,No,No,No
576,8.56,Long,M,No,39,Yes,Yes,Yes,No,No,No,No
577,7.15,Short,M,No,29,Yes,Yes,Yes,No,Yes,No,Yes
578,4.95,Long,F,No,23,Yes,No,No,No,Yes,No,No
579,2.32,Medium,M,Yes,29,Yes,Yes,Yes,No,No,Yes,No
580,7.85,Long,M,No,37,Yes,Yes,No,No,No,Yes,Yes
581,8.75,Medium,M,Yes,26,Yes,Yes,No,No,No,Yes,No
582,8.72,Medium,M,No,24,Yes,Yes,No,No,No,Yes,No
583,4.31,Long,M,No,36,Yes,Yes,Yes,No,Yes,Yes,No
584,10.13,Medium,F,No,29,No,No,No,No,Yes,Yes,No
585,3.93,Long,M,Yes,44,Yes,Yes,No,No,No,Yes,Yes
586,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
587,8.27,Medium,M,No,18,Yes,No,No,No,No,No,No
588,2.38,Short,F,No,47,No,No,No,No,Yes,No,Yes
589,8.19,Medium,M,No,45,No,No,No,No,Yes,Yes,No
590,9.32,Medium,M,No,44,Yes,No,No,No,No,No,No
591,8.76,Short,F,Yes,29,No,Yes,No,No,No,Yes,No
592,2.85,Medium,F,Yes,34,Yes,Yes,Yes,No,No,Yes,No
593,8.42,Medium,M,No,43,Yes,No,No,No,No,Yes,No
594,2.39,Medium,M,No,21,No,No,No,No,No,No,No
595,7.24,Medium,F,Yes,32,No,No,No,No,No,Yes,No
596,6.3,Medium,F,Yes,41,No,No,No,No,No,No,No
597,5.57,Short,M,No,27,Yes,No,No,No,Yes,No,No
598,2.12,Medium,M,Yes,51,No,Yes,Yes,No,No,Yes,No
599,9.89,Medium,M,Yes,20,No,No,No,No,Yes,No,Yes
600,7.61,Medium,F,No,37,Yes,No,No,No,No,Yes,Yes
601,6.56,Medium,M,No,29,No,No,No,Yes,No,No,Yes
602,8.57,Long,M,Yes,38,No,No,No,No,No,No,No
603,7.39,Short,M,No,41,No,No,Yes,No,No,No,Yes
604,5.06,Medium,F,Yes,39,No,No,No,No,No,No,No
605,5.57,Short,F,Yes,49,No,No,No,No,No,No,No
606,10.03,Medium,F,No,34,No,No,No,No,No,Yes,No
607,4.22,Long,M,Yes,49,No,Yes,No,No,No,Yes,No
608,3.48,Short,M,No,28,No,No,No,No,No,No,No
609,9.56,Short,M,No,32,Yes,Yes,No,No,No,Yes,No
610,4.88,Medium,M,No,42,Yes,Yes,No,No,No,No,No
611,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
612,2.27,Medium,F,Yes,40,No,No,No,No,No,Yes,No
613,7.9,Short,F,No,30,No,No,No,No,No,No,No
614,4.81,Long,F,No,30,No,No,No,No,No,No,No
615,6.99,Medium,F,No,49,Yes,No,Yes,No,Yes,Yes,No
616,4.95,Medium,F,Yes,31,No,No,No,No,Yes,No,No
617,6.14,Long,M,No,32,No,No,No,No,Yes,No,No
618,5.33,Short,M,Yes,45,No,Yes,Yes,No,Yes,Yes,Yes
619,7.45,Long,F,No,51,Yes,No,Yes,No,No,No,No
620,9.63,Short,M,No,35,No,Yes,Yes,No,No,Yes,No
621,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
622,5.82,Short,M,Yes,35,No,No,No,No,No,Yes,No
623,4.28,Medium,M,No,40,No,No,No,No,No,No,No
624,2.82,Long,M,Yes,52,No,No,No,No,No,No,No
625,7.1,Long,M,No,46,No,Yes,Yes,No,No,Yes,No
626,7.91,Long,M,No,53,Yes,Yes,Yes,No,No,No,No
627,6.04,Medium,F,Yes,49,No,No,No,No,Yes,No,No
628,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
629,6.1,Long,M,No,20,No,No,No,No,No,Yes,No
630,8.31,Long,F,Yes,44,No,No,Yes,No,No,No,No
631,6.26,Medium,M,No,53,Yes,No,Yes,No,No,No,No
632,6.6,Medium,F,No,23,Yes,No,No,Yes,Yes,No,No
633,4.21,Long,F,Yes,41,No,No,No,No,No,No,No
634,4.55,Long,M,No,29,No,Yes,No,No,No,Yes,No
635,8.77,Short,M,Yes,42,No,Yes,Yes,No,No,Yes,No
636,5.23,Long,F,Yes,28,Yes,Yes,Yes,No,No,Yes,Yes
637,2.71,Medium,F,No,37,Yes,Yes,No,No,No,No,No
638,3.67,Short,F,Yes,51,Yes,No,No,No,Yes,Yes,No
639,6.55,Long,M,Yes,36,No,No,No,No,No,No,No
640,3.04,Medium,M,No,33,Yes,No,No,No,No,No,Yes
641,4.84,Medium,M,No,30,No,Yes,No,No,Yes,Yes,No
642,8.69,Medium,M,No,42,Yes,No,Yes,No,No,No,No
643,2.34,Long,F,Yes,21,Yes,No,Yes,Yes,No,No,Yes
644,2.27,Medium,M,Yes,31,No,No,No,No,No,Yes,No
645,7.85,Short,M,Yes,34,No,No,No,No,No,No,No
646,9.98,Long,M,Yes,22,No,Yes,No,No,No,Yes,No
647,3.48,Short,M,No,28,Yes,No,No,No,No,No,No
648,6.65,Long,M,Yes,41,Yes,No,No,No,No,Yes,No
649,5.98,Medium,M,No,39,No,No,No,No,Yes,No,No
650,9.51,Short,M,Yes,48,Yes,No,No,No,Yes,No,No
651,6.57,Long,F,Yes,49,Yes,No,No,No,No,Yes,No
652,8.43,Long,M,No,25,No,No,No,No,No,No,Yes
653,8.62,Short,M,No,47,No,No,No,No,No,No,No
654,7.63,Short,F,No,46,No,No,No,No,No,Yes,No
655,4.38,Medium,M,No,36,No,No,No,No,No,No,No
656,8.44,Long,F,No,42,Yes,No,No,No,Yes,No,No
657,3.2,Short,F,Yes,27,Yes,Yes,Yes,No,No,Yes,No
658,8.25,Short,F,Yes,27,No,Yes,Yes,No,No,Yes,No
659,7.89,Medium,M,Yes,40,No,No,No,Yes,No,No,No
660,4.58,Short,M,No,37,No,No,No,No,Yes,No,No
661,6.39,Medium,M,No,44,Yes,Yes,No,No,No,Yes,No
662,3.5,Medium,M,No,46,Yes,No,No,No,No,No,No
663,5.92,Medium,M,Yes,28,No,No,No,No,No,No,No
664,2.29,Medium,M,Yes,33,No,No,No,No,No,No,No
665,4.09,Long,M,Yes,24,Yes,No,No,No,Yes,No,Yes
666,4.6,Long,F,Yes,31,No,No,No,No,No,No,No
667,3.95,Medium,M,No,34,No,No,No,No,No,No,No
668,8.97,Long,F,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes
669,7.13,Short,M,No,37,No,Yes,No,Yes,No,No,No
670,6.11,Short,M,Yes,54,No,No,No,No,No,No,No
671,4.83,Short,M,Yes,23,Yes,No,No,No,Yes,Yes,No
672,9.2,Short,M,No,37,Yes,Yes,Yes,No,Yes,Yes,No
673,5.79,Long,M,Yes,23,No,No,No,No,No,No,No
674,8.26,Medium,F,Yes,36,Yes,No,No,No,No,No,No
675,5.03,Long,F,Yes,24,Yes,No,No,No,No,No,No
676,6.38,Long,F,Yes,52,No,No,No,No,No,Yes,Yes
677,6.92,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
678,2.1,Medium,F,No,30,No,No,No,No,No,No,No
679,9,Long,F,No,51,No,No,No,No,No,No,No
680,6.12,Medium,F,No,55,No,Yes,No,No,Yes,No,No
681,4.3,Short,M,Yes,34,No,No,No,No,Yes,No,Yes
682,3.66,Medium,M,Yes,45,No,No,No,No,Yes,No,No
683,6.44,Long,F,Yes,52,No,No,No,No,No,Yes,No
684,2.54,Long,F,No,32,Yes,No,No,No,No,Yes,No
685,2.29,Long,F,Yes,40,Yes,Yes,Yes,No,No,Yes,No
686,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
687,4.32,Medium,M,Yes,35,No,No,No,No,No,No,No
688,4.85,Short,F,No,50,No,Yes,No,Yes,No,Yes,Yes
689,7.44,Long,F,No,26,Yes,No,No,No,No,Yes,No
690,8.68,Medium,F,No,18,Yes,No,No,No,No,No,No
691,3.57,Long,F,No,49,No,No,No,No,No,No,No
692,6.56,Medium,M,No,52,Yes,Yes,Yes,No,No,Yes,Yes
693,2.16,Short,F,No,44,Yes,Yes,Yes,No,Yes,No,No
694,2.33,Medium,F,Yes,28,No,Yes,No,No,No,Yes,Yes
695,7.68,Long,M,No,41,No,No,No,No,No,No,No
696,2.5,Medium,M,No,26,Yes,No,No,No,Yes,No,No
697,4.66,Long,M,No,19,Yes,Yes,No,No,No,Yes,No
698,2.88,Long,M,No,53,Yes,Yes,Yes,Yes,Yes,Yes,No
699,9.32,Medium,M,Yes,51,No,Yes,Yes,Yes,No,Yes,No
700,8.81,Long,M,No,50,No,No,No,No,No,No,No
701,2.2,Short,F,Yes,29,No,No,No,No,Yes,Yes,No
702,8.44,Long,F,Yes,43,No,Yes,No,No,Yes,Yes,No
703,5.13,Short,F,Yes,28,Yes,Yes,No,No,No,Yes,No
704,6.41,Long,M,Yes,50,No,No,No,No,No,No,No
705,9.66,Short,M,Yes,46,No,No,No,No,No,Yes,No
706,4.46,Long,M,Yes,26,Yes,No,No,No,No,Yes,No
707,3.72,Medium,F,No,35,No,No,No,No,No,No,No
708,8.17,Short,F,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
709,6.53,Medium,F,No,29,Yes,No,No,No,No,Yes,Yes
710,4.73,Long,F,Yes,53,Yes,Yes,Yes,No,No,Yes,No
711,2.58,Short,M,Yes,27,No,No,No,No,Yes,No,No
712,7.32,Short,F,Yes,28,No,Yes,No,No,No,Yes,No
713,9.04,Short,F,No,52,No,No,No,No,No,No,No
714,3.14,Long,F,Yes,24,Yes,Yes,No,No,No,Yes,No
715,2.85,Medium,F,No,24,No,No,No,No,No,No,Yes
716,2.73,Short,F,No,47,Yes,No,No,Yes,Yes,No,Yes
717,5.77,Medium,M,No,39,No,No,No,No,Yes,Yes,Yes
718,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
719,9.57,Long,M,No,26,Yes,Yes,No,No,No,Yes,No
720,8.71,Short,M,No,53,Yes,No,No,No,No,No,No
721,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
722,6.63,Short,F,No,39,Yes,No,Yes,No,No,No,No
723,8.15,Long,M,Yes,38,Yes,No,Yes,No,No,No,No
724,6.42,Short,F,Yes,51,No,No,No,No,No,Yes,No
725,9.75,Long,M,Yes,29,No,No,No,No,Yes,No,No
726,4.63,Short,F,Yes,22,No,No,No,No,No,Yes,No
727,8.05,Medium,F,No,22,Yes,Yes,Yes,No,No,Yes,No
728,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
729,8.02,Long,M,No,57,No,No,No,No,Yes,No,No
730,5.67,Short,M,No,22,No,No,No,No,No,No,No
731,5.52,Short,F,Yes,44,No,No,No,No,No,No,No
732,3.86,Long,F,Yes,22,Yes,No,No,Yes,Yes,Yes,No
733,2.2,Short,M,Yes,25,Yes,Yes,No,No,No,Yes,No
734,8.37,Long,M,Yes,56,Yes,No,Yes,No,No,No,No
735,3.58,Short,F,No,54,Yes,Yes,Yes,No,No,Yes,No
736,3.29,Long,F,Yes,55,No,Yes,No,No,No,No,No
737,9.73,Medium,M,Yes,52,Yes,Yes,No,No,Yes,No,No
738,5.85,Short,M,Yes,32,No,No,No,No,No,Yes,No
739,4.52,Medium,F,No,50,Yes,Yes,No,No,No,No,No
740,6.85,Short,F,No,44,No,No,No,No,No,Yes,No
741,8.8,Long,F,No,53,Yes,Yes,No,No,No,Yes,No
742,3,Medium,F,Yes,35,No,No,No,No,No,No,No
743,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
744,8.01,Long,M,No,37,Yes,No,No,No,No,Yes,No
745,3.87,Medium,M,No,31,No,No,No,No,No,No,No
746,3.41,Long,F,No,25,Yes,No,Yes,No,Yes,No,No
747,9.04,Long,M,No,34,Yes,Yes,No,No,No,Yes,No
748,5.62,Medium,F,Yes,45,Yes,No,No,No,No,No,No
749,2.43,Long,M,Yes,37,Yes,No,No,No,No,No,No
750,8.47,Long,M,No,26,Yes,No,No,No,No,No,No
751,2.11,Long,F,No,31,No,No,Yes,No,Yes,No,No
752,4.29,Medium,M,No,30,No,Yes,No,No,No,Yes,No
753,7.76,Short,F,No,22,No,No,No,No,Yes,No,No
754,2.68,Short,M,Yes,28,No,No,No,No,No,No,No
755,6.68,Medium,F,No,36,No,No,No,No,No,No,No
756,8.44,Long,M,Yes,55,No,Yes,No,No,Yes,Yes,No
757,3.8,Medium,M,Yes,22,No,No,No,No,No,No,No
758,3.12,Medium,F,No,50,No,No,No,Yes,No,Yes,No
759,5.2,Long,F,Yes,55,No,Yes,No,No,No,No,No
760,4.33,Medium,F,Yes,37,No,No,No,No,No,No,No
761,7.11,Medium,F,Yes,30,Yes,Yes,Yes,No,No,Yes,No
762,5.37,Long,M,Yes,37,Yes,Yes,No,No,No,Yes,No
763,8.31,Long,M,Yes,43,No,No,No,No,No,No,No
764,6.1,Medium,M,Yes,35,Yes,Yes,No,No,No,No,No
765,2.81,Medium,F,Yes,31,No,No,No,No,No,No,Yes
766,8.94,Long,F,Yes,40,No,No,No,No,No,No,No
767,3.31,Long,M,No,40,Yes,No,No,No,No,Yes,Yes
768,8.79,Medium,M,No,34,No,No,No,No,No,No,Yes
769,2.75,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
770,8.31,Long,F,No,39,No,No,No,No,No,No,No
771,5.84,Long,F,No,26,Yes,No,No,No,No,No,No
772,4.53,Long,F,Yes,32,Yes,Yes,No,No,No,No,No
773,7.95,Short,M,No,29,No,No,No,No,No,No,Yes
774,9.46,Long,M,No,34,No,No,No,No,No,No,No
775,6.39,Short,M,Yes,31,No,Yes,No,No,No,No,No
776,4.24,Short,F,Yes,43,Yes,No,No,Yes,Yes,No,No
777,7.32,Short,F,No,22,No,No,No,No,No,No,No
778,3.74,Medium,F,Yes,36,Yes,No,No,Yes,No,No,Yes
779,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
780,7.2,Long,M,Yes,52,Yes,No,No,No,Yes,No,No
781,4.31,Long,F,Yes,26,Yes,Yes,No,No,No,Yes,No
782,5.02,Long,M,No,35,Yes,Yes,No,No,No,Yes,No
783,6.4,Short,F,Yes,44,No,No,No,No,No,No,Yes
784,5.95,Short,F,Yes,33,Yes,Yes,No,No,Yes,No,No
785,6.27,Medium,F,Yes,50,No,No,No,No,Yes,No,No
786,5.05,Medium,F,Yes,51,Yes,Yes,Yes,No,Yes,Yes,No
787,3.71,Short,F,Yes,20,No,No,No,No,No,No,No
788,9.32,Long,F,No,25,Yes,No,No,No,No,No,No
789,5.29,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
790,6.67,Short,F,Yes,25,No,No,Yes,No,No,Yes,No
791,7.4,Long,F,Yes,51,Yes,No,No,No,Yes,No,No
792,5.92,Short,F,No,38,Yes,No,Yes,No,No,No,No
793,5.18,Medium,F,Yes,24,No,No,No,No,Yes,No,No
794,3.61,Long,M,Yes,46,No,No,No,No,No,No,No
795,4.62,Long,F,Yes,52,Yes,No,No,No,No,No,No
796,8.22,Long,M,No,40,No,No,No,No,Yes,No,No
797,2.85,Medium,M,No,49,No,No,Yes,No,Yes,No,No
798,9,Short,F,Yes,28,No,No,No,No,No,No,No
799,2.69,Short,M,Yes,24,No,No,No,No,No,Yes,No
800,9.13,Long,F,No,24,No,Yes,No,No,No,Yes,No
801,2.61,Long,F,No,23,No,No,No,No,No,No,No
802,5.32,Long,M,Yes,35,Yes,No,No,No,Yes,No,No
803,8.95,Long,M,No,30,No,No,No,No,No,No,No
804,5.54,Long,F,No,34,No,Yes,No,No,No,Yes,No
805,4.81,Medium,F,No,28,No,No,No,No,No,Yes,No
806,2.96,Long,M,Yes,45,No,No,No,No,No,No,Yes
807,3.06,Short,F,No,54,Yes,No,No,No,No,No,No
808,2.33,Long,M,Yes,27,Yes,No,No,No,Yes,No,No
809,7.64,Medium,F,No,45,No,No,No,No,No,No,No
810,5.07,Long,M,Yes,29,No,No,No,No,Yes,Yes,No
811,4.47,Medium,F,No,30,No,No,No,No,No,No,Yes
