MinMax,Z-score,Age,Teenager,Young,Mid_Age,Mature,Old,Gender
0.0,-2.1655340639396896,17.0,,30.0,46.0,68.0,,1.0
0.9433962264150944,1.5818426646885544,67.0,,26.0,49.0,63.0,,0.0
0.7735849056603774,0.9073148535354706,58.0,,25.0,42.0,65.0,,1.0
0.2641509433962264,-1.1162685799237813,31.0,,28.0,50.0,57.0,,0.0
0.9811320754716981,1.7317377338336841,69.0,,21.0,52.0,57.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,35.0,54.0,64.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,23.0,37.0,64.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,33.0,50.0,62.0,,1.0
0.169811320754717,-1.4910062527866055,26.0,,31.0,52.0,62.0,,1.0
0.5283018867924527,-0.06700309590787287,45.0,,20.0,41.0,59.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,25.0,53.0,65.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,17.0,36.0,63.0,,0.0
0.32075471698113206,-0.8914259762060865,34.0,,32.0,43.0,56.0,,1.0
0.7735849056603774,0.9073148535354706,58.0,,33.0,38.0,58.0,,1.0
0.07547169811320753,-1.86574392564943,21.0,,17.0,42.0,56.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,25.0,38.0,63.0,,1.0
0.3584905660377358,-0.7415309070609568,36.0,,25.0,43.0,61.0,,1.0
0.9245283018867925,1.5068951301159896,66.0,,33.0,41.0,57.0,,1.0
0.490566037735849,-0.21689816505300263,43.0,,18.0,37.0,56.0,,0.0
0.0,-2.1655340639396896,17.0,,33.0,49.0,65.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,31.0,53.0,64.0,,1.0
0.07547169811320753,-1.86574392564943,21.0,,34.0,51.0,68.0,,0.0
0.18867924528301888,-1.4160587182140407,27.0,,26.0,51.0,67.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,30.0,49.0,61.0,,0.0
0.9056603773584906,1.4319475955434247,65.0,,26.0,53.0,62.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,28.0,54.0,63.0,,0.0
0.5660377358490565,0.08289197323725687,47.0,,22.0,49.0,56.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,32.0,52.0,58.0,,1.0
0.20754716981132076,-1.3411111836414757,28.0,,31.0,48.0,64.0,,0.0
0.6037735849056605,0.23278704238238662,49.0,,29.0,47.0,64.0,,0.0
0.1132075471698113,-1.7158488565043002,23.0,,32.0,45.0,69.0,,1.0
0.33962264150943394,-0.8164784416335217,35.0,,29.0,39.0,63.0,,1.0
0.9433962264150944,1.5818426646885544,67.0,,18.0,42.0,64.0,,0.0
0.6037735849056605,0.23278704238238662,49.0,,26.0,36.0,60.0,,0.0
0.2641509433962264,-1.1162685799237813,31.0,,28.0,55.0,67.0,,0.0
0.22641509433962265,-1.266163649068911,29.0,,21.0,47.0,56.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,32.0,47.0,69.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,35.0,54.0,66.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,31.0,53.0,68.0,,0.0
0.679245283018868,0.5325771806726461,53.0,,34.0,43.0,57.0,,0.0
0.018867924528301883,-2.0905865293671244,18.0,,30.0,53.0,61.0,,0.0
0.8867924528301887,1.35700006097086,64.0,,32.0,36.0,61.0,,1.0
0.2830188679245283,-1.0413210453512163,32.0,,29.0,50.0,65.0,,1.0
0.7735849056603774,0.9073148535354706,58.0,,29.0,51.0,63.0,,1.0
0.2641509433962264,-1.1162685799237813,31.0,,33.0,44.0,65.0,,0.0
0.5849056603773586,0.15783950780982176,48.0,,28.0,48.0,67.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,32.0,53.0,56.0,,0.0
0.6226415094339623,0.3077345769549515,50.0,,25.0,49.0,69.0,,1.0
0.679245283018868,0.5325771806726461,53.0,,32.0,45.0,64.0,,0.0
0.7924528301886793,0.9822623881080355,59.0,,26.0,49.0,62.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,21.0,36.0,67.0,,0.0
0.2641509433962264,-1.1162685799237813,31.0,,31.0,45.0,66.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,17.0,51.0,58.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,26.0,45.0,64.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,35.0,51.0,58.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,31.0,43.0,65.0,,0.0
0.2830188679245283,-1.0413210453512163,32.0,,35.0,47.0,57.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,31.0,51.0,57.0,,0.0
0.9245283018867925,1.5068951301159896,66.0,,26.0,54.0,68.0,,0.0
0.4716981132075471,-0.2918456996255675,42.0,,34.0,43.0,68.0,,1.0
0.169811320754717,-1.4910062527866055,26.0,,31.0,45.0,63.0,,1.0
0.45283018867924524,-0.36679323419813237,41.0,,33.0,46.0,62.0,,1.0
0.5849056603773586,0.15783950780982176,48.0,,34.0,52.0,64.0,,1.0
0.679245283018868,0.5325771806726461,53.0,,26.0,54.0,62.0,,1.0
0.32075471698113206,-0.8914259762060865,34.0,,34.0,54.0,67.0,,1.0
0.4716981132075471,-0.2918456996255675,42.0,,22.0,41.0,56.0,,1.0
0.8113207547169812,1.0572099226806002,60.0,,25.0,48.0,64.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,25.0,54.0,62.0,,0.0
0.2641509433962264,-1.1162685799237813,31.0,,32.0,43.0,68.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,25.0,55.0,67.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,27.0,36.0,61.0,,0.0
0.679245283018868,0.5325771806726461,53.0,,17.0,50.0,61.0,,1.0
0.20754716981132076,-1.3411111836414757,28.0,,29.0,54.0,65.0,,1.0
0.15094339622641512,-1.5659537873591705,25.0,,35.0,49.0,66.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,31.0,54.0,63.0,,1.0
0.09433962264150941,-1.7907963910768652,22.0,,29.0,45.0,69.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,25.0,43.0,64.0,,0.0
0.5283018867924527,-0.06700309590787287,45.0,,29.0,54.0,63.0,,0.0
0.32075471698113206,-0.8914259762060865,34.0,,27.0,36.0,63.0,,1.0
0.9056603773584906,1.4319475955434247,65.0,,35.0,49.0,68.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,32.0,43.0,67.0,,0.0
0.9811320754716981,1.7317377338336841,69.0,,34.0,46.0,63.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,23.0,54.0,65.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,29.0,52.0,63.0,,0.0
0.8867924528301887,1.35700006097086,64.0,,33.0,37.0,57.0,,1.0
0.169811320754717,-1.4910062527866055,26.0,,22.0,53.0,57.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,35.0,46.0,61.0,,0.0
0.13207547169811323,-1.6409013219317352,24.0,,29.0,37.0,57.0,,0.0
0.07547169811320753,-1.86574392564943,21.0,,29.0,44.0,62.0,,0.0
0.5471698113207546,0.007944438664692001,46.0,,34.0,46.0,67.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,33.0,50.0,65.0,,1.0
0.9811320754716981,1.7317377338336841,69.0,,26.0,37.0,62.0,,1.0
0.8867924528301887,1.35700006097086,64.0,,25.0,54.0,67.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,17.0,41.0,70.0,,1.0
0.45283018867924524,-0.36679323419813237,41.0,,30.0,36.0,66.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,24.0,52.0,58.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,34.0,46.0,57.0,,1.0
0.9245283018867925,1.5068951301159896,66.0,,27.0,51.0,64.0,,1.0
0.169811320754717,-1.4910062527866055,26.0,,22.0,46.0,56.0,,0.0
0.43396226415094336,-0.4417407687706973,40.0,,35.0,48.0,63.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,23.0,48.0,64.0,,0.0
0.5849056603773586,0.15783950780982176,48.0,,33.0,51.0,59.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,34.0,54.0,67.0,,1.0
0.24528301886792453,-1.191216114496346,30.0,,30.0,36.0,64.0,,0.0
0.3584905660377358,-0.7415309070609568,36.0,,27.0,55.0,63.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,27.0,52.0,67.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,17.0,45.0,58.0,,0.0
0.9622641509433962,1.6567901992611194,68.0,,35.0,52.0,65.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,18.0,41.0,68.0,,0.0
0.8490566037735849,1.20710499182573,62.0,,28.0,51.0,63.0,,0.0
0.22641509433962265,-1.266163649068911,29.0,,32.0,37.0,67.0,,1.0
0.6226415094339623,0.3077345769549515,50.0,,25.0,53.0,63.0,,0.0
0.490566037735849,-0.21689816505300263,43.0,,33.0,42.0,57.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,27.0,45.0,58.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,28.0,46.0,69.0,,1.0
0.6226415094339623,0.3077345769549515,50.0,,33.0,50.0,61.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,24.0,54.0,64.0,,0.0
0.8867924528301887,1.35700006097086,64.0,,34.0,47.0,67.0,,1.0
0.2641509433962264,-1.1162685799237813,31.0,,35.0,45.0,68.0,,0.0
0.6981132075471699,0.607524715245211,54.0,,26.0,49.0,69.0,,1.0
0.7169811320754718,0.6824722498177759,55.0,,29.0,52.0,68.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,32.0,36.0,58.0,,1.0
0.07547169811320753,-1.86574392564943,21.0,,25.0,44.0,62.0,,0.0
0.15094339622641512,-1.5659537873591705,25.0,,25.0,54.0,59.0,,0.0
0.169811320754717,-1.4910062527866055,26.0,,34.0,49.0,67.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,34.0,53.0,64.0,,1.0
0.9056603773584906,1.4319475955434247,65.0,,29.0,50.0,63.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,33.0,36.0,58.0,,1.0
0.3584905660377358,-0.7415309070609568,36.0,,26.0,47.0,56.0,,0.0
0.4716981132075471,-0.2918456996255675,42.0,,22.0,50.0,58.0,,0.0
0.679245283018868,0.5325771806726461,53.0,,33.0,55.0,65.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,30.0,53.0,69.0,,1.0
0.7358490566037736,0.7574197843903407,56.0,,28.0,41.0,65.0,,0.0
0.7547169811320755,0.8323673189629056,57.0,,25.0,43.0,61.0,,1.0
0.5660377358490565,0.08289197323725687,47.0,,32.0,53.0,69.0,,0.0
0.5660377358490565,0.08289197323725687,47.0,,23.0,45.0,68.0,,1.0
0.679245283018868,0.5325771806726461,53.0,,31.0,50.0,60.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,33.0,51.0,68.0,,1.0
1.0,1.806685268406249,70.0,,29.0,54.0,58.0,,1.0
0.3773584905660377,-0.666583372488392,37.0,,23.0,50.0,66.0,,0.0
0.09433962264150941,-1.7907963910768652,22.0,,33.0,37.0,68.0,,1.0
0.09433962264150941,-1.7907963910768652,22.0,,35.0,49.0,58.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,23.0,51.0,57.0,,1.0
0.9056603773584906,1.4319475955434247,65.0,,28.0,47.0,63.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,25.0,40.0,65.0,,1.0
0.8867924528301887,1.35700006097086,64.0,,34.0,47.0,58.0,,0.0
0.15094339622641512,-1.5659537873591705,25.0,,26.0,52.0,69.0,,1.0
0.0,-2.1655340639396896,17.0,,31.0,50.0,68.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,27.0,43.0,68.0,,0.0
0.3584905660377358,-0.7415309070609568,36.0,,34.0,49.0,62.0,,1.0
0.24528301886792453,-1.191216114496346,30.0,,31.0,44.0,68.0,,0.0
0.5283018867924527,-0.06700309590787287,45.0,,30.0,41.0,68.0,,1.0
0.8867924528301887,1.35700006097086,64.0,,22.0,42.0,59.0,,0.0
0.7169811320754718,0.6824722498177759,55.0,,26.0,45.0,61.0,,1.0
0.8867924528301887,1.35700006097086,64.0,,35.0,52.0,63.0,,1.0
0.4716981132075471,-0.2918456996255675,42.0,,34.0,43.0,69.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,17.0,52.0,58.0,,0.0
0.6981132075471699,0.607524715245211,54.0,,34.0,50.0,56.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,26.0,47.0,57.0,,1.0
0.679245283018868,0.5325771806726461,53.0,,31.0,44.0,62.0,,0.0
0.3962264150943396,-0.591635837915827,38.0,,26.0,48.0,66.0,,1.0
0.3773584905660377,-0.666583372488392,37.0,,29.0,37.0,61.0,,1.0
0.3584905660377358,-0.7415309070609568,36.0,,32.0,54.0,66.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,31.0,51.0,63.0,,0.0
0.8679245283018868,1.282052526398295,63.0,,25.0,41.0,67.0,,0.0
0.9622641509433962,1.6567901992611194,68.0,,33.0,45.0,58.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,35.0,53.0,61.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,22.0,49.0,64.0,,0.0
0.8490566037735849,1.20710499182573,62.0,,34.0,42.0,57.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,29.0,44.0,67.0,,1.0
0.33962264150943394,-0.8164784416335217,35.0,,32.0,52.0,63.0,,0.0
0.169811320754717,-1.4910062527866055,26.0,,35.0,55.0,64.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,19.0,36.0,62.0,,0.0
0.2641509433962264,-1.1162685799237813,31.0,,18.0,48.0,63.0,,1.0
0.2830188679245283,-1.0413210453512163,32.0,,33.0,54.0,63.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,30.0,53.0,64.0,,0.0
0.13207547169811323,-1.6409013219317352,24.0,,23.0,46.0,65.0,,0.0
0.0,-2.1655340639396896,17.0,,27.0,51.0,62.0,,1.0
0.7924528301886793,0.9822623881080355,59.0,,31.0,41.0,65.0,,1.0
0.037735849056603765,-2.0156389947945597,19.0,,28.0,38.0,56.0,,1.0
0.7735849056603774,0.9073148535354706,58.0,,29.0,50.0,62.0,,1.0
0.5283018867924527,-0.06700309590787287,45.0,,19.0,52.0,67.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,29.0,46.0,60.0,,0.0
0.3584905660377358,-0.7415309070609568,36.0,,29.0,54.0,58.0,,1.0
0.9433962264150944,1.5818426646885544,67.0,,31.0,50.0,66.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,22.0,44.0,62.0,,1.0
0.7169811320754718,0.6824722498177759,55.0,,32.0,45.0,63.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,27.0,45.0,60.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,17.0,43.0,63.0,,0.0
0.6226415094339623,0.3077345769549515,50.0,,32.0,37.0,68.0,,0.0
0.037735849056603765,-2.0156389947945597,19.0,,29.0,36.0,59.0,,0.0
0.15094339622641512,-1.5659537873591705,25.0,,28.0,50.0,65.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,35.0,54.0,61.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,22.0,55.0,59.0,,1.0
0.5283018867924527,-0.06700309590787287,45.0,,28.0,50.0,65.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,25.0,49.0,62.0,,0.0
0.490566037735849,-0.21689816505300263,43.0,,22.0,37.0,64.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,31.0,47.0,67.0,,1.0
0.32075471698113206,-0.8914259762060865,34.0,,29.0,49.0,66.0,,0.0
0.3584905660377358,-0.7415309070609568,36.0,,34.0,47.0,62.0,,1.0
0.6981132075471699,0.607524715245211,54.0,,35.0,47.0,64.0,,0.0
0.6037735849056605,0.23278704238238662,49.0,,31.0,42.0,62.0,,0.0
0.13207547169811323,-1.6409013219317352,24.0,,25.0,48.0,64.0,,0.0
0.32075471698113206,-0.8914259762060865,34.0,,30.0,47.0,61.0,,0.0
0.9433962264150944,1.5818426646885544,67.0,,25.0,52.0,58.0,,0.0
0.8113207547169812,1.0572099226806002,60.0,,22.0,49.0,56.0,,0.0
0.4716981132075471,-0.2918456996255675,42.0,,35.0,44.0,69.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,30.0,49.0,56.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,28.0,48.0,58.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,20.0,52.0,62.0,,0.0
0.20754716981132076,-1.3411111836414757,28.0,,34.0,55.0,66.0,,1.0
0.20754716981132076,-1.3411111836414757,28.0,,35.0,45.0,62.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,31.0,50.0,56.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,27.0,51.0,63.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,35.0,48.0,56.0,,0.0
0.5471698113207546,0.007944438664692001,46.0,,29.0,45.0,57.0,,1.0
0.9433962264150944,1.5818426646885544,67.0,,23.0,52.0,65.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,30.0,54.0,64.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,34.0,50.0,63.0,,0.0
0.22641509433962265,-1.266163649068911,29.0,,27.0,55.0,68.0,,1.0
0.8490566037735849,1.20710499182573,62.0,,24.0,49.0,62.0,,0.0
0.24528301886792453,-1.191216114496346,30.0,,31.0,46.0,64.0,,0.0
0.6037735849056605,0.23278704238238662,49.0,,23.0,46.0,69.0,,0.0
0.169811320754717,-1.4910062527866055,26.0,,30.0,54.0,66.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,29.0,45.0,64.0,,0.0
0.5849056603773586,0.15783950780982176,48.0,,26.0,45.0,56.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,19.0,47.0,56.0,,0.0
0.32075471698113206,-0.8914259762060865,34.0,,35.0,47.0,56.0,,1.0
0.15094339622641512,-1.5659537873591705,25.0,,26.0,36.0,62.0,,1.0
0.9056603773584906,1.4319475955434247,65.0,,28.0,52.0,64.0,,0.0
0.8490566037735849,1.20710499182573,62.0,,31.0,54.0,67.0,,0.0
0.8113207547169812,1.0572099226806002,60.0,,19.0,47.0,61.0,,0.0
0.5471698113207546,0.007944438664692001,46.0,,22.0,39.0,60.0,,1.0
0.0,-2.1655340639396896,17.0,,24.0,51.0,64.0,,1.0
0.3584905660377358,-0.7415309070609568,36.0,,25.0,44.0,57.0,,0.0
0.33962264150943394,-0.8164784416335217,35.0,,25.0,47.0,64.0,,0.0
0.5283018867924527,-0.06700309590787287,45.0,,22.0,46.0,62.0,,1.0
0.6981132075471699,0.607524715245211,54.0,,30.0,44.0,67.0,,1.0
0.2830188679245283,-1.0413210453512163,32.0,,20.0,36.0,64.0,,0.0
0.7924528301886793,0.9822623881080355,59.0,,26.0,48.0,59.0,,1.0
0.6603773584905661,0.4576296461000813,52.0,,29.0,51.0,64.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,31.0,43.0,62.0,,0.0
0.2830188679245283,-1.0413210453512163,32.0,,24.0,50.0,64.0,,1.0
0.7924528301886793,0.9822623881080355,59.0,,28.0,53.0,69.0,,1.0
0.6226415094339623,0.3077345769549515,50.0,,19.0,43.0,64.0,,0.0
0.0,-2.1655340639396896,17.0,,32.0,48.0,57.0,,1.0
0.5660377358490565,0.08289197323725687,47.0,,29.0,46.0,63.0,,1.0
0.4716981132075471,-0.2918456996255675,42.0,,34.0,52.0,57.0,,1.0
0.6415094339622642,0.3826821115275164,51.0,,29.0,41.0,65.0,,0.0
0.2641509433962264,-1.1162685799237813,31.0,,30.0,50.0,57.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,25.0,42.0,62.0,,0.0
0.1132075471698113,-1.7158488565043002,23.0,,21.0,49.0,68.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,34.0,53.0,67.0,,0.0
0.7547169811320755,0.8323673189629056,57.0,,19.0,47.0,57.0,,0.0
0.9433962264150944,1.5818426646885544,67.0,,31.0,45.0,68.0,,0.0
0.5094339622641508,-0.14195063048043777,44.0,,32.0,53.0,61.0,,1.0
0.2641509433962264,-1.1162685799237813,31.0,,23.0,53.0,58.0,,0.0
0.8490566037735849,1.20710499182573,62.0,,32.0,51.0,57.0,,0.0
0.1132075471698113,-1.7158488565043002,23.0,,33.0,37.0,57.0,,0.0
0.490566037735849,-0.21689816505300263,43.0,,18.0,54.0,68.0,,0.0
0.7735849056603774,0.9073148535354706,58.0,,31.0,46.0,58.0,,1.0
0.3773584905660377,-0.666583372488392,37.0,,25.0,53.0,60.0,,0.0
0.8113207547169812,1.0572099226806002,60.0,,33.0,52.0,57.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,22.0,37.0,67.0,,1.0
0.3584905660377358,-0.7415309070609568,36.0,,35.0,52.0,63.0,,1.0
0.7169811320754718,0.6824722498177759,55.0,,25.0,47.0,68.0,,1.0
0.8679245283018868,1.282052526398295,63.0,,26.0,52.0,57.0,,0.0
0.15094339622641512,-1.5659537873591705,25.0,,21.0,49.0,63.0,,1.0
0.2830188679245283,-1.0413210453512163,32.0,,34.0,37.0,59.0,,0.0
0.5849056603773586,0.15783950780982176,48.0,,26.0,37.0,65.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,28.0,54.0,66.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,18.0,52.0,66.0,,1.0
0.32075471698113206,-0.8914259762060865,34.0,,29.0,47.0,62.0,,1.0
0.5660377358490565,0.08289197323725687,47.0,,31.0,47.0,59.0,,1.0
0.7924528301886793,0.9822623881080355,59.0,,22.0,52.0,64.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,35.0,42.0,65.0,,1.0
0.32075471698113206,-0.8914259762060865,34.0,,30.0,53.0,67.0,,1.0
0.2641509433962264,-1.1162685799237813,31.0,,25.0,47.0,56.0,,0.0
0.5471698113207546,0.007944438664692001,46.0,,34.0,51.0,64.0,,0.0
0.2830188679245283,-1.0413210453512163,32.0,,25.0,43.0,68.0,,1.0
0.33962264150943394,-0.8164784416335217,35.0,,28.0,49.0,57.0,,0.0
0.679245283018868,0.5325771806726461,53.0,,28.0,36.0,57.0,,0.0
0.8867924528301887,1.35700006097086,64.0,,22.0,37.0,62.0,,1.0
0.5660377358490565,0.08289197323725687,47.0,,18.0,44.0,62.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,27.0,52.0,62.0,,1.0
0.3962264150943396,-0.591635837915827,38.0,,26.0,47.0,58.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,28.0,38.0,58.0,,0.0
0.9056603773584906,1.4319475955434247,65.0,,32.0,46.0,68.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,27.0,51.0,66.0,,1.0
0.5660377358490565,0.08289197323725687,47.0,,22.0,54.0,62.0,,1.0
0.490566037735849,-0.21689816505300263,43.0,,29.0,49.0,58.0,,1.0
0.24528301886792453,-1.191216114496346,30.0,,28.0,52.0,66.0,,0.0
0.6981132075471699,0.607524715245211,54.0,,19.0,38.0,64.0,,1.0
0.13207547169811323,-1.6409013219317352,24.0,,30.0,47.0,68.0,,1.0
0.5283018867924527,-0.06700309590787287,45.0,,35.0,45.0,62.0,,1.0
0.3018867924528302,-0.9663735107786514,33.0,,21.0,45.0,58.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,23.0,43.0,63.0,,0.0
0.9622641509433962,1.6567901992611194,68.0,,26.0,41.0,64.0,,1.0
0.169811320754717,-1.4910062527866055,26.0,,22.0,49.0,66.0,,1.0
0.9622641509433962,1.6567901992611194,68.0,,33.0,55.0,65.0,,0.0
0.7547169811320755,0.8323673189629056,57.0,,22.0,49.0,56.0,,0.0
0.6037735849056605,0.23278704238238662,49.0,,30.0,53.0,57.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,31.0,40.0,59.0,,0.0
0.32075471698113206,-0.8914259762060865,34.0,,17.0,44.0,61.0,,1.0
0.6226415094339623,0.3077345769549515,50.0,,34.0,52.0,67.0,,0.0
0.13207547169811323,-1.6409013219317352,24.0,,21.0,53.0,60.0,,0.0
0.7924528301886793,0.9822623881080355,59.0,,33.0,51.0,58.0,,1.0
0.490566037735849,-0.21689816505300263,43.0,,32.0,40.0,66.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,17.0,45.0,59.0,,1.0
0.9056603773584906,1.4319475955434247,65.0,,25.0,47.0,61.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,18.0,43.0,61.0,,0.0
0.33962264150943394,-0.8164784416335217,35.0,,31.0,53.0,57.0,,0.0
0.5849056603773586,0.15783950780982176,48.0,,27.0,43.0,63.0,,1.0
0.6981132075471699,0.607524715245211,54.0,,34.0,37.0,65.0,,0.0
0.679245283018868,0.5325771806726461,53.0,,22.0,50.0,57.0,,0.0
0.7358490566037736,0.7574197843903407,56.0,,22.0,50.0,63.0,,1.0
0.0,-2.1655340639396896,17.0,,31.0,46.0,63.0,,1.0
0.8301886792452831,1.1321574572531652,61.0,,34.0,50.0,59.0,,1.0
0.7358490566037736,0.7574197843903407,56.0,,24.0,54.0,64.0,,0.0
0.15094339622641512,-1.5659537873591705,25.0,,35.0,50.0,67.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,19.0,44.0,68.0,,1.0
0.6037735849056605,0.23278704238238662,49.0,,25.0,37.0,64.0,,0.0
0.3773584905660377,-0.666583372488392,37.0,,35.0,43.0,61.0,,1.0
0.7169811320754718,0.6824722498177759,55.0,,30.0,36.0,58.0,,1.0
0.3773584905660377,-0.666583372488392,37.0,,17.0,45.0,61.0,,1.0
0.3773584905660377,-0.666583372488392,37.0,,35.0,49.0,57.0,,1.0
0.9245283018867925,1.5068951301159896,66.0,,17.0,36.0,67.0,,0.0
0.18867924528301888,-1.4160587182140407,27.0,,33.0,55.0,58.0,,0.0
0.22641509433962265,-1.266163649068911,29.0,,31.0,51.0,69.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,30.0,36.0,68.0,,0.0
0.8301886792452831,1.1321574572531652,61.0,,31.0,50.0,66.0,,1.0
0.22641509433962265,-1.266163649068911,29.0,,31.0,40.0,64.0,,1.0
0.5283018867924527,-0.06700309590787287,45.0,,28.0,43.0,58.0,,1.0
0.5094339622641508,-0.14195063048043777,44.0,,34.0,54.0,67.0,,1.0
0.32075471698113206,-0.8914259762060865,34.0,,17.0,49.0,68.0,,1.0
0.8867924528301887,1.35700006097086,64.0,,33.0,49.0,65.0,,0.0
0.5471698113207546,0.007944438664692001,46.0,,31.0,41.0,61.0,,0.0
0.07547169811320753,-1.86574392564943,21.0,,26.0,50.0,65.0,,0.0
0.22641509433962265,-1.266163649068911,29.0,,23.0,50.0,57.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,33.0,45.0,68.0,,0.0
0.6603773584905661,0.4576296461000813,52.0,,34.0,47.0,61.0,,0.0
0.6226415094339623,0.3077345769549515,50.0,,26.0,49.0,68.0,,0.0
0.1132075471698113,-1.7158488565043002,23.0,,25.0,46.0,62.0,,1.0
0.5849056603773586,0.15783950780982176,48.0,,31.0,42.0,59.0,,1.0
0.7547169811320755,0.8323673189629056,57.0,,23.0,37.0,64.0,,0.0
0.6415094339622642,0.3826821115275164,51.0,,21.0,50.0,63.0,,1.0
0.8679245283018868,1.282052526398295,63.0,,30.0,42.0,67.0,,0.0
0.24528301886792453,-1.191216114496346,30.0,,34.0,48.0,62.0,,1.0
